Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Dallas city, Texas",1600000US4819000,47243,1101,76726,2168
"Round Rock city, Texas",1600000US4863500,72001,5014,91922,5190
"Tacoma city, Washington",1600000US5370000,55996,4046,71532,3955
"Kennewick city, Washington",1600000US5335275,56483,5157,71815,7171
"Garland city, Texas",1600000US4829000,57063,3481,67942,2512
"Richardson city, Texas",1600000US4861796,82241,7662,96034,6319
"Harlingen city, Texas",1600000US4832372,37507,7208,49354,4527
"Bryan city, Texas",1600000US4810912,38539,5801,61851,6760
"Temple city, Texas",1600000US4872176,50910,3980,66170,7341
"Pasadena city, Texas",1600000US4856000,50043,4768,69901,6616
"Pearland city, Texas",1600000US4856348,91010,6852,104670,6299
"Brownsville city, Texas",1600000US4810768,36584,3959,50645,3983
"Flower Mound town, Texas",1600000US4826232,131470,7393,151620,9673
"North Richland Hills city, Texas",1600000US4852356,59743,6950,81634,6720
"Beaumont city, Texas",1600000US4807000,42077,4800,65127,5159
"Waco city, Texas",1600000US4876000,37722,3948,59981,7157
"South Jordan city, Utah",1600000US4970850,95764,7437,115337,12124
"Bethlehem city, Pennsylvania",1600000US4206088,52588,3589,65269,3507
"Reading city, Pennsylvania",1600000US4263624,25865,3519,38245,3054
"Caguas zona urbana, Puerto Rico",1600000US7210334,20901,2706,31505,2709
"O'Fallon city, Missouri",1600000US2954074,85313,4666,98923,7210
"Camden city, New Jersey",1600000US3410000,26783,3405,40910,4826
"Newark city, New Jersey",1600000US3451000,31100,1639,46899,2428
"Cary town, North Carolina",1600000US3710740,100167,3890,122003,5651
"Durham city, North Carolina",1600000US3719000,52208,2117,74401,3637
"Charlotte city, North Carolina",1600000US3712000,61017,1321,86922,2244
"Winston-Salem city, North Carolina",1600000US3775000,42605,2747,69287,4528
"Dayton city, Ohio",1600000US3921000,28894,2567,44935,3975
"Richmond city, Virginia",1600000US5167000,42373,3434,69458,4656
"Waukesha city, Wisconsin",1600000US5584250,56808,3241,77211,5228
"League City city, Texas",1600000US4841980,104736,12428,116228,8403
"Atascocita CDP, Texas",1600000US4804462,94632,9974,110288,11345
"Ogden city, Utah",1600000US4955980,44381,6393,62659,8153
"Orem city, Utah",1600000US4957300,59776,4324,75192,4770
"Provo city, Utah",1600000US4962470,46883,6357,66849,6582
"Dale City CDP, Virginia",1600000US5121088,95632,7267,104949,6691
"Norfolk city, Virginia",1600000US5157000,46467,1944,64343,4081
"Sioux Falls city, South Dakota",1600000US4659020,56867,3826,77680,3975
"Green Bay city, Wisconsin",1600000US5531000,46020,2125,62459,4510
"Racine city, Wisconsin",1600000US5566000,35615,3641,47682,3218
"Milwaukee city, Wisconsin",1600000US5553000,38097,1643,53155,1889
"Madison city, Wisconsin",1600000US5548000,61284,2204,82118,3847
"North Las Vegas city, Nevada",1600000US3251800,55972,4117,67783,3318
"Enterprise CDP, Nevada",1600000US3223770,72530,3818,83847,3801
"Bayonne city, New Jersey",1600000US3403580,59628,7030,81979,8042
"Jersey City city, New Jersey",1600000US3436000,63227,5776,97061,5322
"Columbus city, Ohio",1600000US3918000,49602,1823,63195,1637
"Canton city, Ohio",1600000US3912000,31714,2976,42627,3937
"Oklahoma City city, Oklahoma",1600000US4055000,52915,2095,72385,2074
"Bellingham city, Washington",1600000US5305280,47652,4794,63871,4386
"Appleton city, Wisconsin",1600000US5502375,52057,3043,75570,6648
"Victoria city, Texas",1600000US4875428,50851,6222,81706,10684
"Denton city, Texas",1600000US4819972,54528,4218,70386,6469
"West Valley City city, Utah",1600000US4983470,63882,4030,76009,5936
"Chesapeake city, Virginia",1600000US5116000,72928,4369,90320,5532
"Portsmouth city, Virginia",1600000US5164000,48516,4409,60637,3896
"Nashville-Davidson metropolitan government (balance), Tennessee",1600000US4752006,54310,2441,75847,2450
"Charleston city, South Carolina",1600000US4513330,61467,3214,90083,6488
"Rock Hill city, South Carolina",1600000US4561405,45821,4025,57984,4630
"North Charleston city, South Carolina",1600000US4550875,35600,2633,49220,4239
"Waukegan city, Illinois",1600000US1779293,43546,6055,60544,4894
"Columbus city, Georgia",1600000US1319000,40060,3076,58832,3438
"Plymouth city, Minnesota",1600000US2751730,97940,6608,125260,8912
"Flint city, Michigan",1600000US2629000,25896,1695,34481,2411
"St. Petersburg city, Florida",1600000US1263000,51474,1226,70430,2654
"Aurora city, Illinois",1600000US1703012,66540,5279,90135,7286
"Urban Honolulu CDP, Hawaii",1600000US1571550,65155,3304,87167,2577
"Savannah city, Georgia",1600000US1369000,38879,2067,55717,4700
"Clearwater city, Florida",1600000US1212875,41844,2863,67087,5349
"Deerfield Beach city, Florida",1600000US1216725,43556,3674,58317,6656
"Westland city, Michigan",1600000US2686000,45638,3256,58057,3995
"Tallahassee city, Florida",1600000US1270600,43663,3198,60224,2834
"Melbourne city, Florida",1600000US1243975,43822,5336,61864,6225
"Bloomington city, Minnesota",1600000US2706616,68108,5792,90413,6962
"Sunrise city, Florida",1600000US1269700,47468,3988,71076,11392
"Weston city, Florida",1600000US1276582,100821,25928,128506,14137
"Danbury city, Connecticut",1600000US0918430,70187,7806,86660,5813
"New Haven city, Connecticut",1600000US0952000,40457,3532,57457,4287
"Stamford city, Connecticut",1600000US0973000,87662,7959,127980,8723
"New Britain city, Connecticut",1600000US0950370,41128,5123,51125,4660
"Brooklyn Park city, Minnesota",1600000US2707966,61734,9889,77431,5752
"Gulfport city, Mississippi",1600000US2829700,39320,4437,52852,5611
"Alpharetta city, Georgia",1600000US1301696,95919,9595,128767,13449
"Roswell city, Georgia",1600000US1367284,85409,5405,112076,8795
"Hartford city, Connecticut",1600000US0937000,36637,4263,50122,3622
"Fort Lauderdale city, Florida",1600000US1224000,52813,4131,95496,7383
"Delray Beach city, Florida",1600000US1217100,53620,6498,81302,6730
"St. Paul city, Minnesota",1600000US2758000,54085,2720,75115,3313
"Rochester city, Minnesota",1600000US2754880,67712,6647,85072,4018
"Farmington Hills city, Michigan",1600000US2627440,71100,9055,103009,9764
"Eagan city, Minnesota",1600000US2717288,81552,7194,102577,5186
"Ann Arbor city, Michigan",1600000US2603000,60745,3868,87900,5284
"Grand Rapids city, Michigan",1600000US2634000,45795,3254,59638,2970
"Sterling Heights city, Michigan",1600000US2676460,61828,3355,74097,3497
"Deltona city, Florida",1600000US1217200,48161,4523,54914,3236
"Woodbury city, Minnesota",1600000US2771428,103902,9469,121574,8261
"Maple Grove city, Minnesota",1600000US2740166,113957,9249,128944,9514
"St. Cloud city, Minnesota",1600000US2756896,43750,3524,58071,4948
"Aurora city, Colorado",1600000US0804000,59467,2102,72816,2143
"Rockford city, Illinois",1600000US1765000,39537,2787,56595,3938
"Lowell city, Massachusetts",1600000US2537000,55383,5807,69713,5709
"Fall River city, Massachusetts",1600000US2523000,39663,3778,55545,5248
"Kalamazoo city, Michigan",1600000US2642160,40441,4704,51900,3890
"Livonia city, Michigan",1600000US2649000,71692,3478,88536,4627
"Lauderhill city, Florida",1600000US1239550,41756,4462,52112,4343
"Miramar city, Florida",1600000US1245975,61767,10653,73789,6760
"Jacksonville city, Florida",1600000US1235000,51298,1139,67984,1892
"Alafaya CDP, Florida",1600000US1200410,65655,15676,80693,12879
"Norwalk city, Connecticut",1600000US0955990,88209,7513,129762,11761
"Kendall CDP, Florida",1600000US1236100,62796,6061,90567,8685
"Miami Beach city, Florida",1600000US1245025,53685,7939,99515,12122
"Chicago city, Illinois",1600000US1714000,53006,1197,81641,1458
"Arlington Heights village, Illinois",1600000US1702154,77106,4115,106879,8003
"New Bedford city, Massachusetts",1600000US2545000,43241,3645,55946,4101
"Lynn city, Massachusetts",1600000US2537490,54711,6928,66423,5198
"Worcester city, Massachusetts",1600000US2582000,44020,2954,65765,4125
"Lansing city, Michigan",1600000US2646000,40160,3229,50006,3786
"Rochester Hills city, Michigan",1600000US2669035,81195,7501,102846,6840
"Davie town, Florida",1600000US1216475,64986,7335,94650,10300
"Coral Springs city, Florida",1600000US1214400,70031,8042,91069,5302
"Elgin city, Illinois",1600000US1723074,61070,4395,79710,7345
"Bloomington city, Illinois",1600000US1706613,60829,8404,82561,6156
"Boston city, Massachusetts",1600000US2507000,63621,3757,96086,3372
"Somerville city, Massachusetts",1600000US2562535,93343,9368,108431,7197
"Springfield city, Massachusetts",1600000US2567000,38897,2615,52282,2632
"Sandy Springs city, Georgia",1600000US1368516,73302,5299,120682,10991
"Augusta-Richmond County consolidated government (balance), Georgia",1600000US1304204,41273,1943,54060,3221
"Athens-Clarke County unified government (balance), Georgia",1600000US1303440,34592,5404,53811,3549
"Johns Creek city, Georgia",1600000US1342425,115776,10337,145614,13627
"Warner Robins city, Georgia",1600000US1380508,58771,4985,67691,7567
"Hialeah city, Florida",1600000US1230000,30495,1754,40025,1963
"Homestead city, Florida",1600000US1232275,32001,7301,44210,5301
"Miami city, Florida",1600000US1245000,34901,2378,61597,3254
"Daytona Beach city, Florida",1600000US1216525,31273,3805,47212,6792
"Dearborn city, Michigan",1600000US2621000,49257,4621,65730,4409
"Detroit city, Michigan",1600000US2622000,28099,1120,40705,1312
"Evanston city, Illinois",1600000US1724582,66165,11101,108190,11232
"Skokie village, Illinois",1600000US1770122,68430,7921,101178,12979
"Wilmington city, Delaware",1600000US1077580,36435,3926,65291,7913
"Nampa city, Idaho",1600000US1656260,44079,5802,51548,3876
"Naperville city, Illinois",1600000US1751622,116482,7747,143023,6148
"Lawrence city, Massachusetts",1600000US2534550,38455,5657,49882,5533
"Brockton city, Massachusetts",1600000US2509000,50034,3831,66177,4663
"Washington city, District of Columbia",1600000US1150000,75506,3416,114432,4518
"Bridgeport city, Connecticut",1600000US0908000,42113,3077,60434,4710
"Waterbury city, Connecticut",1600000US0980000,38752,3503,56004,3755
"Port St. Lucie city, Florida",1600000US1258715,51447,4695,65632,4972
"Orlando city, Florida",1600000US1253000,46761,2651,65640,4198
"Palm Coast city, Florida",1600000US1254200,49371,3359,59748,4402
"Palm Bay city, Florida",1600000US1254000,45712,3289,55706,4026
"Brandon CDP, Florida",1600000US1208150,60476,3183,74217,5738
"Duluth city, Minnesota",1600000US2717000,48126,4540,67158,5296
"Tampa city, Florida",1600000US1271000,50405,1908,80121,3965
"Tamarac city, Florida",1600000US1270675,50096,6634,62561,6645
"Hollywood city, Florida",1600000US1232000,52682,3423,71721,5449
"Plantation city, Florida",1600000US1257425,64862,5807,87845,6605
"Cape Coral city, Florida",1600000US1210275,57006,4182,68547,3645
"Jackson city, Mississippi",1600000US2836000,39724,2792,58310,4717
"Albany city, Georgia",1600000US1301052,34565,7208,50022,4556
"Fort Myers city, Florida",1600000US1224125,36485,2497,60242,6049
"The Hammocks CDP, Florida",1600000US1271569,74734,4837,94720,14026
"Town 'n' Country CDP, Florida",1600000US1272145,49847,3063,67221,6804
"Boca Raton city, Florida",1600000US1207300,68804,6194,118668,9996
"Lakeland city, Florida",1600000US1238250,47311,3220,64380,4666
"Pine Hills CDP, Florida",1600000US1256825,38365,3252,45656,3676
"Framingham CDP, Massachusetts",1600000US2524960,74670,11470,101108,10546
"Warren city, Michigan",1600000US2684000,46249,2599,58351,3647
"Southfield city, Michigan",1600000US2674900,49664,4342,64575,4463
"Troy city, Michigan",1600000US2680700,95975,5704,119936,6562
"Wyoming city, Michigan",1600000US2688940,51886,2789,61842,3714
"Champaign city, Illinois",1600000US1712385,45406,7332,72112,6878
"Boise City city, Idaho",1600000US1608830,55199,2751,80031,4792
"Meridian city, Idaho",1600000US1652120,68623,5055,85497,13392
"Atlanta city, Georgia",1600000US1304000,53843,2765,92273,5233
"Minneapolis city, Minnesota",1600000US2743000,56255,3027,80256,2463
