Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Greeley city, Colorado",1600000US0832155,50484,5103,66475,7222
"Thornton city, Colorado",1600000US0877290,63507,3498,77980,3774
"Lakewood city, California",1600000US0639892,75171,5814,81198,4167
"Hesperia city, California",1600000US0633434,42990,4980,53529,4789
"Lancaster city, California",1600000US0640130,45616,3188,58034,3807
"Elk Grove city, California",1600000US0622020,70713,5627,90415,7308
"Mountain View city, California",1600000US0649670,109802,17451,139416,9863
"Lake Forest city, California",1600000US0639496,83544,7602,107483,9050
"Santa Ana city, California",1600000US0669000,47914,2619,62684,3160
"Whittier city, California",1600000US0685292,61795,9014,76449,5330
"Stockton city, California",1600000US0675000,42114,2595,58566,3551
"Columbia CDP, Maryland",1600000US2419125,100902,7400,121379,7409
"Baltimore city, Maryland",1600000US2404000,42266,1216,62494,2391
"Des Moines city, Iowa",1600000US1921000,45110,2901,58234,3240
"Cedar Rapids city, Iowa",1600000US1912000,49809,3331,64627,3220
"Metairie CDP, Louisiana",1600000US2250115,52545,4288,80930,6251
"Savannah city, Georgia",1600000US1369000,36198,2396,52099,3710
"Fort Myers city, Florida",1600000US1224125,31570,6782,54392,6187
"Town 'n' Country CDP, Florida",1600000US1272145,53250,4523,67549,6376
"Worcester city, Massachusetts",1600000US2582000,45011,4539,61192,3299
"Boston city, Massachusetts",1600000US2507000,53583,2144,81062,2599
"Somerville city, Massachusetts",1600000US2562535,70729,7042,88165,7325
"Eagan city, Minnesota",1600000US2717288,75929,6723,98894,5524
"Bakersfield city, California",1600000US0603526,54763,4275,70561,3246
"Corona city, California",1600000US0616350,66094,5841,80134,3881
"Tucson city, Arizona",1600000US0477000,35720,1415,47740,1407
"Yuba City city, California",1600000US0686972,46256,3659,63070,5871
"Sunnyvale city, California",1600000US0677000,98623,6930,121541,6749
"San Diego city, California",1600000US0666000,63456,2019,89585,2151
"Salinas city, California",1600000US0664224,46901,3817,60831,3610
"Fairfield city, California",1600000US0623182,61823,6331,77753,5094
"Long Beach city, California",1600000US0643000,52116,1858,70844,2541
"Pasadena city, California",1600000US0656000,68172,7571,102457,9892
"Pomona city, California",1600000US0658072,51379,3621,61925,4303
"Vallejo city, California",1600000US0681666,56532,3910,68915,3400
"Milpitas city, California",1600000US0647766,90077,9746,102355,6723
"Merced city, California",1600000US0646898,35482,3903,47820,4182
"Tracy city, California",1600000US0680238,75763,7863,83574,4741
"Newton city, Massachusetts",1600000US2545560,116612,9897,181886,16631
"Lowell city, Massachusetts",1600000US2537000,42270,6836,56734,4111
"Fall River city, Massachusetts",1600000US2523000,32209,3111,44804,3242
"Iowa City city, Iowa",1600000US1938595,39467,3301,62166,6180
"Lawrence city, Kansas",1600000US2038900,50150,5696,66736,6350
"Bolingbrook village, Illinois",1600000US1707133,76103,7315,90393,7618
"Joliet city, Illinois",1600000US1738570,59019,4466,72025,5334
"Columbus city, Georgia",1600000US1319000,40499,1870,57273,4016
"Spring Hill CDP, Florida",1600000US1268350,39500,4192,47622,2714
"Miami Gardens city, Florida",1600000US1245060,39064,4425,48777,3759
"Westland city, Michigan",1600000US2686000,41414,4109,53247,3083
"Farmington Hills city, Michigan",1600000US2627440,71043,6451,96370,7562
"Roseville city, California",1600000US0662938,75153,3922,91622,6234
"Chino city, California",1600000US0613210,71457,3190,91165,10701
"San Bernardino city, California",1600000US0665000,37440,2634,48163,2683
"San Marcos city, California",1600000US0668196,56377,3436,71878,6577
"Santa Rosa city, California",1600000US0670098,57539,4024,74011,3806
"Irvine city, California",1600000US0636770,87830,5619,109628,7153
"Palo Alto city, California",1600000US0655282,121074,20019,175623,14141
"Scottsdale city, Arizona",1600000US0465000,69690,5449,110036,5721
"Avondale city, Arizona",1600000US0404720,51206,4448,58686,3247
"Tempe city, Arizona",1600000US0473000,48565,4441,64299,3505
"Birmingham city, Alabama",1600000US0107000,31152,1308,43535,2296
"Hoover city, Alabama",1600000US0135896,74782,7619,94039,6875
"Lexington-Fayette urban county, Kentucky",1600000US2146027,47535,2510,69482,3208
"Louisville/Jefferson County metro government (balance), Kentucky",1600000US2148006,44893,1493,65096,3244
"Ellicott City CDP, Maryland",1600000US2426000,116106,15364,137686,9603
"Cape Coral city, Florida",1600000US1210275,47767,3190,59483,3771
"Evanston city, Illinois",1600000US1724582,68321,9807,103615,8434
"Skokie village, Illinois",1600000US1770122,58437,4562,81038,6924
"Pembroke Pines city, Florida",1600000US1255775,63357,4522,76672,4118
"Pompano Beach city, Florida",1600000US1258050,40191,3149,54367,4344
"Gainesville city, Florida",1600000US1225175,31600,1734,42532,3751
"Sandy Springs city, Georgia",1600000US1368516,59196,7988,112058,10554
"Augusta-Richmond County consolidated government (balance), Georgia",1600000US1304204,35558,3811,53840,5083
"Athens-Clarke County unified government (balance), Georgia",1600000US1303440,31406,2714,47243,3402
"Johns Creek city, Georgia",1600000US1342425,102251,9117,129421,11873
"Camarillo city, California",1600000US0610046,89641,9607,110259,10261
"Simi Valley city, California",1600000US0672016,84673,7384,108308,7850
"Thousand Oaks city, California",1600000US0678582,101417,4710,124361,6735
"Folsom city, California",1600000US0624638,97196,7565,109777,8273
"Sacramento city, California",1600000US0664000,48034,2459,64730,2851
"North Little Rock city, Arkansas",1600000US0550450,42811,3186,52428,4981
"Fresno city, California",1600000US0627000,40179,2135,56355,2151
"Oceanside city, California",1600000US0653322,48375,3398,68045,7676
"Alameda city, California",1600000US0600562,75212,6296,110574,15424
"Lynwood city, California",1600000US0644574,38817,3855,53551,7254
"Sioux City city, Iowa",1600000US1973335,44073,2876,56829,5767
"Davenport city, Iowa",1600000US1919000,45034,3685,58335,3773
"Champaign city, Illinois",1600000US1712385,38683,3107,61509,5126
"Schaumburg village, Illinois",1600000US1768003,76344,5980,89959,6447
"Springfield city, Illinois",1600000US1772000,48864,3045,66494,4095
"Redwood City city, California",1600000US0660102,86358,5180,121015,9816
"Pittsburg city, California",1600000US0657456,61182,3834,72814,6578
"Walnut Creek city, California",1600000US0683346,75759,8188,102515,9233
"Lakewood city, Colorado",1600000US0843000,55792,2475,70288,3831
"Denver city, Colorado",1600000US0820000,51089,1181,76688,2693
"Napa city, California",1600000US0650258,65517,5229,80564,4756
"Escondido city, California",1600000US0622804,49233,4120,65455,4080
"Menifee city, California",1600000US0646842,55264,4880,67383,3640
"Costa Mesa city, California",1600000US0616532,65149,8068,92799,8766
"Orange city, California",1600000US0653980,76630,5922,94129,5029
"El Monte city, California",1600000US0622230,31852,2061,48384,4451
"Wichita city, Kansas",1600000US2079000,43538,2445,60383,2368
"Topeka city, Kansas",1600000US2071000,41327,3399,54188,2706
"Quincy city, Massachusetts",1600000US2555745,61142,3565,74986,5558
"Cambridge city, Massachusetts",1600000US2511000,75137,8154,112361,11814
"Baton Rouge city, Louisiana",1600000US2205000,38321,2417,58395,4440
"Boca Raton city, Florida",1600000US1207300,71050,6375,115338,11275
"Lakeland city, Florida",1600000US1238250,40126,1906,55283,3730
"Pine Hills CDP, Florida",1600000US1256825,35583,3080,42825,4110
"Clearwater city, Florida",1600000US1212875,44768,4486,63370,5640
"Highlands Ranch CDP, Colorado",1600000US0836410,108218,6212,127188,6288
"Anchorage municipality, Alaska",1600000US0203000,79045,4404,99591,3724
"Hemet city, California",1600000US0633182,35024,4267,43202,3134
"Perris city, California",1600000US0656700,50035,2774,57058,5258
"Boulder city, Colorado",1600000US0807850,57428,6293,91564,8451
"Apple Valley town, California",1600000US0602364,48734,8119,66888,8823
"San Buenaventura (Ventura) city, California",1600000US0665042,64363,6811,81824,4930
"Santa Clarita city, California",1600000US0669088,81802,4165,99452,4607
"Ontario city, California",1600000US0653896,51230,3407,59793,3253
"El Cajon city, California",1600000US0621712,39965,3318,56063,4034
"Deerfield Beach city, Florida",1600000US1216725,42090,4218,53738,4330
"Largo city, Florida",1600000US1239425,38550,4212,57169,9612
"West Palm Beach city, Florida",1600000US1276600,43070,3878,67918,8055
"Lehigh Acres CDP, Florida",1600000US1239925,37691,5777,46997,2695
"Peoria city, Arizona",1600000US0454050,59377,4208,76661,3922
"San Tan Valley CDP, Arizona",1600000US0464210,57005,4662,64901,5168
"Victorville city, California",1600000US0682590,42765,5887,52915,3987
"Anaheim city, California",1600000US0602000,57550,3505,79210,3770
"Fullerton city, California",1600000US0628000,65105,5452,85994,5602
"Huntington Beach city, California",1600000US0636000,82948,4044,109030,7083
"Tustin city, California",1600000US0680854,66396,7804,93615,7598
"Waldorf CDP, Maryland",1600000US2481175,84919,8097,94338,7662
"Lafayette city, Indiana",1600000US1840788,40285,5503,51044,5251
"Lafayette city, Louisiana",1600000US2240735,47784,4245,69276,5206
"Shreveport city, Louisiana",1600000US2270000,35772,2812,56522,3915
"Kansas City city, Kansas",1600000US2036000,37789,2628,47509,2299
"Bloomington city, Indiana",1600000US1805860,27687,4960,48949,5007
"Sunrise city, Florida",1600000US1269700,44627,2979,57696,4264
"Richmond city, California",1600000US0660620,54638,4770,70920,4115
"Jurupa Valley city, California",1600000US0637692,53982,4487,67642,6240
"Carlsbad city, California",1600000US0611194,82681,9000,110482,8361
"Chula Vista city, California",1600000US0613392,60882,4460,77595,3977
"San Leandro city, California",1600000US0668084,63803,5204,80811,6374
"Buena Park city, California",1600000US0608786,76761,6792,85991,7127
"Alhambra city, California",1600000US0600884,51532,3266,65272,4677
"Norwalk city, California",1600000US0652526,58973,5704,67999,4044
"Arvada city, Colorado",1600000US0803455,69581,4390,83893,4840
"Daly City city, California",1600000US0617918,77505,8441,87326,6860
"Concord city, California",1600000US0616000,66086,6239,83983,5499
"San Ramon city, California",1600000US0668378,131309,13133,149524,8666
"Redding city, California",1600000US0659920,40376,4422,54370,3995
"Surprise city, Arizona",1600000US0471510,55857,5396,64254,3259
"Fort Smith city, Arkansas",1600000US0524550,34274,4152,56348,8030
"Portland city, Maine",1600000US2360545,40806,3467,57841,4990
"New Orleans city, Louisiana",1600000US2255000,36631,1524,61241,2928
"Bossier City city, Louisiana",1600000US2208920,45675,8762,62393,6014
"Fort Wayne city, Indiana",1600000US1825000,39878,1758,53490,2305
"Waukegan city, Illinois",1600000US1779293,46015,3694,62032,5688
