Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Monroe County, Indiana",0500000US18105,43657,2993,62724,4344
"Morgan County, Indiana",0500000US18109,52891,4986,63209,3596
"Porter County, Indiana",0500000US18127,60903,4054,75404,3910
"St. Joseph County, Indiana",0500000US18141,46254,2194,63316,3210
"Tippecanoe County, Indiana",0500000US18157,45771,2419,60545,3721
"Vanderburgh County, Indiana",0500000US18163,42044,1926,58841,2909
"Vigo County, Indiana",0500000US18167,41385,2275,57118,5131
"Richland County, Ohio",0500000US39139,41548,2261,54501,3164
"Ross County, Ohio",0500000US39141,40764,3566,56910,4891
"Scioto County, Ohio",0500000US39145,38233,3438,51448,3908
"Stark County, Ohio",0500000US39151,47713,1514,62032,2311
"Summit County, Ohio",0500000US39153,50365,1394,68112,2165
"Trumbull County, Ohio",0500000US39155,43039,1947,54682,2251
"Tuscarawas County, Ohio",0500000US39157,46253,2817,56465,3798
"Warren County, Ohio",0500000US39165,71731,3590,92459,4524
"Wayne County, Ohio",0500000US39169,49988,3368,62405,3787
"Wood County, Ohio",0500000US39173,54402,3234,70155,3756
"Canadian County, Oklahoma",0500000US40017,68552,2886,83087,5243
"Cleveland County, Oklahoma",0500000US40027,58286,3422,73281,2585
"Comanche County, Oklahoma",0500000US40031,47235,4394,64004,5948
"Creek County, Oklahoma",0500000US40037,47286,4072,60382,3239
"Muskogee County, Oklahoma",0500000US40101,42756,3824,54305,5148
"Oklahoma County, Oklahoma",0500000US40109,48183,1508,69892,1903
"Payne County, Oklahoma",0500000US40119,38642,4560,56075,5007
"Pottawatomie County, Oklahoma",0500000US40125,46839,3529,57474,3046
"Rogers County, Oklahoma",0500000US40131,55626,2595,70552,3537
"Tulsa County, Oklahoma",0500000US40143,50460,930,70200,1546
"Wagoner County, Oklahoma",0500000US40145,59170,3109,73129,4126
"Benton County, Oregon",0500000US41003,52486,6621,70582,4390
"Clackamas County, Oregon",0500000US41005,65316,2903,86330,3134
"Deschutes County, Oregon",0500000US41017,52006,3650,71797,5033
"Douglas County, Oregon",0500000US41019,42000,3139,52444,3034
"Jackson County, Oregon",0500000US41029,44918,2894,59978,3590
"Josephine County, Oregon",0500000US41033,36870,4979,55069,8066
"Klamath County, Oregon",0500000US41035,39148,3951,51766,4038
"Lane County, Oregon",0500000US41039,44877,2158,59717,2074
"Linn County, Oregon",0500000US41043,43428,4024,55665,3260
"Marion County, Oregon",0500000US41047,48620,2448,60396,2824
"Multnomah County, Oregon",0500000US41051,53660,1966,76464,2032
"Polk County, Oregon",0500000US41053,51893,4463,64152,4049
"Umatilla County, Oregon",0500000US41059,44402,3408,55446,3909
"Washington County, Oregon",0500000US41067,66136,2793,84415,2294
"Yamhill County, Oregon",0500000US41071,52255,4205,65479,4216
"Adams County, Pennsylvania",0500000US42001,61543,3279,75196,4815
"Allegheny County, Pennsylvania",0500000US42003,52400,943,74386,1553
"Armstrong County, Pennsylvania",0500000US42005,44946,4049,57335,2978
"Beaver County, Pennsylvania",0500000US42007,51222,1496,65096,3428
"Berks County, Pennsylvania",0500000US42011,56059,1775,69160,1729
"Blair County, Pennsylvania",0500000US42013,44019,4070,57033,3702
"Bucks County, Pennsylvania",0500000US42017,77917,2234,103308,3280
"Butler County, Pennsylvania",0500000US42019,60782,2807,78481,3189
"Cambria County, Pennsylvania",0500000US42021,43224,2148,58493,2925
"Carbon County, Pennsylvania",0500000US42025,50023,2779,58695,3563
"Centre County, Pennsylvania",0500000US42027,51367,2696,65970,3219
"Chester County, Pennsylvania",0500000US42029,85373,3319,115104,2531
"Clearfield County, Pennsylvania",0500000US42033,39592,2878,47848,2442
"Columbia County, Pennsylvania",0500000US42037,48540,4507,60906,3925
"Crawford County, Pennsylvania",0500000US42039,44598,3003,58468,3081
"Cumberland County, Pennsylvania",0500000US42041,62759,2591,78571,3251
"Dauphin County, Pennsylvania",0500000US42043,52975,2580,73283,4737
"Delaware County, Pennsylvania",0500000US42045,62993,2886,89481,3011
"Erie County, Pennsylvania",0500000US42049,45560,2075,62404,2907
"Fayette County, Pennsylvania",0500000US42051,36562,2472,50186,2930
"Franklin County, Pennsylvania",0500000US42055,49487,3018,60256,2329
"Indiana County, Pennsylvania",0500000US42063,42431,3282,56705,4313
"Lackawanna County, Pennsylvania",0500000US42069,45265,2507,59957,2857
"Lancaster County, Pennsylvania",0500000US42071,57403,1924,73993,2005
"Lawrence County, Pennsylvania",0500000US42073,45356,2683,58759,4149
"Lebanon County, Pennsylvania",0500000US42075,54068,2745,67312,3232
"Lehigh County, Pennsylvania",0500000US42077,58603,1609,73644,2685
"Luzerne County, Pennsylvania",0500000US42079,44311,1654,59162,1958
"Lycoming County, Pennsylvania",0500000US42081,45161,2589,58593,2832
"Mercer County, Pennsylvania",0500000US42085,43574,2579,56995,4105
"Monroe County, Pennsylvania",0500000US42089,63118,5677,71199,3700
"Montgomery County, Pennsylvania",0500000US42091,79495,2513,106521,2124
"Northampton County, Pennsylvania",0500000US42095,61879,2156,80828,4196
"Northumberland County, Pennsylvania",0500000US42097,39778,2632,52706,2510
"Philadelphia County, Pennsylvania",0500000US42101,39043,1237,57306,1466
"Schuylkill County, Pennsylvania",0500000US42107,43044,2644,54143,2739
"Somerset County, Pennsylvania",0500000US42111,46217,1833,59939,5277
"Washington County, Pennsylvania",0500000US42125,56047,2712,75486,2749
"Westmoreland County, Pennsylvania",0500000US42129,53844,2161,68552,2058
"York County, Pennsylvania",0500000US42133,58587,2142,73379,2387
"Kent County, Rhode Island",0500000US44003,62261,4638,80917,4179
"Newport County, Rhode Island",0500000US44005,71799,5787,93628,5479
"Providence County, Rhode Island",0500000US44007,47481,2221,69498,2489
"Washington County, Rhode Island",0500000US44009,71229,5251,89421,5075
"Aiken County, South Carolina",0500000US45003,48882,2528,64691,3810
"Anderson County, South Carolina",0500000US45007,42837,2195,53382,3154
"Beaufort County, South Carolina",0500000US45013,54996,3378,77240,4976
"Berkeley County, South Carolina",0500000US45015,52427,2404,66753,3860
"Charleston County, South Carolina",0500000US45019,53308,2837,80015,3376
"Darlington County, South Carolina",0500000US45031,34651,3902,48760,4104
"Dorchester County, South Carolina",0500000US45035,56277,5165,67781,4180
"Florence County, South Carolina",0500000US45041,43148,4423,58214,3626
"Greenville County, South Carolina",0500000US45045,49268,2101,68765,2971
"Greenwood County, South Carolina",0500000US45047,37831,3786,54100,4198
"Horry County, South Carolina",0500000US45051,43001,1704,55460,1868
"Lancaster County, South Carolina",0500000US45057,44412,3913,60222,5845
"Laurens County, South Carolina",0500000US45059,37638,3982,50013,7258
"Lexington County, South Carolina",0500000US45063,53980,3130,68718,2847
"Oconee County, South Carolina",0500000US45073,35159,3328,52599,4246
"Orangeburg County, South Carolina",0500000US45075,28680,3070,41443,3117
"Pickens County, South Carolina",0500000US45077,40136,3206,52982,3164
"Richland County, South Carolina",0500000US45079,50028,2181,66970,2443
"Spartanburg County, South Carolina",0500000US45083,43688,2397,57558,2678
"Sumter County, South Carolina",0500000US45085,36633,4289,47624,3070
"York County, South Carolina",0500000US45091,52565,4175,71693,2902
"Minnehaha County, South Dakota",0500000US46099,54829,3123,69223,3922
"Pennington County, South Dakota",0500000US46103,47838,3096,62659,4100
"Anderson County, Tennessee",0500000US47001,47821,5538,64008,5146
"Blount County, Tennessee",0500000US47009,46819,3013,65235,5953
"Bradley County, Tennessee",0500000US47011,42563,4452,64192,6089
"Davidson County, Tennessee",0500000US47037,47993,1833,69919,2331
"Greene County, Tennessee",0500000US47059,36694,3365,48549,5194
"Hamilton County, Tennessee",0500000US47065,48379,1867,66346,2244
"Knox County, Tennessee",0500000US47093,46860,1943,67995,2335
"Madison County, Tennessee",0500000US47113,42412,3611,55665,3890
"Maury County, Tennessee",0500000US47119,53990,6466,63941,3878
"Montgomery County, Tennessee",0500000US47125,50941,1617,62715,4772
"Putnam County, Tennessee",0500000US47141,35516,4113,52221,6715
"Robertson County, Tennessee",0500000US47147,51883,4904,66704,6827
"Rutherford County, Tennessee",0500000US47149,52502,3339,66686,3044
"Sevier County, Tennessee",0500000US47155,39175,3278,54214,4685
"Shelby County, Tennessee",0500000US47157,43938,1614,66230,2039
"Sullivan County, Tennessee",0500000US47163,38251,1895,55308,2787
"Sumner County, Tennessee",0500000US47165,58316,4388,75005,4581
"Washington County, Tennessee",0500000US47179,42950,2804,59532,5215
"Williamson County, Tennessee",0500000US47187,93337,7622,126038,8949
"Wilson County, Tennessee",0500000US47189,59685,4050,76532,5652
"Angelina County, Texas",0500000US48005,42156,3581,55536,6035
"Bastrop County, Texas",0500000US48021,53631,7506,69177,6185
"Bell County, Texas",0500000US48027,51221,1309,65999,3029
"Bexar County, Texas",0500000US48029,50760,929,68867,1341
"Bowie County, Texas",0500000US48037,40493,6851,55651,3914
"Brazoria County, Texas",0500000US48039,74799,3396,92399,4816
"Brazos County, Texas",0500000US48041,40973,2685,61358,4735
"Cameron County, Texas",0500000US48061,32093,1534,47427,2397
"Collin County, Texas",0500000US48085,86040,2639,111496,2815
"Comal County, Texas",0500000US48091,62389,7351,84065,5012
"Coryell County, Texas",0500000US48099,47042,4682,56547,3928
"Dallas County, Texas",0500000US48113,50076,932,75357,1367
"Denton County, Texas",0500000US48121,74196,2431,97842,3169
"Ector County, Texas",0500000US48135,58701,6825,80661,6778
"Ellis County, Texas",0500000US48139,60294,5499,73194,3326
"El Paso County, Texas",0500000US48141,40170,1315,54523,1874
"Fort Bend County, Texas",0500000US48157,87973,5196,115315,3892
"Galveston County, Texas",0500000US48167,57991,4710,81637,3332
"Grayson County, Texas",0500000US48181,52058,5130,64054,3611
"Gregg County, Texas",0500000US48183,50917,3542,65145,4547
"Guadalupe County, Texas",0500000US48187,61538,3701,76526,3478
"Harris County, Texas",0500000US48201,54178,971,81619,1291
"Harrison County, Texas",0500000US48203,49490,8527,62267,5677
"Hays County, Texas",0500000US48209,59085,3316,73938,4961
"Henderson County, Texas",0500000US48213,41112,2211,56246,4523
"Hidalgo County, Texas",0500000US48215,34801,2019,49841,2220
"Hunt County, Texas",0500000US48231,42038,3839,57371,4213
"Jefferson County, Texas",0500000US48245,40652,1704,58703,3677
"Johnson County, Texas",0500000US48251,55739,5260,69198,3992
"Kaufman County, Texas",0500000US48257,56098,5849,70148,3810
"Liberty County, Texas",0500000US48291,44188,4757,57515,4838
"Lubbock County, Texas",0500000US48303,46076,2113,65495,3201
"McLennan County, Texas",0500000US48309,43609,2854,58365,2992
"Midland County, Texas",0500000US48329,77711,8560,100504,7991
"Montgomery County, Texas",0500000US48339,70243,3273,95259,4059
"Nacogdoches County, Texas",0500000US48347,39326,2656,48912,3903
"Nueces County, Texas",0500000US48355,51817,1964,69923,3593
"Orange County, Texas",0500000US48361,46809,6250,63235,7717
"Parker County, Texas",0500000US48367,68882,5990,87126,5923
"Potter County, Texas",0500000US48375,38324,3111,54933,3743
"Randall County, Texas",0500000US48381,65749,4074,82833,6064
"Rockwall County, Texas",0500000US48397,80407,6312,96770,7515
"San Patricio County, Texas",0500000US48409,53877,4565,68768,5716
"Smith County, Texas",0500000US48423,43958,3248,62654,3433
"Tarrant County, Texas",0500000US48439,58099,1317,79200,1593
"Taylor County, Texas",0500000US48441,45907,3164,63566,3961
"Tom Green County, Texas",0500000US48451,44959,5325,74564,15279
"Travis County, Texas",0500000US48453,61787,1397,87988,2078
"Victoria County, Texas",0500000US48469,50245,5636,72241,6177
"Walker County, Texas",0500000US48471,38483,4654,51722,4509
"Webb County, Texas",0500000US48479,38312,2346,54237,3080
"Clinton County, New York",0500000US36019,53575,4245,64480,4170
"Dutchess County, New York",0500000US36027,71165,2168,90425,4095
"Erie County, New York",0500000US36029,50132,1084,68566,2191
"Jefferson County, New York",0500000US36045,51086,3265,62125,3401
"Kings County, New York",0500000US36047,47966,1220,72721,1298
"Livingston County, New York",0500000US36051,48456,3828,60116,3747
"Madison County, New York",0500000US36053,51873,3738,68577,4742
"Monroe County, New York",0500000US36055,51217,1252,70798,1987
"Nassau County, New York",0500000US36059,99035,2477,130373,2643
"New York County, New York",0500000US36061,76089,2016,134778,3604
"Niagara County, New York",0500000US36063,49700,3044,62149,2615
"Oneida County, New York",0500000US36065,48803,2164,64479,3304
"Onondaga County, New York",0500000US36067,52947,1790,70395,2145
"Ontario County, New York",0500000US36069,59093,4920,73862,5168
"Orange County, New York",0500000US36071,70240,3293,84675,2461
"Oswego County, New York",0500000US36075,47013,4100,59938,2812
"Putnam County, New York",0500000US36079,97483,8664,118953,8830
"Queens County, New York",0500000US36081,57241,1195,74690,1321
"Rensselaer County, New York",0500000US36083,61457,4129,75476,5509
"Richmond County, New York",0500000US36085,71121,3055,88730,3910
"Rockland County, New York",0500000US36087,85037,4694,109984,5558
"St. Lawrence County, New York",0500000US36089,43758,3078,57635,3458
"Saratoga County, New York",0500000US36091,72354,3856,88590,4140
"Schenectady County, New York",0500000US36093,57587,4390,73737,5431
"Steuben County, New York",0500000US36101,46889,2165,58380,3505
"Suffolk County, New York",0500000US36103,86266,1775,109788,1782
"Sullivan County, New York",0500000US36105,53219,7066,65442,5154
"Tompkins County, New York",0500000US36109,52885,6027,74339,5920
"Ulster County, New York",0500000US36111,58093,4824,77260,4780
"Warren County, New York",0500000US36113,57294,4794,72827,7514
"Wayne County, New York",0500000US36117,45951,4566,60714,3467
"Westchester County, New York",0500000US36119,83477,2590,134686,3222
"Alamance County, North Carolina",0500000US37001,39576,2701,55895,3051
"Brunswick County, North Carolina",0500000US37019,46721,3161,62562,3591
"Buncombe County, North Carolina",0500000US37021,47671,2147,64786,3167
"Burke County, North Carolina",0500000US37023,37086,4504,51184,4276
"Cabarrus County, North Carolina",0500000US37025,54347,3305,71166,3157
"Caldwell County, North Carolina",0500000US37027,37876,3773,51125,5854
"Carteret County, North Carolina",0500000US37031,48881,3377,61968,4266
"Catawba County, North Carolina",0500000US37035,44677,2760,58761,3312
"Chatham County, North Carolina",0500000US37037,54229,5527,80070,7810
"Cleveland County, North Carolina",0500000US37045,37433,4953,50600,4605
"Craven County, North Carolina",0500000US37049,43380,2773,54333,3283
"Cumberland County, North Carolina",0500000US37051,42248,1350,57598,3095
"Davidson County, North Carolina",0500000US37057,42201,3089,55261,3018
"Durham County, North Carolina",0500000US37063,50504,1763,71004,3580
"Forsyth County, North Carolina",0500000US37067,45220,2329,62193,2179
"Gaston County, North Carolina",0500000US37071,41011,2380,57887,3236
"Guilford County, North Carolina",0500000US37081,44069,2014,63091,2079
"Harnett County, North Carolina",0500000US37085,44880,4136,55131,2046
"Henderson County, North Carolina",0500000US37089,47335,4163,56711,3108
"Iredell County, North Carolina",0500000US37097,54384,3056,74697,5829
"Johnston County, North Carolina",0500000US37101,48851,3197,63531,3531
"Lincoln County, North Carolina",0500000US37109,48131,3531,62557,4045
"Mecklenburg County, North Carolina",0500000US37119,58841,2090,85147,2110
"Moore County, North Carolina",0500000US37125,51328,5105,63974,4540
"Nash County, North Carolina",0500000US37127,43209,3533,57769,5757
"New Hanover County, North Carolina",0500000US37129,49982,3451,72586,3417
"Onslow County, North Carolina",0500000US37133,47581,3471,59652,6387
"Orange County, North Carolina",0500000US37135,59658,5795,99903,8728
"Pitt County, North Carolina",0500000US37147,41632,2000,58535,4374
"Randolph County, North Carolina",0500000US37151,41107,2583,55250,5468
"Robeson County, North Carolina",0500000US37155,29889,1570,43107,3581
"Rockingham County, North Carolina",0500000US37157,38878,3550,50072,3030
"Rowan County, North Carolina",0500000US37159,45978,3304,59828,4919
"Rutherford County, North Carolina",0500000US37161,34347,3736,45648,4181
"Surry County, North Carolina",0500000US37171,36511,4089,49324,3697
"Union County, North Carolina",0500000US37179,62898,4050,84929,4666
"Wake County, North Carolina",0500000US37183,66634,1925,90154,2313
"Wayne County, North Carolina",0500000US37191,35966,1880,49457,3012
"Wilkes County, North Carolina",0500000US37193,30743,2321,44528,3807
"Wilson County, North Carolina",0500000US37195,38774,2911,52969,4234
"Burleigh County, North Dakota",0500000US38015,68339,6526,84728,6431
"Cass County, North Dakota",0500000US38017,52604,2951,77295,3925
"Grand Forks County, North Dakota",0500000US38035,49532,4465,66382,5578
"Ward County, North Dakota",0500000US38101,66570,5985,83920,7692
"Allen County, Ohio",0500000US39003,42701,3862,54997,3363
"Ashtabula County, Ohio",0500000US39007,39079,2530,50012,2459
"Belmont County, Ohio",0500000US39013,42079,3573,55322,3548
"Butler County, Ohio",0500000US39017,58730,2366,77557,2327
"Clark County, Ohio",0500000US39023,41729,1303,54611,2453
"Clermont County, Ohio",0500000US39025,62554,2631,78030,2992
"Columbiana County, Ohio",0500000US39029,42640,3345,57099,4701
"Cuyahoga County, Ohio",0500000US39035,44016,960,64067,1245
"Delaware County, Ohio",0500000US39041,96949,4512,125669,7707
"Erie County, Ohio",0500000US39043,48734,4888,64565,4279
"Fairfield County, Ohio",0500000US39045,59933,3571,77018,3470
"Franklin County, Ohio",0500000US39049,53180,1181,72367,1390
"Geauga County, Ohio",0500000US39055,72001,2543,96045,7322
"Greene County, Ohio",0500000US39057,58396,4388,77169,4001
"Hamilton County, Ohio",0500000US39061,48770,1611,70563,1781
"Hancock County, Ohio",0500000US39063,50898,2290,62812,3269
"Jefferson County, Ohio",0500000US39081,40293,4379,53022,5505
"Lake County, Ohio",0500000US39085,58721,2882,72554,2542
"Licking County, Ohio",0500000US39089,57654,3459,69771,2853
"Lorain County, Ohio",0500000US39093,52082,2024,67676,2384
"Lucas County, Ohio",0500000US39095,42132,1342,62070,2459
"Mahoning County, Ohio",0500000US39099,41134,1444,55268,2537
"Marion County, Ohio",0500000US39101,39233,4441,50843,4559
"Medina County, Ohio",0500000US39103,67969,3414,82075,3199
"Miami County, Ohio",0500000US39109,51087,3175,61896,4523
"Montgomery County, Ohio",0500000US39113,42644,1412,59211,1474
"Muskingum County, Ohio",0500000US39119,41230,4066,52034,3894
"Portage County, Ohio",0500000US39133,51275,3152,66777,3058
"Richmond city, Virginia",0500000US51760,43054,3048,65781,3843
"Roanoke city, Virginia",0500000US51770,41697,3561,55100,4168
"Suffolk city, Virginia",0500000US51800,62079,5426,76564,4967
"Virginia Beach city, Virginia",0500000US51810,68816,3220,85199,2029
"Benton County, Washington",0500000US53005,58093,2708,75404,3248
"Chelan County, Washington",0500000US53007,50177,6746,66716,7116
"Clallam County, Washington",0500000US53009,46469,4951,59826,4100
"Clark County, Washington",0500000US53011,61741,1371,77421,2132
"Cowlitz County, Washington",0500000US53015,42223,2904,56224,4405
"Franklin County, Washington",0500000US53021,57890,5679,70323,5796
"Grant County, Washington",0500000US53025,51949,3655,64281,7048
"Grays Harbor County, Washington",0500000US53027,43356,2589,55748,4341
"Island County, Washington",0500000US53029,59934,4322,75198,4452
"King County, Washington",0500000US53033,75834,1400,102689,1489
"Kitsap County, Washington",0500000US53035,61794,2426,80368,4355
"Lewis County, Washington",0500000US53041,43575,5037,55536,3452
"Pierce County, Washington",0500000US53053,60496,1535,75054,1518
"Skagit County, Washington",0500000US53057,50558,2791,70529,4405
"Snohomish County, Washington",0500000US53061,71984,1780,85747,1662
"Spokane County, Washington",0500000US53063,50249,2060,65468,2361
"Thurston County, Washington",0500000US53067,61609,2827,75523,3166
"Whatcom County, Washington",0500000US53073,53665,2845,66744,3783
"Yakima County, Washington",0500000US53077,44648,2625,59405,3600
"Berkeley County, West Virginia",0500000US54003,58754,4414,67614,3150
"Cabell County, West Virginia",0500000US54011,34046,2044,49671,3045
"Harrison County, West Virginia",0500000US54033,41333,2627,58585,4537
"Kanawha County, West Virginia",0500000US54039,44186,3147,60662,3403
"Monongalia County, West Virginia",0500000US54061,41955,4619,63190,4963
"Raleigh County, West Virginia",0500000US54081,40561,3745,57920,5826
"Wood County, West Virginia",0500000US54107,42014,2784,54981,3390
"Brown County, Wisconsin",0500000US55009,53392,2473,66660,2510
"Dane County, Wisconsin",0500000US55025,61582,1791,81526,2187
"Dodge County, Wisconsin",0500000US55027,53139,3928,64228,3435
"Eau Claire County, Wisconsin",0500000US55035,47043,3168,64157,5099
"Fond du Lac County, Wisconsin",0500000US55039,51717,1687,65731,3958
"Jefferson County, Wisconsin",0500000US55055,55675,4330,65916,3047
"Kenosha County, Wisconsin",0500000US55059,52787,4290,67927,3436
"La Crosse County, Wisconsin",0500000US55063,48872,3229,66128,2952
"Manitowoc County, Wisconsin",0500000US55071,45136,3861,59770,4638
"Marathon County, Wisconsin",0500000US55073,53300,3973,67505,2695
"Milwaukee County, Wisconsin",0500000US55079,42765,1273,59661,1437
"Outagamie County, Wisconsin",0500000US55087,58118,3675,71946,3017
"Ozaukee County, Wisconsin",0500000US55089,72103,7854,103573,6828
"Portage County, Wisconsin",0500000US55097,51399,2606,64139,4811
"Racine County, Wisconsin",0500000US55101,54525,2259,68354,2761
"Rock County, Wisconsin",0500000US55105,50610,3132,65389,4890
"St. Croix County, Wisconsin",0500000US55109,76024,4865,89978,4954
"Sheboygan County, Wisconsin",0500000US55117,54042,3459,66561,3506
"Walworth County, Wisconsin",0500000US55127,52277,2385,68246,3953
"Washington County, Wisconsin",0500000US55131,68424,3408,84220,5156
"Waukesha County, Wisconsin",0500000US55133,76053,2476,98732,3285
"Winnebago County, Wisconsin",0500000US55139,52387,1834,66818,4523
"Wood County, Wisconsin",0500000US55141,50831,2657,62328,3146
"Laramie County, Wyoming",0500000US56021,57551,6018,70617,4477
"Natrona County, Wyoming",0500000US56025,56392,5178,73519,6822
"Arecibo Municipio, Puerto Rico",0500000US72013,16325,1445,23102,2727
"Bayamón Municipio, Puerto Rico",0500000US72021,25271,1665,35000,1708
"Caguas Municipio, Puerto Rico",0500000US72025,24145,2009,34030,2426
"Carolina Municipio, Puerto Rico",0500000US72031,28792,1494,38965,2283
"Guaynabo Municipio, Puerto Rico",0500000US72061,32064,2961,55717,5165
"Mayagüez Municipio, Puerto Rico",0500000US72097,14108,1314,28205,7299
"Ponce Municipio, Puerto Rico",0500000US72113,15935,1669,30356,4070
"San Juan Municipio, Puerto Rico",0500000US72127,20234,972,38309,1888
"Toa Alta Municipio, Puerto Rico",0500000US72135,29341,2611,40794,3807
"Toa Baja Municipio, Puerto Rico",0500000US72137,22166,2496,31589,3718
"Trujillo Alto Municipio, Puerto Rico",0500000US72139,25972,2579,41772,7334
"Wichita County, Texas",0500000US48485,42996,3069,59661,3922
"Williamson County, Texas",0500000US48491,72453,2331,89052,2747
"Cache County, Utah",0500000US49005,51556,1713,62805,4109
"Davis County, Utah",0500000US49011,70440,2717,85288,3441
"Salt Lake County, Utah",0500000US49035,62672,1789,82698,1850
"Utah County, Utah",0500000US49049,60944,1235,76503,1999
"Washington County, Utah",0500000US49053,49981,4465,61268,3550
"Weber County, Utah",0500000US49057,59604,2464,70133,2763
"Chittenden County, Vermont",0500000US50007,62004,3447,82400,4658
"Albemarle County, Virginia",0500000US51003,64722,5683,95679,8710
"Arlington County, Virginia",0500000US51013,109266,4862,134194,5901
"Augusta County, Virginia",0500000US51015,58322,2675,68867,4833
"Bedford County, Virginia",0500000US51019,56996,5291,71345,5496
"Chesterfield County, Virginia",0500000US51041,72878,3077,90914,3789
"Fairfax County, Virginia",0500000US51059,110674,1976,142484,2480
"Fauquier County, Virginia",0500000US51061,91987,7930,123936,13503
"Frederick County, Virginia",0500000US51069,66167,6444,82990,5924
"Hanover County, Virginia",0500000US51085,83756,6877,97467,5363
"Henrico County, Virginia",0500000US51087,62460,2442,85153,3342
"James City County, Virginia",0500000US51095,72622,7760,96066,10058
"Loudoun County, Virginia",0500000US51107,122294,3167,142743,4064
"Montgomery County, Virginia",0500000US51121,42052,3079,59241,5011
"Prince William County, Virginia",0500000US51153,92104,2808,109964,3169
"Roanoke County, Virginia",0500000US51161,62091,3827,75702,5345
"Rockingham County, Virginia",0500000US51165,56112,3224,69208,4107
"Spotsylvania County, Virginia",0500000US51177,75686,3494,93496,4801
"Stafford County, Virginia",0500000US51179,93422,6986,111740,4234
"York County, Virginia",0500000US51199,81636,6684,95976,5134
"Alexandria city, Virginia",0500000US51510,86809,5554,114098,4213
"Chesapeake city, Virginia",0500000US51550,66712,1986,78356,2827
"Hampton city, Virginia",0500000US51650,47312,3293,59319,2844
"Lynchburg city, Virginia",0500000US51680,40594,3382,53639,4571
"Newport News city, Virginia",0500000US51700,49602,3648,60807,2200
"Norfolk city, Virginia",0500000US51710,43186,2340,58893,2334
"Portsmouth city, Virginia",0500000US51740,44905,6208,55673,3766
