Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Madera County, California",0500000US06039,46570,3164,56089,3719
"Marin County, California",0500000US06041,77168,4762,120431,7218
"Mendocino County, California",0500000US06045,42431,5133,59603,4852
"Merced County, California",0500000US06047,40055,2768,55692,2880
"Monterey County, California",0500000US06053,53179,2316,74461,3035
"Placer County, California",0500000US06061,68959,4414,84564,3408
"Napa County, California",0500000US06055,61460,3903,89125,6710
"Nevada County, California",0500000US06057,54080,4321,73202,5522
"Orange County, California",0500000US06059,72293,1199,96627,1403
"Riverside County, California",0500000US06065,52883,1624,69898,1423
"Sacramento County, California",0500000US06067,52314,1362,68117,1573
"San Bernardino County, California",0500000US06071,51247,1126,65472,1268
"San Diego County, California",0500000US06073,59477,1346,78835,1170
"San Francisco County, California",0500000US06075,69894,2466,102831,3898
"San Joaquin County, California",0500000US06077,50853,1692,65875,2199
"San Luis Obispo County, California",0500000US06079,54195,2655,70999,3194
"San Mateo County, California",0500000US06081,81657,3170,122849,3959
"Santa Barbara County, California",0500000US06083,60505,2471,83569,3455
"Santa Clara County, California",0500000US06085,84895,1426,114647,1919
"Santa Cruz County, California",0500000US06087,62513,3507,83191,4297
"Shasta County, California",0500000US06089,42062,3142,54942,2837
"Solano County, California",0500000US06095,63795,3368,80124,3267
"Sonoma County, California",0500000US06097,61020,1839,79708,3030
"Stanislaus County, California",0500000US06099,44076,2394,59266,2235
"Sutter County, California",0500000US06101,49533,2495,64434,5434
"Tulare County, California",0500000US06107,41167,2260,56341,2223
"Ventura County, California",0500000US06111,74623,1761,93783,2254
"Yolo County, California",0500000US06113,49594,2959,74382,5232
"Yuba County, California",0500000US06115,43961,1793,52706,4571
"Adams County, Colorado",0500000US08001,52325,1856,63849,2050
"Arapahoe County, Colorado",0500000US08005,56722,1570,80416,3731
"Boulder County, Colorado",0500000US08013,68637,3798,91099,4037
"Denver County, Colorado",0500000US08031,47371,1848,71488,2436
"Douglas County, Colorado",0500000US08035,93573,3322,113878,4154
"El Paso County, Colorado",0500000US08041,54797,2156,73320,2884
"Jefferson County, Colorado",0500000US08059,64292,1946,82273,2060
"Larimer County, Colorado",0500000US08069,55219,2008,68766,2526
"Mesa County, Colorado",0500000US08077,47664,3472,62655,3347
"Pueblo County, Colorado",0500000US08101,40965,2825,55280,2775
"Weld County, Colorado",0500000US08123,51059,3043,66175,3879
"Fairfield County, Connecticut",0500000US09001,77289,2310,123679,3039
"Hartford County, Connecticut",0500000US09003,60965,1231,81881,1766
"Litchfield County, Connecticut",0500000US09005,69097,3428,94185,7811
"Middlesex County, Connecticut",0500000US09007,77193,6310,98691,6034
"New Haven County, Connecticut",0500000US09009,59245,2436,77675,1964
"New London County, Connecticut",0500000US09011,64788,4010,78989,3093
"Tolland County, Connecticut",0500000US09013,78210,4352,88712,4923
"Windham County, Connecticut",0500000US09015,55744,4056,70101,3784
"Kent County, Delaware",0500000US10001,52512,4361,60147,2890
"New Castle County, Delaware",0500000US10003,63716,2824,83602,2730
"Sussex County, Delaware",0500000US10005,53644,3799,69217,3092
"District of Columbia, District of Columbia",0500000US11001,63124,2407,98177,3254
"Alachua County, Florida",0500000US12001,39636,2436,58428,2675
"Bay County, Florida",0500000US12005,44310,3237,58272,4125
"Brevard County, Florida",0500000US12009,46429,1596,62163,2118
"Broward County, Florida",0500000US12011,48880,1663,68451,1412
"Charlotte County, Florida",0500000US12015,41190,3426,63141,14107
"Citrus County, Florida",0500000US12017,33764,2794,52138,6598
"Clay County, Florida",0500000US12019,54389,2785,71054,6204
"Collier County, Florida",0500000US12021,50564,1694,86372,8061
"Columbia County, Florida",0500000US12023,35008,5498,43031,3914
"Duval County, Florida",0500000US12031,45958,1859,63055,2043
"Escambia County, Florida",0500000US12033,40917,3268,56928,3401
"Flagler County, Florida",0500000US12035,46232,5562,57301,5010
"Hernando County, Florida",0500000US12053,41150,2368,47564,2842
"Highlands County, Florida",0500000US12055,33652,2382,44712,3566
"Hillsborough County, Florida",0500000US12057,46761,1297,65310,1566
"Indian River County, Florida",0500000US12061,39767,3090,69186,8261
"Manatee County, Florida",0500000US12081,43234,2123,57872,2239
"Lake County, Florida",0500000US12069,45454,2592,56999,3382
"Lee County, Florida",0500000US12071,45266,1691,63697,2346
"Leon County, Florida",0500000US12073,44731,2669,65550,3926
"Marion County, Florida",0500000US12083,36255,1503,47974,2168
"Martin County, Florida",0500000US12085,50022,4466,78236,5989
"Miami-Dade County, Florida",0500000US12086,40552,710,62852,1814
"Monroe County, Florida",0500000US12087,51524,2973,76306,9967
"Nassau County, Florida",0500000US12089,52466,5762,63468,6561
"Okaloosa County, Florida",0500000US12091,49158,4050,66942,4042
"Orange County, Florida",0500000US12095,44732,1877,63147,2345
"Osceola County, Florida",0500000US12097,41040,2899,51821,2979
"Palm Beach County, Florida",0500000US12099,48953,1587,73666,1831
"Pasco County, Florida",0500000US12101,40766,1789,54575,2630
"Pinellas County, Florida",0500000US12103,42852,1457,61375,2034
"Polk County, Florida",0500000US12105,40272,1605,52568,1705
"Putnam County, Florida",0500000US12107,30440,2242,42454,4216
"St. Johns County, Florida",0500000US12109,62510,3891,94765,14303
"St. Lucie County, Florida",0500000US12111,40898,3832,53141,3166
"Santa Rosa County, Florida",0500000US12113,53103,5204,71359,6162
"Sarasota County, Florida",0500000US12115,47189,2701,66206,2704
"Seminole County, Florida",0500000US12117,54611,2894,76217,4035
"Sumter County, Florida",0500000US12119,43996,4185,53141,4169
"Volusia County, Florida",0500000US12127,38213,2060,52002,2295
"Barrow County, Georgia",0500000US13013,50490,6245,55709,4389
"Bartow County, Georgia",0500000US13015,44034,4332,54026,4077
"Bibb County, Georgia",0500000US13021,33878,3799,51734,4097
"Bulloch County, Georgia",0500000US13031,32251,6562,48170,4867
"Carroll County, Georgia",0500000US13045,42858,4781,54135,3823
"Chatham County, Georgia",0500000US13051,42730,3067,59150,3803
"Cherokee County, Georgia",0500000US13057,62515,5555,74790,4252
"Clarke County, Georgia",0500000US13059,28843,2829,48171,4957
"Clayton County, Georgia",0500000US13063,37050,2553,45516,2172
"Cobb County, Georgia",0500000US13067,57906,3497,81881,3120
"Columbia County, Georgia",0500000US13073,61718,2447,76385,4642
"Coweta County, Georgia",0500000US13077,54792,6703,67766,4807
"DeKalb County, Georgia",0500000US13089,48297,2178,68152,2044
"Dougherty County, Georgia",0500000US13095,28424,3420,40111,3127
"Douglas County, Georgia",0500000US13097,49282,4780,62517,3920
"Fayette County, Georgia",0500000US13113,72962,4273,92341,6364
"Floyd County, Georgia",0500000US13115,40963,5693,52451,3706
"Forsyth County, Georgia",0500000US13117,82209,7717,95624,8417
"Fulton County, Georgia",0500000US13121,53697,2827,87424,3969
"Glynn County, Georgia",0500000US13127,45726,5463,61260,4697
"Gwinnett County, Georgia",0500000US13135,56523,2729,72931,3749
"Hall County, Georgia",0500000US13139,50108,4691,66600,4628
"Henry County, Georgia",0500000US13151,57258,3073,70838,5795
"Houston County, Georgia",0500000US13153,51021,4101,60870,3892
"Liberty County, Georgia",0500000US13179,45485,5121,55728,3966
"Lowndes County, Georgia",0500000US13185,32898,3102,46126,2403
"Muscogee County, Georgia",0500000US13215,37333,2652,55403,3392
"Newton County, Georgia",0500000US13217,40932,4132,56981,6913
"Paulding County, Georgia",0500000US13223,57764,2710,66758,4532
"Richmond County, Georgia",0500000US13245,38928,2976,49442,2399
"Rockdale County, Georgia",0500000US13247,51067,3230,63147,4867
"Troup County, Georgia",0500000US13285,40368,5527,51277,4127
"Walker County, Georgia",0500000US13295,38187,5161,53550,7079
"Walton County, Georgia",0500000US13297,50129,8325,64625,7071
"Whitfield County, Georgia",0500000US13313,36928,2736,52598,4607
"Hawaii County, Hawaii",0500000US15001,46479,2349,59392,3855
"Honolulu County, Hawaii",0500000US15003,66146,2039,83396,1976
"Kauai County, Hawaii",0500000US15007,60751,4656,69095,5200
"Maui County, Hawaii",0500000US15009,60147,3869,79916,4784
"Ada County, Idaho",0500000US16001,49643,2677,63681,3244
"Bannock County, Idaho",0500000US16005,41097,3171,50256,2805
"Bonneville County, Idaho",0500000US16019,47828,4812,60968,3739
"Canyon County, Idaho",0500000US16027,38470,2209,47113,2907
"Kootenai County, Idaho",0500000US16055,47782,3928,58747,3674
"Twin Falls County, Idaho",0500000US16083,42015,4628,58410,7839
"Adams County, Illinois",0500000US17001,42635,2925,52248,2959
"Champaign County, Illinois",0500000US17019,39591,3546,59178,2663
"Cook County, Illinois",0500000US17031,50813,523,72928,874
"DeKalb County, Illinois",0500000US17037,51327,3863,60442,3323
"DuPage County, Illinois",0500000US17043,74072,2612,98930,3810
"Kane County, Illinois",0500000US17089,66497,3416,85981,3712
"Kankakee County, Illinois",0500000US17091,45669,2505,57805,2976
"Kendall County, Illinois",0500000US17093,80655,6937,90319,7746
"Lake County, Illinois",0500000US17097,74266,2115,102557,2656
"LaSalle County, Illinois",0500000US17099,48935,4124,61289,3251
"McHenry County, Illinois",0500000US17111,70117,2930,85922,4154
"McLean County, Illinois",0500000US17113,57799,3724,76178,4144
"Macon County, Illinois",0500000US17115,44415,3209,60813,4131
"Madison County, Illinois",0500000US17119,50372,1887,62927,3040
"Peoria County, Illinois",0500000US17143,48988,2498,64433,3069
"Rock Island County, Illinois",0500000US17161,43597,2930,56566,2972
"St. Clair County, Illinois",0500000US17163,50318,2734,63366,2881
"Sangamon County, Illinois",0500000US17167,51075,2281,65832,2870
"Tazewell County, Illinois",0500000US17179,49237,2133,60921,2484
"Vermilion County, Illinois",0500000US17183,40869,3658,50517,2933
"Will County, Illinois",0500000US17197,71882,1729,85646,2499
"Williamson County, Illinois",0500000US17199,40439,4133,53145,4356
"Winnebago County, Illinois",0500000US17201,43603,2284,58521,3050
"Allen County, Indiana",0500000US18003,47426,2027,61238,2633
"Bartholomew County, Indiana",0500000US18005,54197,5860,67239,5053
"Clark County, Indiana",0500000US18019,52464,5217,63656,8333
"Delaware County, Indiana",0500000US18035,36811,2646,54947,6343
"Elkhart County, Indiana",0500000US18039,43317,3326,55257,3065
"Floyd County, Indiana",0500000US18043,50940,3831,64335,4731
"Grant County, Indiana",0500000US18053,38187,5477,49381,3685
"Hamilton County, Indiana",0500000US18057,80999,6429,108891,7210
"Hancock County, Indiana",0500000US18059,57062,5763,66705,3692
"Hendricks County, Indiana",0500000US18063,61687,4590,74146,4514
"Howard County, Indiana",0500000US18067,37589,3982,50418,4044
"Johnson County, Indiana",0500000US18081,62274,5909,73965,4490
"Kosciusko County, Indiana",0500000US18085,50803,2487,63527,5424
"Lake County, Indiana",0500000US18089,48533,2089,61317,2326
"LaPorte County, Indiana",0500000US18091,48389,3651,58931,3605
"Madison County, Indiana",0500000US18095,42129,3316,51405,2887
"Marion County, Indiana",0500000US18097,39631,1215,54764,1527
"Monroe County, Indiana",0500000US18105,38149,4375,54218,4113
"Morgan County, Indiana",0500000US18109,52051,5876,70002,6290
"Porter County, Indiana",0500000US18127,61432,4595,72334,4135
"St. Joseph County, Indiana",0500000US18141,43766,1783,58788,1969
"Tippecanoe County, Indiana",0500000US18157,42404,2775,56908,3363
"Vanderburgh County, Indiana",0500000US18163,43630,2140,55814,2574
"Vigo County, Indiana",0500000US18167,39229,3410,52331,2842
"Wayne County, Indiana",0500000US18177,36358,2371,49682,4413
"Black Hawk County, Iowa",0500000US19013,42438,1925,56973,3019
"Dallas County, Iowa",0500000US19049,69831,6439,86426,6930
"Dubuque County, Iowa",0500000US19061,53011,3724,64405,4060
"Johnson County, Iowa",0500000US19103,52732,4693,68591,4142
"Linn County, Iowa",0500000US19113,55449,2646,71170,3532
"Polk County, Iowa",0500000US19153,55826,2514,70998,2689
"Pottawattamie County, Iowa",0500000US19155,48850,5681,62085,3590
"Scott County, Iowa",0500000US19163,49549,2009,64554,3572
"Story County, Iowa",0500000US19169,45866,3438,59867,3577
"Woodbury County, Iowa",0500000US19193,42435,3713,57101,4572
"Butler County, Kansas",0500000US20015,51843,3286,64770,3632
"Douglas County, Kansas",0500000US20045,47757,4447,61587,4023
"Johnson County, Kansas",0500000US20091,69856,2588,92609,2970
"Leavenworth County, Kansas",0500000US20103,62453,4210,72209,4823
"Wyandotte County, Kansas",0500000US20209,37991,1690,46178,1719
"Riley County, Kansas",0500000US20161,45122,4658,56906,4137
"Sedgwick County, Kansas",0500000US20173,49478,2353,61731,1517
"Shawnee County, Kansas",0500000US20177,43900,2397,62013,3905
"Boone County, Kentucky",0500000US21015,63556,4855,73647,4359
"Bullitt County, Kentucky",0500000US21029,51436,6332,60451,3570
"Campbell County, Kentucky",0500000US21037,53968,2295,62418,3142
"Christian County, Kentucky",0500000US21047,35573,4543,48248,5017
"Daviess County, Kentucky",0500000US21059,44622,4907,56598,3747
"Fayette County, Kentucky",0500000US21067,47207,1882,69703,5394
"Hardin County, Kentucky",0500000US21093,47448,3553,61323,5026
"Jefferson County, Kentucky",0500000US21111,45383,1499,64667,1949
"Kenton County, Kentucky",0500000US21117,49367,2749,65526,5326
"McCracken County, Kentucky",0500000US21145,45220,3371,57646,5953
"Madison County, Kentucky",0500000US21151,38596,3366,53289,5869
"Pike County, Kentucky",0500000US21195,33307,3601,48298,4195
"Warren County, Kentucky",0500000US21227,38244,3402,62079,9590
"Ascension Parish, Louisiana",0500000US22005,64530,5735,75862,5177
"Bossier Parish, Louisiana",0500000US22015,50604,3929,65107,4291
"Caddo Parish, Louisiana",0500000US22017,40460,2346,59648,3074
"Calcasieu Parish, Louisiana",0500000US22019,40253,2527,58046,3549
"East Baton Rouge Parish, Louisiana",0500000US22033,46356,2176,62408,2392
"Iberia Parish, Louisiana",0500000US22045,42488,6904,60683,7847
"Jefferson Parish, Louisiana",0500000US22051,43332,2030,60316,2271
"Lafayette Parish, Louisiana",0500000US22055,45172,5160,69098,4424
"Lafourche Parish, Louisiana",0500000US22057,46697,4373,64749,6762
"Livingston Parish, Louisiana",0500000US22063,55817,7450,63201,4324
"Orleans Parish, Louisiana",0500000US22071,35041,1271,58208,3265
"Ouachita Parish, Louisiana",0500000US22073,34421,3005,53895,4462
"Rapides Parish, Louisiana",0500000US22079,35047,3445,47893,3400
"St. Landry Parish, Louisiana",0500000US22097,34337,3804,48592,4202
"St. Tammany Parish, Louisiana",0500000US22103,56536,3827,76460,4172
"Tangipahoa Parish, Louisiana",0500000US22105,39391,3553,53925,4411
"Terrebonne Parish, Louisiana",0500000US22109,43963,3214,56832,3815
"Androscoggin County, Maine",0500000US23001,44689,4201,54992,2937
"Aroostook County, Maine",0500000US23003,35148,2363,44609,2254
"Cumberland County, Maine",0500000US23005,55985,3887,76278,4140
"Kennebec County, Maine",0500000US23011,44259,4584,56347,2956
"Penobscot County, Maine",0500000US23019,40669,3093,52617,2355
"York County, Maine",0500000US23031,56777,3640,69236,3245
"Allegany County, Maryland",0500000US24001,38502,3577,52626,3861
"Anne Arundel County, Maryland",0500000US24003,84138,3784,104727,3285
"Baltimore County, Maryland",0500000US24005,62407,1795,81989,2092
"Calvert County, Maryland",0500000US24009,89393,5014,104509,6652
"Carroll County, Maryland",0500000US24013,84117,4167,95249,3487
"Cecil County, Maryland",0500000US24015,61686,6379,76110,4611
"Charles County, Maryland",0500000US24017,91733,5201,100798,4912
"Frederick County, Maryland",0500000US24021,77791,4200,94612,4794
"Harford County, Maryland",0500000US24025,78123,4209,91154,3526
"Howard County, Maryland",0500000US24027,98953,4503,121568,5499
"Montgomery County, Maryland",0500000US24031,92909,2912,122577,2746
"Prince George's County, Maryland",0500000US24033,70715,1992,85694,2142
"St. Mary's County, Maryland",0500000US24037,81657,2889,92396,4891
"Washington County, Maryland",0500000US24043,52653,3570,64865,3388
"Wicomico County, Maryland",0500000US24045,46990,5407,68020,8731
"Baltimore city, Maryland",0500000US24510,38721,1673,54290,1839
"Barnstable County, Massachusetts",0500000US25001,56699,4023,73766,3665
"Berkshire County, Massachusetts",0500000US25003,42969,2819,64646,5772
"Bristol County, Massachusetts",0500000US25005,53409,1899,72906,2487
"Essex County, Massachusetts",0500000US25009,64887,2498,86510,2267
"Franklin County, Massachusetts",0500000US25011,50361,2939,64113,7009
"Hampden County, Massachusetts",0500000US25013,47897,3090,63778,1946
"Hampshire County, Massachusetts",0500000US25015,54179,3275,71478,4394
"Suffolk County, Massachusetts",0500000US25025,49276,2237,74106,2748
"Middlesex County, Massachusetts",0500000US25017,76978,1676,102634,2136
"Norfolk County, Massachusetts",0500000US25021,81889,2307,107620,2811
"Plymouth County, Massachusetts",0500000US25023,68253,2821,91345,3193
"Worcester County, Massachusetts",0500000US25027,60493,1560,78060,1716
"Allegan County, Michigan",0500000US26005,50508,2500,61852,3608
"Bay County, Michigan",0500000US26017,43361,3425,54852,3175
"Berrien County, Michigan",0500000US26021,40831,1846,56133,2567
"Calhoun County, Michigan",0500000US26025,38666,2458,57167,5740
"Clinton County, Michigan",0500000US26037,57289,3177,68555,4469
"Eaton County, Michigan",0500000US26045,50822,2356,60650,3408
"Genesee County, Michigan",0500000US26049,40843,1168,53415,1613
"Grand Traverse County, Michigan",0500000US26055,46330,3032,66080,6022
"Ingham County, Michigan",0500000US26065,42047,1825,57477,1955
"Isabella County, Michigan",0500000US26073,37319,2538,49572,2847
"Jackson County, Michigan",0500000US26075,41686,2274,54648,3148
"Kalamazoo County, Michigan",0500000US26077,45502,2168,62965,3464
"Kent County, Michigan",0500000US26081,50712,1481,65452,1795
"Lapeer County, Michigan",0500000US26087,49178,3840,59248,2942
"Lenawee County, Michigan",0500000US26091,44509,3216,53015,2239
"Livingston County, Michigan",0500000US26093,67441,4156,78468,2361
"Macomb County, Michigan",0500000US26099,50891,1248,63000,1245
"Marquette County, Michigan",0500000US26103,41130,2407,52626,3224
"Midland County, Michigan",0500000US26111,52591,4966,70151,4871
"Monroe County, Michigan",0500000US26115,53744,3301,63946,2281
"Muskegon County, Michigan",0500000US26121,37626,2952,50942,2698
"Oakland County, Michigan",0500000US26125,61888,981,85817,1561
"Ottawa County, Michigan",0500000US26139,53553,2981,65161,2835
"Saginaw County, Michigan",0500000US26145,40434,1738,53423,2746
"St. Clair County, Michigan",0500000US26147,45676,2404,57375,2543
"Shiawassee County, Michigan",0500000US26155,47775,3298,63425,8748
"Van Buren County, Michigan",0500000US26159,41379,1785,51398,3375
"Washtenaw County, Michigan",0500000US26161,56612,2100,79240,2792
"Wayne County, Michigan",0500000US26163,38479,742,54394,674
"Anoka County, Minnesota",0500000US27003,63614,1812,75366,1953
"Carver County, Minnesota",0500000US27019,83348,6514,101564,6272
"Dakota County, Minnesota",0500000US27037,69902,1835,84913,2108
"Hennepin County, Minnesota",0500000US27053,60817,971,85908,1704
"Olmsted County, Minnesota",0500000US27109,67618,4303,83798,4425
"Ramsey County, Minnesota",0500000US27123,51702,1618,69807,1908
"St. Louis County, Minnesota",0500000US27137,44447,2008,57436,2008
"Scott County, Minnesota",0500000US27139,80864,3662,95043,5319
"Sherburne County, Minnesota",0500000US27141,67198,7573,76135,5093
"Stearns County, Minnesota",0500000US27145,52334,2990,65589,3394
"Washington County, Minnesota",0500000US27163,76491,2740,91560,3341
"Wright County, Minnesota",0500000US27171,68242,4437,79209,4068
"DeSoto County, Mississippi",0500000US28033,53802,2980,64012,3314
"Forrest County, Mississippi",0500000US28035,35046,7216,51318,8660
"Harrison County, Mississippi",0500000US28047,38645,2083,52852,2802
"Hinds County, Mississippi",0500000US28049,34926,2985,48904,2351
"Jackson County, Mississippi",0500000US28059,47800,2615,62968,4229
"Jones County, Mississippi",0500000US28067,39709,5256,53492,4347
"Lauderdale County, Mississippi",0500000US28075,38573,6688,54701,5002
"Lee County, Mississippi",0500000US28081,40669,4388,52243,4131
"Madison County, Mississippi",0500000US28089,52898,5024,75634,5153
"Rankin County, Mississippi",0500000US28121,61423,3353,73845,4575
"Boone County, Missouri",0500000US29019,46596,2902,62836,3457
"Buchanan County, Missouri",0500000US29021,42624,3337,49868,2522
"Cape Girardeau County, Missouri",0500000US29031,39977,3187,54555,4093
"Cass County, Missouri",0500000US29037,53936,2895,66638,4000
"Christian County, Missouri",0500000US29043,50876,3051,61448,4956
"Clay County, Missouri",0500000US29047,58830,3848,74881,3928
"Cole County, Missouri",0500000US29051,55888,5995,65540,3988
"Franklin County, Missouri",0500000US29071,45951,4008,61101,4547
"Jefferson County, Missouri",0500000US29099,50491,1945,62062,3719
"Greene County, Missouri",0500000US29077,40124,2391,54535,2409
"Jackson County, Missouri",0500000US29095,44347,1507,59519,1708
"Jasper County, Missouri",0500000US29097,40308,3247,54028,4840
"Platte County, Missouri",0500000US29165,61863,3606,83544,6523
"St. Charles County, Missouri",0500000US29183,66374,2777,81252,2712
"St. Francois County, Missouri",0500000US29187,34260,2705,47955,4252
"Thurston County, Washington",0500000US53067,60061,3484,69239,2976
"Skagit County, Washington",0500000US53057,52519,3504,66166,3690
"Snohomish County, Washington",0500000US53061,63685,1821,77432,1750
"Spokane County, Washington",0500000US53063,49078,1951,61166,1583
"Whatcom County, Washington",0500000US53073,51500,3130,63366,3055
"Yakima County, Washington",0500000US53077,42173,2726,54764,2168
"Berkeley County, West Virginia",0500000US54003,50526,4532,68779,13391
"Cabell County, West Virginia",0500000US54011,37279,3109,56035,4626
"Harrison County, West Virginia",0500000US54033,38795,4328,54686,3947
"Kanawha County, West Virginia",0500000US54039,39928,2778,60211,4157
"Monongalia County, West Virginia",0500000US54061,44049,4637,59672,4687
"Raleigh County, West Virginia",0500000US54081,38304,3791,54380,5464
"Wood County, West Virginia",0500000US54107,36954,3645,53494,3187
"Brown County, Wisconsin",0500000US55009,52406,2194,65312,3315
"Dane County, Wisconsin",0500000US55025,60345,1914,76814,2181
"Dodge County, Wisconsin",0500000US55027,51948,2049,64121,3329
"Eau Claire County, Wisconsin",0500000US55035,48167,5523,58926,3635
"Fond du Lac County, Wisconsin",0500000US55039,53202,2179,62588,2490
"Jefferson County, Wisconsin",0500000US55055,53217,4175,65512,3774
"Kenosha County, Wisconsin",0500000US55059,51337,3401,67415,5520
"La Crosse County, Wisconsin",0500000US55063,49966,4113,64437,5769
"Manitowoc County, Wisconsin",0500000US55071,48272,2528,58421,2523
"Marathon County, Wisconsin",0500000US55073,51678,2063,65850,3348
"Milwaukee County, Wisconsin",0500000US55079,40702,904,55364,1284
"Outagamie County, Wisconsin",0500000US55087,56445,2544,66319,3127
"Ozaukee County, Wisconsin",0500000US55089,73703,4864,103640,7973
"Portage County, Wisconsin",0500000US55097,49680,4428,59625,3714
"Racine County, Wisconsin",0500000US55101,52582,3014,65692,2996
"Rock County, Wisconsin",0500000US55105,47559,2489,57181,2282
"St. Croix County, Wisconsin",0500000US55109,61811,4330,74833,8556
"Sheboygan County, Wisconsin",0500000US55117,50935,2041,64843,3803
"Walworth County, Wisconsin",0500000US55127,52250,5877,67198,4459
"Washington County, Wisconsin",0500000US55131,67232,4076,79035,7117
"Waukesha County, Wisconsin",0500000US55133,72562,2535,90272,2837
"Winnebago County, Wisconsin",0500000US55139,47763,3417,64497,4189
"Wood County, Wisconsin",0500000US55141,45891,2659,55641,3011
"Laramie County, Wyoming",0500000US56021,54053,5562,66947,4133
"Natrona County, Wyoming",0500000US56025,52603,6743,68470,4461
"Arecibo Municipio, Puerto Rico",0500000US72013,16763,2357,25530,2751
"Caguas Municipio, Puerto Rico",0500000US72025,20925,2008,31666,2315
"Carolina Municipio, Puerto Rico",0500000US72031,25331,1730,35014,2546
"Guaynabo Municipio, Puerto Rico",0500000US72061,36121,3614,55373,7438
"Ponce Municipio, Puerto Rico",0500000US72113,16524,1430,27998,2399
"San Juan Municipio, Puerto Rico",0500000US72127,21450,1261,37941,1940
"Toa Alta Municipio, Puerto Rico",0500000US72135,28154,4216,39518,4163
"Toa Baja Municipio, Puerto Rico",0500000US72137,21368,1594,28328,2058
"Trujillo Alto Municipio, Puerto Rico",0500000US72139,31150,3020,39838,3663
"Mayagüez Municipio, Puerto Rico",0500000US72097,14076,1043,23477,4353
"Bayamón Municipio, Puerto Rico",0500000US72021,22890,1802,32596,1620
