Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Ocala, FL Metro Area",310M200US36100,39958,1822,52197,2330
"Ocean City, NJ Metro Area",310M200US36140,56899,4079,82259,7028
"Odessa, TX Metro Area",310M200US36220,58701,6825,80661,6778
"Ogden-Clearfield, UT Metro Area",310M200US36260,64301,1387,78156,2147
"Ogdensburg-Massena, NY Micro Area",310M200US36300,43758,3078,57635,3458
"Oklahoma City, OK Metro Area",310M200US36420,52416,933,71449,1369
"Olean, NY Micro Area",310M200US36460,44320,3350,57193,2606
"Olympia-Tumwater, WA Metro Area",310M200US36500,61609,2827,75523,3166
"Omaha-Council Bluffs, NE-IA Metro Area",310M200US36540,57527,1550,73754,1448
"Opelousas, LA Micro Area",310M200US36660,27753,4460,43584,3845
"Orangeburg, SC Micro Area",310M200US36700,28680,3070,41443,3117
"Orlando-Kissimmee-Sanford, FL Metro Area",310M200US36740,48270,1225,67825,1416
"Oshkosh-Neenah, WI Metro Area",310M200US36780,52387,1834,66818,4523
"Ottawa-Peru, IL Micro Area",310M200US36860,51204,2518,63122,2513
"Owensboro, KY Metro Area",310M200US36980,41827,2962,56423,3000
"Parkersburg-Vienna, WV Metro Area",310M200US37620,41793,2845,54325,3273
"Pensacola-Ferry Pass-Brent, FL Metro Area",310M200US37860,50003,1672,67129,2653
"Peoria, IL Metro Area",310M200US37900,56186,1925,72746,2774
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",310M200US37980,62171,561,86635,869
"Owosso, MI Micro Area",310M200US37020,48523,4024,57928,3932
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",310M200US37100,75449,2069,98741,2506
"Paducah, KY-IL Micro Area",310M200US37140,38484,4011,55986,4383
"Palatka, FL Micro Area",310M200US37260,30765,3423,42140,3871
"Palm Bay-Melbourne-Titusville, FL Metro Area",310M200US37340,47907,1770,64550,2443
"Panama City, FL Metro Area",310M200US37460,44638,3386,63059,3571
"Phoenix-Mesa-Scottsdale, AZ Metro Area",310M200US38060,53365,860,72867,878
"Pine Bluff, AR Metro Area",310M200US38220,33838,4611,50078,3707
"Pinehurst-Southern Pines, NC Micro Area",310M200US38240,51328,5105,63974,4540
"Pittsburgh, PA Metro Area",310M200US38300,52293,618,71459,1003
"Pittsfield, MA Metro Area",310M200US38340,50211,3586,69452,4290
"Plattsburgh, NY Micro Area",310M200US38460,53575,4245,64480,4170
"Pocatello, ID Metro Area",310M200US38540,44018,3235,59314,5008
"Ponce, PR Metro Area",310M200US38660,16698,864,27522,2323
"Port Angeles, WA Micro Area",310M200US38820,46469,4951,59826,4100
"Portland-South Portland, ME Metro Area",310M200US38860,59573,1956,80803,3123
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",310M200US38900,60248,838,79375,1021
"Port St. Lucie, FL Metro Area",310M200US38940,47483,2339,67310,3936
"Portsmouth, OH Micro Area",310M200US39020,38233,3438,51448,3908
"Pottsville, PA Micro Area",310M200US39060,43044,2644,54143,2739
"Prescott, AZ Metro Area",310M200US39140,44255,1978,60018,3924
"Providence-Warwick, RI-MA Metro Area",310M200US39300,55836,1075,76189,1349
"Provo-Orem, UT Metro Area",310M200US39340,60890,1222,76285,2025
"Pueblo, CO Metro Area",310M200US39380,41047,2628,54852,2648
"Punta Gorda, FL Metro Area",310M200US39460,43039,2406,57316,3182
"Quincy, IL-MO Micro Area",310M200US39500,45337,2412,57988,4853
"Racine, WI Metro Area",310M200US39540,54525,2259,68354,2761
"Raleigh, NC Metro Area",310M200US39580,62313,1622,84855,2032
"Rapid City, SD Metro Area",310M200US39660,49808,3058,64263,3760
"Warsaw, IN Micro Area",310M200US47700,53825,2552,68259,5090
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",310M200US47900,91193,735,117085,939
"Waterloo-Cedar Falls, IA Metro Area",310M200US47940,52991,2998,65200,2481
"Watertown-Fort Atkinson, WI Micro Area",310M200US48020,55675,4330,65916,3047
"Watertown-Fort Drum, NY Metro Area",310M200US48060,51086,3265,62125,3401
"Wausau, WI Metro Area",310M200US48140,53300,3973,67505,2695
"Weirton-Steubenville, WV-OH Metro Area",310M200US48260,44582,4120,55134,3785
"Wenatchee, WA Metro Area",310M200US48300,50986,4185,66177,5210
"Kalamazoo-Portage, MI Metro Area",310M200US28020,45721,2148,62592,1972
"Kalispell, MT Micro Area",310M200US28060,47362,3672,59129,3148
"Kankakee, IL Metro Area",310M200US28100,58378,3790,69795,4307
"Kansas City, MO-KS Metro Area",310M200US28140,56994,968,76444,1288
"Kapaa, HI Micro Area",310M200US28180,64847,7803,78166,5750
"Keene, NH Micro Area",310M200US28300,56652,4699,81028,9975
"Kennewick-Richland, WA Metro Area",310M200US28420,58020,2046,74014,2651
"Key West, FL Micro Area",310M200US28580,59388,3722,82076,7292
"Killeen-Temple, TX Metro Area",310M200US28660,50478,1374,64328,2633
"Kingsport-Bristol-Bristol, TN-VA Metro Area",310M200US28700,39213,1655,54473,2167
"Kingston, NY Metro Area",310M200US28740,58093,4824,77260,4780
"Wheeling, WV-OH Metro Area",310M200US48540,40929,2099,55858,2412
"Whitewater-Elkhorn, WI Micro Area",310M200US48580,52277,2385,68246,3953
"Wichita, KS Metro Area",310M200US48620,52231,1506,68786,1727
"Wichita Falls, TX Metro Area",310M200US48660,43804,3150,60088,3544
"Williamsport, PA Metro Area",310M200US48700,45161,2589,58593,2832
"Wilmington, NC Metro Area",310M200US48900,48469,2711,69355,2840
"Wilson, NC Micro Area",310M200US48980,38774,2911,52969,4234
"Winchester, VA-WV Metro Area",310M200US49020,52568,3874,70426,4305
"Winston-Salem, NC Metro Area",310M200US49180,43665,1339,59055,1550
"Wisconsin Rapids-Marshfield, WI Micro Area",310M200US49220,50831,2657,62328,3146
"Wooster, OH Micro Area",310M200US49300,49988,3368,62405,3787
"Worcester, MA-CT Metro Area",310M200US49340,64556,1751,83321,1981
"Yakima, WA Metro Area",310M200US49420,44648,2625,59405,3600
"York-Hanover, PA Metro Area",310M200US49620,58587,2142,73379,2387
"Youngstown-Warren-Boardman, OH-PA Metro Area",310M200US49660,42228,1098,55386,1660
"Yuba City, CA Metro Area",310M200US49700,48115,3259,63704,4078
"Yuma, AZ Metro Area",310M200US49740,40008,2339,54402,2722
"Zanesville, OH Micro Area",310M200US49780,41230,4066,52034,3894
"Klamath Falls, OR Micro Area",310M200US28900,39148,3951,51766,4038
"Knoxville, TN Metro Area",310M200US28940,45151,1404,64318,1895
"Laredo, TX Metro Area",310M200US29700,38312,2346,54237,3080
"Las Cruces, NM Metro Area",310M200US29740,39502,2991,55113,5025
"Las Vegas-Henderson-Paradise, NV Metro Area",310M200US29820,51214,745,66603,986
"Laurel, MS Micro Area",310M200US29860,37578,5947,52925,4476
"Lawrence, KS Metro Area",310M200US29940,48565,3490,61426,3266
"Kokomo, IN Metro Area",310M200US29020,47159,4890,58810,3708
"La Crosse-Onalaska, WI-MN Metro Area",310M200US29100,50568,2549,66200,2666
"Lafayette, LA Metro Area",310M200US29180,48668,2140,68632,3054
"Lafayette-West Lafayette, IN Metro Area",310M200US29200,46109,2084,60364,3211
"LaGrange, GA Micro Area",310M200US29300,40486,4056,53454,5451
"Lake Charles, LA Metro Area",310M200US29340,46336,2902,59811,3009
"Lake City, FL Micro Area",310M200US29380,38520,3616,54686,7870
"Lake Havasu City-Kingman, AZ Metro Area",310M200US29420,37674,2295,48224,1859
"Lakeland-Winter Haven, FL Metro Area",310M200US29460,42780,1932,55591,1610
"Lancaster, PA Metro Area",310M200US29540,57403,1924,73993,2005
"Lansing-East Lansing, MI Metro Area",310M200US29620,49697,1524,66339,1763
"Lawton, OK Metro Area",310M200US30020,47584,4200,63314,5548
"Lebanon, PA Metro Area",310M200US30140,54068,2745,67312,3232
"Lewiston, ID-WA Metro Area",310M200US30300,44937,4894,57646,4601
"Lewiston-Auburn, ME Metro Area",310M200US30340,48007,3884,58079,2921
"Lexington-Fayette, KY Metro Area",310M200US30460,50270,1398,68443,2185
"Lima, OH Metro Area",310M200US30620,42701,3862,54997,3363
"Lincoln, NE Metro Area",310M200US30700,52046,1459,68621,2161
"Little Rock-North Little Rock-Conway, AR Metro Area",310M200US30780,48330,1712,64467,2086
"Logan, UT-ID Metro Area",310M200US30860,51497,1701,62120,3758
"London, KY Micro Area",310M200US30940,30360,2465,39518,2187
"Longview, TX Metro Area",310M200US30980,49500,2477,63709,3738
"Manitowoc, WI Micro Area",310M200US31820,45136,3861,59770,4638
"Mankato-North Mankato, MN Metro Area",310M200US31860,54055,4359,70536,4581
"Mansfield, OH Metro Area",310M200US31900,41548,2261,54501,3164
"Marinette, WI-MI Micro Area",310M200US31940,42533,2518,54999,3219
"Marion, IN Micro Area",310M200US31980,39851,3340,50206,4180
"Longview, WA Metro Area",310M200US31020,42223,2904,56224,4405
"Los Angeles-Long Beach-Anaheim, CA Metro Area",310M200US31080,60514,399,88098,675
"Louisville/Jefferson County, KY-IN Metro Area",310M200US31140,50932,828,68897,1201
"Lubbock, TX Metro Area",310M200US31180,45825,2059,65186,3111
"Lufkin, TX Micro Area",310M200US31260,42156,3581,55536,6035
"Lumberton, NC Micro Area",310M200US31300,29889,1570,43107,3581
"Lynchburg, VA Metro Area",310M200US31340,47567,2383,60884,2859
"Macon, GA Metro Area",310M200US31420,38146,2656,58587,3761
"Madera, CA Metro Area",310M200US31460,42433,3906,58507,4220
"Madison, WI Metro Area",310M200US31540,60903,1484,79257,1850
"Manchester-Nashua, NH Metro Area",310M200US31700,71422,1770,90207,2534
"Manhattan, KS Metro Area",310M200US31740,50323,2858,66594,5815
"Marion, OH Micro Area",310M200US32020,39233,4441,50843,4559
"Marquette, MI Micro Area",310M200US32100,44267,2902,55399,3178
"Marshall, TX Micro Area",310M200US32220,49490,8527,62267,5677
"Martinsville, VA Micro Area",310M200US32300,31423,4163,47095,3763
"Mayagüez, PR Metro Area",310M200US32420,14637,1521,28088,6078
"McAllen-Edinburg-Mission, TX Metro Area",310M200US32580,34801,2019,49841,2220
