Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Charleston, WV Metro Area",310M200US16620,45251,2223,61816,3353
"Charleston-Mattoon, IL Micro Area",310M200US16660,37756,3939,55713,6795
"Charleston-North Charleston, SC Metro Area",310M200US16700,51771,1562,71044,2184
"Charlotte-Concord-Gastonia, NC-SC Metro Area",310M200US16740,51251,724,72972,1254
"Charlottesville, VA Metro Area",310M200US16820,58375,3457,79178,3355
"Chattanooga, TN-GA Metro Area",310M200US16860,47702,2497,63458,2059
"Cheyenne, WY Metro Area",310M200US16940,61661,3836,72830,4089
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",310M200US16980,60564,467,83898,786
"Brownsville-Harlingen, TX Metro Area",310M200US15180,34374,1851,50443,3121
"Chico, CA Metro Area",310M200US17020,42752,2438,59522,2926
"Chillicothe, OH Micro Area",310M200US17060,40493,4430,52792,3869
"Cincinnati, OH-KY-IN Metro Area",310M200US17140,53378,1248,73584,1456
"Claremont-Lebanon, NH-VT Micro Area",310M200US17200,54432,2989,71915,3026
"Clarksburg, WV Micro Area",310M200US17220,41153,2776,57167,4720
"Clarksville, TN-KY Metro Area",310M200US17300,48938,2832,62454,4511
"Clearlake, CA Micro Area",310M200US17340,37079,12116,50805,5039
"Cleveland, TN Metro Area",310M200US17420,42107,2583,55583,3818
"Cleveland-Elyria, OH Metro Area",310M200US17460,49358,1107,68423,1118
"Coeur d'Alene, ID Metro Area",310M200US17660,54919,4995,66107,4302
"College Station-Bryan, TX Metro Area",310M200US17780,39657,2952,59322,3241
"Colorado Springs, CO Metro Area",310M200US17820,57484,2520,76055,2072
"Columbia, MO Metro Area",310M200US17860,48953,3513,66572,4926
"Columbia, SC Metro Area",310M200US17900,48672,1729,63201,1812
"Columbus, GA-AL Metro Area",310M200US17980,40388,1829,55878,2984
"Columbus, IN Metro Area",310M200US18020,52505,7233,68995,4262
"Columbus, OH Metro Area",310M200US18140,54079,1130,73084,1117
"Concord, NH Micro Area",310M200US18180,65662,4441,78120,3701
"Cookeville, TN Micro Area",310M200US18260,32438,3089,58205,17718
"Coos Bay, OR Micro Area",310M200US18300,37522,3555,53402,6938
"Corning, NY Micro Area",310M200US18500,47046,3175,62376,4779
"Corpus Christi, TX Metro Area",310M200US18580,48688,2435,64041,2351
"Corvallis, OR Metro Area",310M200US18700,47808,4436,64811,4576
"Crestview-Fort Walton Beach-Destin, FL Metro Area",310M200US18880,53000,2287,68460,3422
"Cullman, AL Micro Area",310M200US18980,39936,3154,53101,3590
"Des Moines-West Des Moines, IA Metro Area",310M200US19780,61194,1520,80656,2405
"Detroit-Warren-Dearborn, MI Metro Area",310M200US19820,51857,582,70882,857
"Cumberland, MD-WV Metro Area",310M200US19060,35211,3468,47952,2341
"Dallas-Fort Worth-Arlington, TX Metro Area",310M200US19100,57398,644,81531,847
"Dalton, GA Metro Area",310M200US19140,37659,3363,49143,3199
"Danville, IL Metro Area",310M200US19180,45089,2847,55410,2451
"Danville, VA Micro Area",310M200US19260,35266,3417,46765,2928
"Daphne-Fairhope-Foley, AL Metro Area",310M200US19300,44874,4150,65071,4760
"Davenport-Moline-Rock Island, IA-IL Metro Area",310M200US19340,51288,2018,67877,2285
"Dayton, OH Metro Area",310M200US19380,47063,1384,62821,1700
"Decatur, AL Metro Area",310M200US19460,42598,3211,56042,3800
"Decatur, IL Metro Area",310M200US19500,45957,2504,62101,4250
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",310M200US19660,41554,1037,56507,2198
"Denver-Aurora-Lakewood, CO Metro Area",310M200US19740,62760,1037,84810,1150
"Dothan, AL Metro Area",310M200US20020,40186,2375,54981,2455
"Dover, DE Metro Area",310M200US20100,54794,2991,66594,3529
"DuBois, PA Micro Area",310M200US20180,39236,3627,50500,3022
"Dubuque, IA Metro Area",310M200US20220,51735,2928,66198,3785
"Duluth, MN-WI Metro Area",310M200US20260,46385,1486,59302,1599
"Dunn, NC Micro Area",310M200US20380,45533,2927,59440,3616
"Durham-Chapel Hill, NC Metro Area",310M200US20500,53492,1612,79146,2743
"East Stroudsburg, PA Metro Area",310M200US20700,55536,3153,69895,4056
"Eau Claire, WI Metro Area",310M200US20740,49046,2221,61697,2228
"El Centro, CA Metro Area",310M200US20940,43310,4644,57230,3683
"Elmira, NY Metro Area",310M200US21300,45237,3751,63093,5033
"El Paso, TX Metro Area",310M200US21340,39873,1479,54728,1694
"Erie, PA Metro Area",310M200US21500,44292,2013,59282,2959
"Eugene, OR Metro Area",310M200US21660,43459,2925,60051,2957
"Eureka-Arcata-Fortuna, CA Micro Area",310M200US21700,42092,4572,53623,3151
"Evansville, IN-KY Metro Area",310M200US21780,45332,2336,60899,2871
"Fairbanks, AK Metro Area",310M200US21820,69113,4914,82347,7269
"Elizabeth City, NC Micro Area",310M200US21020,44473,4425,61629,5580
"Elizabethtown-Fort Knox, KY Metro Area",310M200US21060,46680,3514,58528,3765
"Elkhart-Goshen, IN Metro Area",310M200US21140,45387,2212,55697,2297
"Fargo, ND-MN Metro Area",310M200US22020,51961,2756,69174,3419
"Faribault-Northfield, MN Micro Area",310M200US22060,58584,4493,73686,4719
"Farmington, MO Micro Area",310M200US22100,37349,2989,43489,3248
"Farmington, NM Metro Area",310M200US22140,43787,3950,59018,4133
"Fayetteville, NC Metro Area",310M200US22180,42968,2244,55317,1734
"Fayetteville-Springdale-Rogers, AR-MO Metro Area",310M200US22220,47905,2136,66435,2437
"Findlay, OH Micro Area",310M200US22300,46382,3401,63644,4605
"Flagstaff, AZ Metro Area",310M200US22380,50637,4486,68635,8836
"Flint, MI Metro Area",310M200US22420,41249,1596,55459,1943
"Florence, SC Metro Area",310M200US22500,38577,2957,53523,3792
"Florence-Muscle Shoals, AL Metro Area",310M200US22520,42898,1700,53672,3005
"Fond du Lac, WI Metro Area",310M200US22540,54198,3942,65161,3045
"Forest City, NC Micro Area",310M200US22580,34993,2756,45852,4396
"Fort Collins, CO Metro Area",310M200US22660,59052,2807,78307,3659
"Fort Smith, AR-OK Metro Area",310M200US22900,37633,1858,52882,2769
"Fort Wayne, IN Metro Area",310M200US23060,46005,1855,61453,2517
"Frankfort, KY Micro Area",310M200US23180,44534,6051,57050,3167
"Fresno, CA Metro Area",310M200US23420,43925,1374,61208,1526
"Gadsden, AL Metro Area",310M200US23460,39459,4190,50005,2725
"Gainesville, FL Metro Area",310M200US23540,38658,2641,57097,3298
"Gainesville, GA Metro Area",310M200US23580,44998,3722,63948,3990
"Gallup, NM Micro Area",310M200US23700,24945,3047,35586,3134
"Gettysburg, PA Metro Area",310M200US23900,59029,3276,73000,3684
"Goldsboro, NC Metro Area",310M200US24140,42193,3646,54320,2925
"Glenwood Springs, CO Micro Area",310M200US24060,56652,6023,88748,18652
"Grand Forks, ND-MN Metro Area",310M200US24220,50891,2781,66469,3894
"Grand Island, NE Metro Area",310M200US24260,50567,1763,61009,3276
"Grand Junction, CO Metro Area",310M200US24300,46723,4977,64523,5125
"Grand Rapids-Wyoming, MI Metro Area",310M200US24340,52485,1020,68510,1699
"Grants Pass, OR Metro Area",310M200US24420,38298,3368,58375,8913
"Great Falls, MT Metro Area",310M200US24500,43947,3493,60627,4067
"Greeley, CO Metro Area",310M200US24540,58611,2251,72246,3510
"Green Bay, WI Metro Area",310M200US24580,51148,1913,68087,3318
"Greeneville, TN Micro Area",310M200US24620,35981,1834,45361,2699
"Greenfield Town, MA Micro Area",310M200US24640,52339,3176,68273,4377
"Greensboro-High Point, NC Metro Area",310M200US24660,43791,1947,61828,2291
"Greenville, NC Metro Area",310M200US24780,40639,2086,59751,3857
"Greenville-Anderson-Mauldin, SC Metro Area",310M200US24860,44853,1775,60265,1422
"Greenwood, SC Micro Area",310M200US24940,34006,3582,48833,3579
"Glens Falls, NY Metro Area",310M200US24020,53562,3551,68128,3904
"Hilo, HI Micro Area",310M200US25900,48399,5565,62583,3866
"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",310M200US25940,52269,3622,74154,4683
"Hinesville, GA Metro Area",310M200US25980,40559,1863,51984,6540
"Guayama, PR Metro Area",310M200US25020,12365,1224,18249,1859
"Gulfport-Biloxi-Pascagoula, MS Metro Area",310M200US25060,44951,2597,53942,1736
"Hagerstown-Martinsburg, MD-WV Metro Area",310M200US25180,56424,2530,68024,2659
"Hammond, LA Metro Area",310M200US25220,44166,6891,56206,4658
"Hanford-Corcoran, CA Metro Area",310M200US25260,45774,3036,60976,3946
"Harrisburg-Carlisle, PA Metro Area",310M200US25420,56484,1449,73459,2014
"Harrisonburg, VA Metro Area",310M200US25500,46710,2212,63123,6128
"Hartford-West Hartford-East Hartford, CT Metro Area",310M200US25540,66356,1554,89700,1951
"Hattiesburg, MS Metro Area",310M200US25620,40364,4136,55320,3759
"Helena, MT Micro Area",310M200US25740,55527,4746,68840,4233
"Hermiston-Pendleton, OR Micro Area",310M200US25840,49690,3270,56231,3051
"Hickory-Lenoir-Morganton, NC Metro Area",310M200US25860,38039,2493,52770,2634
"Hobbs, NM Micro Area",310M200US26020,56191,4628,73423,5969
"Holland, MI Micro Area",310M200US26090,56077,3157,66937,3992
"Homosassa Springs, FL Metro Area",310M200US26140,40015,3181,50370,2889
"Hot Springs, AR Metro Area",310M200US26300,39589,3856,53570,3569
"Houma-Thibodaux, LA Metro Area",310M200US26380,54070,5317,66607,3152
"Houston-The Woodlands-Sugar Land, TX Metro Area",310M200US26420,57366,726,82660,1023
"Huntington-Ashland, WV-KY-OH Metro Area",310M200US26580,43543,1584,61246,4152
"Huntsville, AL Metro Area",310M200US26620,55857,1967,75740,2789
"Huntsville, TX Micro Area",310M200US26660,35456,6213,52027,6322
"Hutchinson, KS Micro Area",310M200US26740,44077,2126,57006,4071
"Idaho Falls, ID Metro Area",310M200US26820,50439,2267,61391,3700
"Indiana, PA Micro Area",310M200US26860,45266,2585,58112,3566
"Indianapolis-Carmel-Anderson, IN Metro Area",310M200US26900,51087,737,70631,1645
"Iowa City, IA Metro Area",310M200US26980,52220,2715,72991,4333
