Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"San Antonio-New Braunfels, TX Metro Area",310M400US41700,57379,1106,78843,1297
"San Diego-Carlsbad, CA Metro Area",310M400US41740,79079,1474,106237,1467
"Sandusky, OH Micro Area",310M400US41780,49751,4091,68826,7736
"San Francisco-Oakland-Hayward, CA Metro Area",310M400US41860,107898,1779,150830,1592
"San Germán, PR Metro Area",310M400US41900,16737,969,25528,2142
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",310M400US41940,124696,3147,169063,2838
"San Juan-Carolina-Caguas, PR Metro Area",310M400US41980,22757,560,35584,997
"St. Cloud, MN Metro Area",310M400US41060,60759,2123,77648,3145
"St. George, UT Metro Area",310M400US41100,56333,3148,75745,4833
"St. Joseph, MO-KS Metro Area",310M400US41140,53321,4498,65663,3630
"St. Louis, MO-IL Metro Area",310M400US41180,62790,1146,86086,1254
"Salem, OH Micro Area",310M400US41400,43745,3359,59305,3613
"Salem, OR Metro Area",310M400US41420,57091,2460,74210,3349
"Salinas, CA Metro Area",310M400US41500,70681,3641,100358,4889
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",310M400US42020,71148,3925,96520,4588
"Santa Cruz-Watsonville, CA Metro Area",310M400US42100,86941,5013,119608,5558
"Santa Fe, NM Metro Area",310M400US42140,60193,3393,87083,4719
"Santa Maria-Santa Barbara, CA Metro Area",310M400US42200,77472,3718,110655,3941
"Santa Rosa, CA Metro Area",310M400US42220,81395,2313,108278,3943
"Savannah, GA Metro Area",310M400US42340,58178,4389,83076,5283
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",310M400US42540,54115,1764,68281,1846
"Searcy, AR Micro Area",310M400US42620,42270,4648,62733,6549
"Seattle-Tacoma-Bellevue, WA Metro Area",310M400US42660,87910,1268,117111,1237
"Sebastian-Vero Beach, FL Metro Area",310M400US42680,57508,5021,89442,8869
"Sebring, FL Metro Area",310M400US42700,39796,4437,62081,7864
"Seneca, SC Micro Area",310M400US42860,47132,5959,64241,5048
"Sevierville, TN Micro Area",310M400US42940,47411,5282,60363,4012
"Shawnee, OK Micro Area",310M400US43060,48776,2752,60846,4048
"Sheboygan, WI Metro Area",310M400US43100,60896,3331,74928,3369
"Shelby, NC Micro Area",310M400US43140,40690,3708,54716,4189
"Shelton, WA Micro Area",310M400US43220,58094,4214,68453,5960
"Sherman-Denison, TX Metro Area",310M400US43300,51158,1866,68561,4426
"Show Low, AZ Micro Area",310M400US43320,40463,4491,53791,4980
"Shreveport-Bossier City, LA Metro Area",310M400US43340,41969,2125,61163,2387
"Sierra Vista-Douglas, AZ Metro Area",310M400US43420,50495,3862,64549,5057
"Sioux City, IA-NE-SD Metro Area",310M400US43580,61576,3566,79396,5146
"Sioux Falls, SD Metro Area",310M400US43620,61196,1701,78016,3321
"Somerset, PA Micro Area",310M400US43740,50988,2164,67581,4821
"South Bend-Mishawaka, IN-MI Metro Area",310M400US43780,54715,3387,72594,2581
"Spartanburg, SC Metro Area",310M400US43900,51853,2182,68472,3414
"Springfield, IL Metro Area",310M400US44100,63521,4049,80230,3107
"Springfield, MA Metro Area",310M400US44140,57857,3185,79553,2202
"Springfield, MO Metro Area",310M400US44180,46905,2206,64140,3013
"Springfield, OH Metro Area",310M400US44220,49875,2161,62017,2938
"State College, PA Metro Area",310M400US44300,57333,5312,75355,4195
"Statesboro, GA Micro Area",310M400US44340,44179,5008,58705,5930
"Staunton-Waynesboro, VA Metro Area",310M400US44420,52625,3520,68583,5113
"Stevens Point, WI Micro Area",310M400US44620,57452,4538,72478,5441
"Stillwater, OK Micro Area",310M400US44660,48031,4785,67211,8091
"Stockton-Lodi, CA Metro Area",310M400US44700,64119,2493,84697,2542
"Sumter, SC Metro Area",310M400US44940,45994,3606,59762,5006
"Sunbury, PA Micro Area",310M400US44980,47160,4957,63208,4727
"Spokane-Spokane Valley, WA Metro Area",310M400US44060,58546,2634,75848,2637
"Syracuse, NY Metro Area",310M400US45060,58715,1922,79150,2212
"Talladega-Sylacauga, AL Micro Area",310M400US45180,42026,3165,62147,7924
"Tallahassee, FL Metro Area",310M400US45220,50682,1875,73557,3232
"Tampa-St. Petersburg-Clearwater, FL Metro Area",310M400US45300,54912,970,77259,1087
"Terre Haute, IN Metro Area",310M400US45460,50256,2492,63827,3204
"Texarkana, TX-AR Metro Area",310M400US45500,45212,3930,65296,5346
"The Villages, FL Metro Area",310M400US45540,53895,2460,67209,5702
"Toledo, OH Metro Area",310M400US45780,51321,974,69966,2207
"Topeka, KS Metro Area",310M400US45820,54618,3682,74287,4864
"Torrington, CT Micro Area",310M400US45860,76043,3838,102726,5802
"Traverse City, MI Micro Area",310M400US45900,62207,3254,80517,5156
"Trenton, NJ Metro Area",310M400US45940,80632,3738,114713,5012
"Twin Falls, ID Metro Area",310M400US46300,52292,4106,69373,9383
"Truckee-Grass Valley, CA Micro Area",310M400US46020,66299,6793,86835,5931
"Tucson, AZ Metro Area",310M400US46060,53464,1484,73423,1685
"Tullahoma-Manchester, TN Micro Area",310M400US46100,49370,6376,66665,5920
"Tulsa, OK Metro Area",310M400US46140,55633,1058,77085,1460
"Tupelo, MS Micro Area",310M400US46180,49206,3068,65302,4716
"Tuscaloosa, AL Metro Area",310M400US46220,50939,1828,68402,3994
"Tyler, TX Metro Area",310M400US46340,58226,4793,80432,6535
"Ukiah, CA Micro Area",310M400US46380,51830,4580,66691,5246
"Valdosta, GA Metro Area",310M400US46660,35186,4762,54964,5545
"Vallejo-Fairfield, CA Metro Area",310M400US46700,84395,3989,102658,3043
"Urban Honolulu, HI Metro Area",310M400US46520,84423,2235,107128,2366
"Utica-Rome, NY Metro Area",310M400US46540,55286,2190,70257,2301
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",310M400US47900,102180,774,133402,1334
"Waterloo-Cedar Falls, IA Metro Area",310M400US47940,56245,3282,73248,3052
"Victoria, TX Metro Area",310M400US47020,51683,5162,72048,5187
"Vineland-Bridgeton, NJ Metro Area",310M400US47220,52795,6151,68355,4672
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",310M400US47260,65604,1029,85788,1834
"Visalia-Porterville, CA Metro Area",310M400US47300,48817,2809,71856,4029
"Kalamazoo-Portage, MI Metro Area",310M400US28020,56016,2109,75433,2955
"Kalispell, MT Micro Area",310M400US28060,53193,6311,77935,6797
"Kankakee, IL Metro Area",310M400US28100,51404,4829,68548,4904
"Kansas City, MO-KS Metro Area",310M400US28140,65768,1014,88706,1543
"Kapaa, HI Micro Area",310M400US28180,80921,6949,97438,9083
"Keene, NH Micro Area",310M400US28300,59186,6476,83006,8286
"Kennewick-Richland, WA Metro Area",310M400US28420,64908,3978,84844,3782
"Key West, FL Micro Area",310M400US28580,71973,8306,117436,11956
"Killeen-Temple, TX Metro Area",310M400US28660,53686,1951,67508,2491
"Kingsport-Bristol-Bristol, TN-VA Metro Area",310M400US28700,41957,2166,61523,3185
"Kingston, NY Metro Area",310M400US28740,63889,4118,88816,4261
"Klamath Falls, OR Micro Area",310M400US28900,45354,6187,56559,4628
"Knoxville, TN Metro Area",310M400US28940,53523,1587,73959,2131
"Kokomo, IN Metro Area",310M400US29020,55868,4619,69523,5466
"La Crosse-Onalaska, WI-MN Metro Area",310M400US29100,60402,3415,79549,4462
"Lafayette, LA Metro Area",310M400US29180,50825,2469,69132,2717
"Lafayette-West Lafayette, IN Metro Area",310M400US29200,50799,3603,68533,2962
"LaGrange, GA Micro Area",310M400US29300,44260,5382,65104,7176
"Lake Charles, LA Metro Area",310M400US29340,49072,3358,70048,3701
"Lake City, FL Micro Area",310M400US29380,48848,6174,68973,9654
"Lake Havasu City-Kingman, AZ Metro Area",310M400US29420,46060,3310,57206,2947
"Lakeland-Winter Haven, FL Metro Area",310M400US29460,51670,1735,67367,2176
"Lancaster, PA Metro Area",310M400US29540,66277,1352,85427,2892
"Lansing-East Lansing, MI Metro Area",310M400US29620,59494,2434,76825,2547
"Laredo, TX Metro Area",310M400US29700,46862,3473,62301,4579
"Las Cruces, NM Metro Area",310M400US29740,35262,3698,57752,3837
"Las Vegas-Henderson-Paradise, NV Metro Area",310M400US29820,57076,1052,80329,1744
"Laurel, MS Micro Area",310M400US29860,44439,10538,57374,5897
"Lawrence, KS Metro Area",310M400US29940,54668,8815,74530,4789
"Lawton, OK Metro Area",310M400US30020,52034,3025,66371,4269
"Lebanon, PA Metro Area",310M400US30140,61362,2879,73313,3259
"Lewiston, ID-WA Metro Area",310M400US30300,51330,6385,65675,4284
"Lewiston-Auburn, ME Metro Area",310M400US30340,49697,4884,65278,4323
"Lexington-Fayette, KY Metro Area",310M400US30460,56784,2190,81181,2971
"Lima, OH Metro Area",310M400US30620,49063,4501,63196,4788
"Lincoln, NE Metro Area",310M400US30700,58506,2820,76005,1995
"Little Rock-North Little Rock-Conway, AR Metro Area",310M400US30780,52102,2189,75834,2657
"Logan, UT-ID Metro Area",310M400US30860,59414,4833,71137,3618
"London, KY Micro Area",310M400US30940,38753,3770,52447,4243
"Longview, TX Metro Area",310M400US30980,51296,3332,71230,4655
"Longview, WA Metro Area",310M400US31020,59225,4614,77092,7563
"Los Angeles-Long Beach-Anaheim, CA Metro Area",310M400US31080,72563,671,104550,916
"Louisville/Jefferson County, KY-IN Metro Area",310M400US31140,57405,1456,79557,1892
"Lubbock, TX Metro Area",310M400US31180,49974,2817,70260,3663
"Lufkin, TX Micro Area",310M400US31260,47519,5773,58743,3896
"Lumberton, NC Micro Area",310M400US31300,35037,2386,46921,2671
"Lynchburg, VA Metro Area",310M400US31340,51143,2119,67742,3438
"Macon-Bibb County, GA Metro Area",310M400US31420,42615,2231,59364,3165
"Madera, CA Metro Area",310M400US31460,56305,7392,71817,5456
"Madison, WI Metro Area",310M400US31540,70463,1313,93564,2097
"Manchester-Nashua, NH Metro Area",310M400US31700,78978,2930,102956,3549
"Manhattan, KS Metro Area",310M400US31740,49200,4055,67546,4899
"Manitowoc, WI Micro Area",310M400US31820,54393,4245,66728,3230
"Mankato-North Mankato, MN Metro Area",310M400US31860,60255,4029,75984,4152
"Mansfield, OH Metro Area",310M400US31900,49564,3950,61538,4483
"Marinette, WI-MI Micro Area",310M400US31940,48215,3389,60186,3966
"Marion, IN Micro Area",310M400US31980,44839,3343,54737,3813
