Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Sangamon County, Illinois",0500000US17167,61542,2359,80636,3292
"LaSalle County, Illinois",0500000US17099,56896,2370,75129,5192
"Cook County, Illinois",0500000US17031,61405,665,90072,1117
"Macon County, Illinois",0500000US17115,51970,3085,69125,4034
"McHenry County, Illinois",0500000US17111,86348,3734,103882,4498
"McLean County, Illinois",0500000US17113,68274,3928,86291,6518
"Rock Island County, Illinois",0500000US17161,51711,1883,67381,4977
"St. Clair County, Illinois",0500000US17163,51670,2082,69690,2840
"Champaign County, Illinois",0500000US17019,50281,2869,73138,3893
"Kane County, Illinois",0500000US17089,75628,1941,99356,4045
"Kendall County, Illinois",0500000US17093,91250,13199,109698,10005
"Peoria County, Illinois",0500000US17143,53843,2463,76232,4016
"Chaves County, New Mexico",0500000US35005,44899,4270,60457,7232
"Lea County, New Mexico",0500000US35025,55952,5789,69876,8816
"Santa Fe County, New Mexico",0500000US35049,58821,3616,82225,5210
"Doña Ana County, New Mexico",0500000US35013,37144,3745,53825,3339
"Valencia County, New Mexico",0500000US35061,47409,6895,58910,5136
"Bernalillo County, New Mexico",0500000US35001,51005,1389,69815,2397
"Otero County, New Mexico",0500000US35035,43887,3383,58456,8208
"Bronx County, New York",0500000US36005,37397,1444,55423,1522
"Onondaga County, New York",0500000US36067,57652,1941,77676,2375
"Clinton County, New York",0500000US36019,58234,4388,71257,6087
"Rensselaer County, New York",0500000US36083,64050,3738,82067,3758
"Putnam County, New York",0500000US36079,99479,8674,132193,9573
"Ontario County, New York",0500000US36069,66004,3939,84806,5649
"Queens County, New York",0500000US36081,64509,1327,84628,1209
"Steuben County, New York",0500000US36101,50930,2974,66737,4259
"Chautauqua County, New York",0500000US36013,46079,2670,60875,5031
"Kings County, New York",0500000US36047,56942,1151,87312,1619
"New York County, New York",0500000US36061,85071,3520,151745,5066
"Cayuga County, New York",0500000US36011,56599,3700,74654,4908
"Saratoga County, New York",0500000US36091,83726,4436,101614,4377
"Rockland County, New York",0500000US36087,88726,4085,118472,5290
"Niagara County, New York",0500000US36063,54743,2780,70904,3537
"Westchester County, New York",0500000US36119,90578,3039,146902,3741
"Nassau County, New York",0500000US36059,108133,2724,145706,3153
"Richmond County, New York",0500000US36085,79201,2788,100248,3546
"St. Lawrence County, New York",0500000US36089,50325,3063,62436,2965
"Tompkins County, New York",0500000US36109,56672,6303,77758,7009
"Warren County, New York",0500000US36113,60541,4759,78034,5411
"Dutchess County, New York",0500000US36027,77915,4902,101031,4157
"Jefferson County, New York",0500000US36045,47101,2551,59281,2841
"Monroe County, New York",0500000US36055,57561,1799,77565,2035
"Oneida County, New York",0500000US36065,53902,2438,68425,3517
"Suffolk County, New York",0500000US36103,94750,2550,121184,2480
"Ulster County, New York",0500000US36111,63621,3907,82278,4816
"Chemung County, New York",0500000US36015,51194,4868,64774,4109
"Livingston County, New York",0500000US36051,55931,3445,69213,4799
"Oswego County, New York",0500000US36075,53406,3806,70522,6933
"Wayne County, New York",0500000US36117,51326,3133,63599,4073
"Albany County, New York",0500000US36001,66204,3583,89087,3689
"Broome County, New York",0500000US36007,47758,2719,65434,4834
"Cattaraugus County, New York",0500000US36009,48484,3625,59210,3351
"Erie County, New York",0500000US36029,55604,1224,74591,2058
"Madison County, New York",0500000US36053,57069,6307,71721,4754
"Schenectady County, New York",0500000US36093,62514,3196,79058,3628
"Sullivan County, New York",0500000US36105,55309,7162,73438,8577
"Orange County, New York",0500000US36071,79311,4104,98042,3458
"Bayamón Municipio, Puerto Rico",0500000US72021,25815,3315,37220,2771
"Carolina Municipio, Puerto Rico",0500000US72031,30822,2508,41590,3737
"Mayagüez Municipio, Puerto Rico",0500000US72097,14010,2716,25245,3143
"Trujillo Alto Municipio, Puerto Rico",0500000US72139,31322,2189,40945,3703
"Ponce Municipio, Puerto Rico",0500000US72113,16270,1622,24140,2480
"Toa Alta Municipio, Puerto Rico",0500000US72135,24223,5368,42151,7974
"Toa Baja Municipio, Puerto Rico",0500000US72137,25487,3235,32617,2445
"Caguas Municipio, Puerto Rico",0500000US72025,22377,1719,32555,2665
"San Juan Municipio, Puerto Rico",0500000US72127,21912,1617,42893,3285
"Adams County, Illinois",0500000US17001,48679,2270,70711,6792
"DeKalb County, Illinois",0500000US17037,59942,5181,74981,4866
"Vermilion County, Illinois",0500000US17183,42345,3539,57732,4190
"Will County, Illinois",0500000US17197,82196,2399,99668,2196
"Williamson County, Illinois",0500000US17199,50408,5323,63568,5065
"Lake County, Illinois",0500000US17097,85895,3172,121919,3372
"Tazewell County, Illinois",0500000US17179,60306,3495,82060,5281
"LaPorte County, Indiana",0500000US18091,50736,4742,62150,4021
"Winnebago County, Illinois",0500000US17201,53337,1940,69603,3026
"Porter County, Indiana",0500000US18127,65747,4175,81165,4338
"Tippecanoe County, Indiana",0500000US18157,52183,4100,70364,3273
"Vigo County, Indiana",0500000US18167,41125,3803,56308,4434
"Hamilton County, Indiana",0500000US18057,93604,3168,126775,6815
"Bartholomew County, Indiana",0500000US18005,61533,5328,78611,5235
"Boone County, Indiana",0500000US18011,81785,5801,120429,13036
"Lake County, Indiana",0500000US18089,54981,1847,68949,2117
"Clark County, Indiana",0500000US18019,52036,2892,66060,4131
"Hendricks County, Indiana",0500000US18063,70991,6800,93279,8410
"Grant County, Indiana",0500000US18053,44768,3519,56051,3811
"Hancock County, Indiana",0500000US18059,70473,7356,80586,5978
"Howard County, Indiana",0500000US18067,49346,5417,61216,4258
"Caldwell County, North Carolina",0500000US37027,45033,5018,55831,4056
"Catawba County, North Carolina",0500000US37035,53539,2789,72992,5166
"Cleveland County, North Carolina",0500000US37045,37205,3323,49048,3373
"Craven County, North Carolina",0500000US37049,51789,3141,69173,4914
"Harnett County, North Carolina",0500000US37085,51479,2319,62533,2841
"Henderson County, North Carolina",0500000US37089,51078,2285,66529,4094
"Iredell County, North Carolina",0500000US37097,55690,2848,80943,4713
"Mecklenburg County, North Carolina",0500000US37119,65588,1706,95212,2571
"Pitt County, North Carolina",0500000US37147,45849,4471,66154,5267
"Rowan County, North Carolina",0500000US37159,47396,3295,63559,4459
"Union County, North Carolina",0500000US37179,77691,3326,101898,5261
"Wilkes County, North Carolina",0500000US37193,40995,6293,57822,8888
"Forsyth County, North Carolina",0500000US37067,50185,2145,74958,3443
"Nash County, North Carolina",0500000US37127,47289,5718,62249,4992
"Carteret County, North Carolina",0500000US37031,52807,3163,74309,5080
"Wilson County, North Carolina",0500000US37195,45960,6968,56773,3770
"Randolph County, North Carolina",0500000US37151,43154,2546,56498,3894
"Rockingham County, North Carolina",0500000US37157,48196,5931,61072,6754
"Cumberland County, North Carolina",0500000US37051,43759,1587,56884,1992
"Gaston County, North Carolina",0500000US37071,49670,2683,65136,3187
"Guilford County, North Carolina",0500000US37081,52098,1617,72571,2536
"Moore County, North Carolina",0500000US37125,64184,4711,90605,8538
"Robeson County, North Carolina",0500000US37155,32729,2696,49934,3201
"Wake County, North Carolina",0500000US37183,77318,2446,100015,2002
"Chatham County, North Carolina",0500000US37037,57770,7340,86736,7132
"Franklin County, North Carolina",0500000US37069,54825,12361,69795,7481
"Johnston County, North Carolina",0500000US37101,58111,4887,76007,5497
"Brunswick County, North Carolina",0500000US37019,56181,3843,71066,3661
"Lincoln County, North Carolina",0500000US37109,54361,5737,69025,5439
"Onslow County, North Carolina",0500000US37133,49883,4126,61862,3171
"Orange County, North Carolina",0500000US37135,69940,4669,105282,9023
"Rutherford County, North Carolina",0500000US37161,40570,3095,56633,5728
"Surry County, North Carolina",0500000US37171,42438,4595,59994,6619
"Buncombe County, North Carolina",0500000US37021,50040,2324,70960,2992
"Burke County, North Carolina",0500000US37023,40274,3809,57676,5907
"Cabarrus County, North Carolina",0500000US37025,61490,3300,84573,5185
"Madison County, Indiana",0500000US18095,43060,4092,57042,3148
"Allen County, Indiana",0500000US18003,52484,1531,67378,2256
"Delaware County, Indiana",0500000US18035,41255,2643,64890,7897
"Floyd County, Indiana",0500000US18043,60690,4597,79760,6182
"Johnson County, Indiana",0500000US18081,70339,5033,87535,5139
"Morgan County, Indiana",0500000US18109,60946,2301,69364,4419
"St. Joseph County, Indiana",0500000US18141,52106,1884,70470,2741
"Kosciusko County, Indiana",0500000US18085,63463,3939,75990,5077
"Vanderburgh County, Indiana",0500000US18163,46681,2998,67452,5106
"Monroe County, Indiana",0500000US18105,48713,4126,68142,4556
"Elkhart County, Indiana",0500000US18039,58960,3870,73704,3798
"Marion County, Indiana",0500000US18097,47344,1405,66007,1808
"Wayne County, Indiana",0500000US18177,45017,6151,65093,8029
"Dubuque County, Iowa",0500000US19061,61497,3353,82496,8037
"Johnson County, Iowa",0500000US19103,61011,2210,80120,4065
"Davidson County, North Carolina",0500000US37057,46802,2946,62035,4239
"Durham County, North Carolina",0500000US37063,59891,3454,84223,3354
"New Hanover County, North Carolina",0500000US37129,52674,3740,79577,4616
"Wayne County, North Carolina",0500000US37191,44347,3779,64283,8318
"Alamance County, North Carolina",0500000US37001,45150,4637,66251,4825
"Ward County, North Dakota",0500000US38101,64742,5354,79878,6031
"Cass County, North Dakota",0500000US38017,64704,4451,85005,4306
"Grand Forks County, North Dakota",0500000US38035,47496,3975,67327,5167
"Burleigh County, North Dakota",0500000US38015,69193,5236,82654,5507
"Greene County, Ohio",0500000US39057,67923,3759,85150,4123
"Hamilton County, Ohio",0500000US39061,55048,1943,79462,2365
"Franklin County, Ohio",0500000US39049,59227,1546,78548,1841
"Marion County, Ohio",0500000US39101,44766,4252,60153,6563
"Tuscarawas County, Ohio",0500000US39157,51386,3292,63023,4630
"Wayne County, Ohio",0500000US39169,55899,4120,71327,6681
"Butler County, Ohio",0500000US39017,64023,2260,80078,3035
"Erie County, Ohio",0500000US39043,54958,3778,75271,6546
"Pottawattamie County, Iowa",0500000US19155,58633,4727,72670,3953
"Polk County, Iowa",0500000US19153,65995,2029,86580,2979
"Story County, Iowa",0500000US19169,60351,8380,78596,6457
"Woodbury County, Iowa",0500000US19193,55273,4551,68109,4452
"Black Hawk County, Iowa",0500000US19013,49779,2471,67110,3817
"Linn County, Iowa",0500000US19113,63149,3233,78447,2473
"Scott County, Iowa",0500000US19163,58129,4272,79297,4655
"Dallas County, Iowa",0500000US19049,88561,6088,111897,5850
"Licking County, Ohio",0500000US39089,62883,4902,80971,4328
"Richland County, Ohio",0500000US39139,46032,5387,60281,3456
"Hancock County, Ohio",0500000US39063,51360,3381,74071,7397
"Clermont County, Ohio",0500000US39025,65632,3671,85710,4123
"Fairfield County, Ohio",0500000US39045,67310,4670,81579,3581
"Jefferson County, Ohio",0500000US39081,43675,3999,59556,5876
"Portage County, Ohio",0500000US39133,59402,3931,77788,5034
"Belmont County, Ohio",0500000US39013,54253,3043,70342,5215
"Summit County, Ohio",0500000US39153,55419,1790,75303,2743
"Muskingum County, Ohio",0500000US39119,43113,3853,59680,7150
"Columbiana County, Ohio",0500000US39029,41818,3128,65617,7218
"Mahoning County, Ohio",0500000US39099,43389,2099,62080,2925
"Athens County, Ohio",0500000US39009,44247,6280,62256,7460
"Scioto County, Ohio",0500000US39145,43367,6093,64444,7720
"Medina County, Ohio",0500000US39103,71360,4250,85040,3193
"Lucas County, Ohio",0500000US39095,47308,1624,65887,2263
"Stark County, Ohio",0500000US39151,50984,2244,65665,2473
"Allen County, Ohio",0500000US39003,51542,2912,61942,2902
"Delaware County, Ohio",0500000US39041,106933,4294,129881,6108
"Geauga County, Ohio",0500000US39055,82741,4981,112315,11469
"Lake County, Ohio",0500000US39085,59618,3364,76302,3809
"Ross County, Ohio",0500000US39141,50713,5345,59613,4009
"Clark County, Ohio",0500000US39023,46665,3411,62706,2882
"Cuyahoga County, Ohio",0500000US39035,46784,871,71149,1564
"Lorain County, Ohio",0500000US39093,54932,2102,70493,3092
"Miami County, Ohio",0500000US39109,60910,3661,74149,3869
"Montgomery County, Ohio",0500000US39113,47755,1479,65760,1927
"Trumbull County, Ohio",0500000US39155,46201,1435,60248,3304
"Warren County, Ohio",0500000US39165,84130,5308,111608,5698
"Wood County, Ohio",0500000US39173,60382,5845,80266,5176
"Ashtabula County, Ohio",0500000US39007,44173,4775,58095,4551
"Tulsa County, Oklahoma",0500000US40143,52441,1056,74290,1798
"Canadian County, Oklahoma",0500000US40017,74720,6463,88271,4765
"Sedgwick County, Kansas",0500000US20173,53923,1407,70753,2357
"Johnson County, Kansas",0500000US20091,82855,2622,111955,2759
"Douglas County, Kansas",0500000US20045,55646,5864,75162,5807
"Wyandotte County, Kansas",0500000US20209,46310,2260,57902,2732
"Butler County, Kansas",0500000US20015,64149,8713,76826,5362
"Leavenworth County, Kansas",0500000US20103,70920,2788,81483,4908
"Shawnee County, Kansas",0500000US20177,57095,3354,68787,2441
"Riley County, Kansas",0500000US20161,50067,4849,69751,8205
"Campbell County, Kentucky",0500000US21037,61379,4427,83867,7036
"Jefferson County, Kentucky",0500000US21111,55044,1859,76231,1935
"Payne County, Oklahoma",0500000US40119,36914,3253,54261,4028
"Pottawatomie County, Oklahoma",0500000US40125,48744,3366,61591,2892
"Creek County, Oklahoma",0500000US40037,46877,2555,60592,3633
"Oklahoma County, Oklahoma",0500000US40109,51323,1404,75786,2542
"Comanche County, Oklahoma",0500000US40031,51059,2197,66809,5821
"Rogers County, Oklahoma",0500000US40131,60735,3280,74234,3176
"Wagoner County, Oklahoma",0500000US40145,57823,4515,72805,3679
"Cleveland County, Oklahoma",0500000US40027,61213,2020,77180,3375
"Muskogee County, Oklahoma",0500000US40101,36342,3934,50582,3282
"Marion County, Oregon",0500000US41047,56354,2213,74506,3587
"Jackson County, Oregon",0500000US41029,51409,1369,70249,4879
"Douglas County, Oregon",0500000US41019,47746,3337,63686,4259
"Polk County, Oregon",0500000US41053,55428,3703,66086,3795
"Clackamas County, Oregon",0500000US41005,79878,3062,103693,3783
"Deschutes County, Oregon",0500000US41017,66273,4568,80563,4550
"Linn County, Oregon",0500000US41043,51541,3895,64798,3906
"Yamhill County, Oregon",0500000US41071,64104,7512,82373,6435
"Josephine County, Oregon",0500000US41033,44426,5612,60929,5802
"Klamath County, Oregon",0500000US41035,38916,5638,53309,4118
"Umatilla County, Oregon",0500000US41059,52288,6496,62528,4503
"Benton County, Oregon",0500000US41003,60260,4579,83490,8567
"Lane County, Oregon",0500000US41039,50654,1839,68593,2888
"Washington County, Oregon",0500000US41067,80946,1692,99121,2822
"Hardin County, Kentucky",0500000US21093,51167,6673,73428,11462
"Christian County, Kentucky",0500000US21047,43940,3786,57341,4956
"Daviess County, Kentucky",0500000US21059,49507,4074,71623,7726
"Oldham County, Kentucky",0500000US21185,96576,8879,124071,9808
"Warren County, Kentucky",0500000US21227,48962,4827,73753,6675
"Bullitt County, Kentucky",0500000US21029,62319,3856,74255,4575
"Fayette County, Kentucky",0500000US21067,56137,3391,80323,3285
"Boone County, Kentucky",0500000US21015,78415,3942,92815,5712
"McCracken County, Kentucky",0500000US21145,49436,4870,67726,6572
"Multnomah County, Oregon",0500000US41051,63974,2624,86367,2510
"Crawford County, Pennsylvania",0500000US42039,50657,4174,64122,3762
"Erie County, Pennsylvania",0500000US42049,50614,2082,67811,2796
"Schuylkill County, Pennsylvania",0500000US42107,49559,2525,61598,2905
"Adams County, Pennsylvania",0500000US42001,63107,3396,76008,4023
"Armstrong County, Pennsylvania",0500000US42005,45949,4339,58850,3516
"Carbon County, Pennsylvania",0500000US42025,49647,6819,60796,4253
"Centre County, Pennsylvania",0500000US42027,55895,3787,75792,4520
"Northumberland County, Pennsylvania",0500000US42097,44895,4643,58113,3411
"Northampton County, Pennsylvania",0500000US42095,66066,2530,89220,4469
"Beaver County, Pennsylvania",0500000US42007,54923,1953,68885,3113
"Bucks County, Pennsylvania",0500000US42017,84749,3007,112586,2688
"Lackawanna County, Pennsylvania",0500000US42069,49172,2720,68278,4245
"Lehigh County, Pennsylvania",0500000US42077,60871,2209,81074,2898
"Fayette County, Pennsylvania",0500000US42051,44184,4312,61103,5775
"Montgomery County, Pennsylvania",0500000US42091,87304,2466,122694,3357
"Clearfield County, Pennsylvania",0500000US42033,48581,3188,59712,5883
"Lebanon County, Pennsylvania",0500000US42075,57372,2879,71305,3739
"Lycoming County, Pennsylvania",0500000US42081,50909,3449,66930,4031
"Luzerne County, Pennsylvania",0500000US42079,51332,1659,67507,2247
"Columbia County, Pennsylvania",0500000US42037,51726,3449,65411,4710
"Butler County, Pennsylvania",0500000US42019,68934,2943,89530,3761
"Lancaster County, Pennsylvania",0500000US42071,63407,1840,79242,2566
"Mercer County, Pennsylvania",0500000US42085,46785,2769,62785,3728
"Newport County, Rhode Island",0500000US44005,80222,6438,100073,7825
"Kent County, Rhode Island",0500000US44003,75143,5538,91280,4763
"Providence County, Rhode Island",0500000US44007,56672,2608,76089,2449
"Washington County, Rhode Island",0500000US44009,79374,7717,103330,6686
"Aiken County, South Carolina",0500000US45003,50749,4117,64579,4524
"Sumter County, South Carolina",0500000US45085,45585,4437,58254,4397
"Lexington County, South Carolina",0500000US45063,60181,2497,76136,2844
"Oconee County, South Carolina",0500000US45073,50192,7373,68868,8123
"Berkeley County, South Carolina",0500000US45015,57147,3814,77746,4037
"Charleston County, South Carolina",0500000US45019,60555,3263,89057,4328
"Darlington County, South Carolina",0500000US45031,37465,5418,52391,4945
"York County, South Carolina",0500000US45091,62217,2631,83938,3841
"Anderson County, South Carolina",0500000US45007,48593,2388,66530,4897
"Greenwood County, South Carolina",0500000US45047,40453,5388,60101,6613
"Horry County, South Carolina",0500000US45051,45680,2208,61638,2690
"Kershaw County, South Carolina",0500000US45055,50010,3601,61855,5755
"Orangeburg County, South Carolina",0500000US45075,35947,2972,52292,6447
"Spartanburg County, South Carolina",0500000US45083,50985,2019,68008,3805
"Kenton County, Kentucky",0500000US21117,58595,3804,79023,5082
"Madison County, Kentucky",0500000US21151,50893,3031,66680,5874
"East Baton Rouge Parish, Louisiana",0500000US22033,55326,3196,78132,4028
"Jefferson Parish, Louisiana",0500000US22051,51494,1691,70603,2738
"Bossier Parish, Louisiana",0500000US22015,49038,4843,63582,4146
"Ouachita Parish, Louisiana",0500000US22073,40161,3370,62093,6103
"Rapides Parish, Louisiana",0500000US22079,41646,3071,59088,4680
"St. Landry Parish, Louisiana",0500000US22097,34462,4284,48948,3848
"Tangipahoa Parish, Louisiana",0500000US22105,44861,4916,59624,4814
"St. Tammany Parish, Louisiana",0500000US22103,67396,3892,87761,4266
"Caddo Parish, Louisiana",0500000US22017,36165,2246,58586,4328
"Ascension Parish, Louisiana",0500000US22005,70561,5700,83116,5812
"Lafayette Parish, Louisiana",0500000US22055,52265,4721,73581,5341
"Iberia Parish, Louisiana",0500000US22045,40019,5695,52861,4773
"Livingston Parish, Louisiana",0500000US22063,60471,5405,71671,5080
"Orleans Parish, Louisiana",0500000US22071,36999,1963,64136,2317
"Terrebonne Parish, Louisiana",0500000US22109,42857,6784,59293,4904
"Calcasieu Parish, Louisiana",0500000US22019,52319,2930,71501,3671
"Lafourche Parish, Louisiana",0500000US22057,52283,5811,69827,5627
"Beaufort County, South Carolina",0500000US45013,58847,3693,87303,4538
"Richland County, South Carolina",0500000US45079,51946,2514,74426,4056
"Greenville County, South Carolina",0500000US45045,55914,2441,78855,3107
"Lancaster County, South Carolina",0500000US45057,61914,9153,74718,6409
"Dorchester County, South Carolina",0500000US45035,64148,5767,76790,4259
"Florence County, South Carolina",0500000US45041,42929,4248,60139,4286
"Laurens County, South Carolina",0500000US45059,40377,4920,50847,5591
"Pickens County, South Carolina",0500000US45077,47520,3119,64449,3850
"Minnehaha County, South Dakota",0500000US46099,61083,1585,73786,3178
"Pennington County, South Dakota",0500000US46103,54836,3213,71612,5274
"Penobscot County, Maine",0500000US23019,50349,2654,65926,4687
"Androscoggin County, Maine",0500000US23001,48286,3350,62221,4136
"Aroostook County, Maine",0500000US23003,43015,3358,57471,4249
"Cumberland County, Maine",0500000US23005,71975,3598,90071,3658
"York County, Maine",0500000US23031,66391,2153,87570,5877
"Kennebec County, Maine",0500000US23011,53073,5997,67774,4668
"Baltimore city, Maryland",0500000US24510,47131,1583,69676,2281
"Harford County, Maryland",0500000US24025,80476,3982,100754,3183
"Allegany County, Maryland",0500000US24001,42019,2605,55345,4042
"Howard County, Maryland",0500000US24027,111473,2666,139444,5301
"Prince George's County, Maryland",0500000US24033,81240,1619,99417,2020
"Anne Arundel County, Maryland",0500000US24003,97085,3840,116192,3095
"Baltimore County, Maryland",0500000US24005,73805,2827,98704,2679
"Frederick County, Maryland",0500000US24021,92495,5371,108811,4077
"Calvert County, Maryland",0500000US24009,100590,11000,122742,11234
"Montgomery County, Maryland",0500000US24031,103235,2632,141677,2842
"Carroll County, Maryland",0500000US24013,93676,5125,111764,5763
"St. Mary's County, Maryland",0500000US24037,81495,4561,102679,7452
"Charles County, Maryland",0500000US24017,97986,8556,110250,5457
"Washington County, Maryland",0500000US24043,60385,3361,77143,4884
"Wicomico County, Maryland",0500000US24045,54080,6226,70960,5649
"Cecil County, Maryland",0500000US24015,74912,7308,91524,6072
"Suffolk County, Massachusetts",0500000US25025,66459,1956,97542,3591
"Barnstable County, Massachusetts",0500000US25001,71235,3113,94013,4456
"Middlesex County, Massachusetts",0500000US25017,98555,3105,130185,2607
"Berkshire County, Massachusetts",0500000US25003,57054,4642,78821,5102
"Bristol County, Massachusetts",0500000US25005,67842,2763,89690,2936
"Hampden County, Massachusetts",0500000US25013,51726,1535,73897,2410
"Plymouth County, Massachusetts",0500000US25023,86910,3359,111212,3495
"Essex County, Massachusetts",0500000US25009,75480,1846,102521,2748
"Franklin County, Massachusetts",0500000US25011,58824,5335,77451,7246
"Norfolk County, Massachusetts",0500000US25021,100829,1604,134893,3690
"Worcester County, Massachusetts",0500000US25027,70402,2801,93332,2708
"Hampshire County, Massachusetts",0500000US25015,67989,4837,87510,4337
"Monroe County, Michigan",0500000US26115,59290,4209,74748,3465
"Allegan County, Michigan",0500000US26005,62853,4369,75676,4162
"Oakland County, Michigan",0500000US26125,77475,1270,106630,2089
"Muskegon County, Michigan",0500000US26121,49229,2906,65219,5477
"Lapeer County, Michigan",0500000US26087,55866,4030,70533,3541
"Isabella County, Michigan",0500000US26073,44100,4549,59829,4142
"Ottawa County, Michigan",0500000US26139,68543,2387,84259,3363
"Midland County, Michigan",0500000US26111,61624,6347,88348,6094
"Berrien County, Michigan",0500000US26021,48629,2715,67006,3466
"Clinton County, Michigan",0500000US26037,62175,5514,82870,6437
"Ingham County, Michigan",0500000US26065,50896,2289,69785,2927
"Lenawee County, Michigan",0500000US26091,56515,4031,66649,3429
"Robertson County, Tennessee",0500000US47147,60474,4325,76340,6231
"Blount County, Tennessee",0500000US47009,50675,2864,72103,8018
"Madison County, Tennessee",0500000US47113,45013,4711,63174,5702
"Sumner County, Tennessee",0500000US47165,65014,2775,88519,6569
"Williamson County, Tennessee",0500000US47187,105622,7697,139874,6302
"Greene County, Tennessee",0500000US47059,37920,6194,51332,4195
"Shelby County, Tennessee",0500000US47157,49647,1745,74498,2359
"Putnam County, Tennessee",0500000US47141,39647,5488,56471,5299
"Sevier County, Tennessee",0500000US47155,49963,3674,61472,6856
"Davidson County, Tennessee",0500000US47037,58490,2466,82600,2562
"Bradley County, Tennessee",0500000US47011,48857,5506,62902,3975
"Montgomery County, Tennessee",0500000US47125,58381,3502,74219,4953
"Knox County, Tennessee",0500000US47093,55266,1750,79379,2839
"Anderson County, Tennessee",0500000US47001,48109,5663,69687,8264
"Hamilton County, Tennessee",0500000US47065,51302,3226,76230,3656
"Rutherford County, Tennessee",0500000US47149,68514,3017,84383,3922
"Wilson County, Tennessee",0500000US47189,69959,4384,84880,4513
"Sullivan County, Tennessee",0500000US47163,44909,3388,66605,4962
"St. Clair County, Michigan",0500000US26147,57362,3687,74213,3937
"Van Buren County, Michigan",0500000US26159,52971,4942,67165,4070
"Washtenaw County, Michigan",0500000US26161,70286,2695,97065,3691
"Wayne County, Michigan",0500000US26163,45135,910,64912,1385
"Grand Traverse County, Michigan",0500000US26055,60601,5476,78320,5107
"Jackson County, Michigan",0500000US26075,50258,2434,70530,6861
"Genesee County, Michigan",0500000US26049,46298,1490,63052,2233
"Livingston County, Michigan",0500000US26093,80733,3708,99644,3732
"Kalamazoo County, Michigan",0500000US26077,56025,3066,79706,3995
"Marquette County, Michigan",0500000US26103,49008,3188,64332,5739
"Calhoun County, Michigan",0500000US26025,45386,2270,61253,3757
"Kent County, Michigan",0500000US26081,61125,1409,79961,2197
"Macomb County, Michigan",0500000US26099,60380,1494,76792,1946
"Saginaw County, Michigan",0500000US26145,45331,2233,62214,4025
"Shiawassee County, Michigan",0500000US26155,53361,4166,65455,3376
"Bay County, Michigan",0500000US26017,44770,3119,59156,3613
"Eaton County, Michigan",0500000US26045,64522,3421,78385,4182
"Rice County, Minnesota",0500000US27131,64014,4550,77416,4547
"Hennepin County, Minnesota",0500000US27053,74592,1454,106391,1876
"Olmsted County, Minnesota",0500000US27109,77270,3359,98220,4474
