Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"St. Tammany Parish, Louisiana",0500000US22103,64639,4745,84610,4618
"Caddo Parish, Louisiana",0500000US22017,37104,2496,60857,4299
"Ascension Parish, Louisiana",0500000US22005,76581,7119,89121,7554
"Iberia Parish, Louisiana",0500000US22045,41424,2269,54106,4291
"Livingston Parish, Louisiana",0500000US22063,56534,6967,75554,6249
"Garland County, Arkansas",0500000US05051,42826,5424,56172,3909
"La Crosse County, Wisconsin",0500000US55063,54823,5399,71375,4111
"Marathon County, Wisconsin",0500000US55073,54774,3526,73258,3539
"Dodge County, Wisconsin",0500000US55027,55856,3413,66121,3520
"Manitowoc County, Wisconsin",0500000US55071,51752,3996,63032,3208
"Fond du Lac County, Wisconsin",0500000US55039,58310,3711,71268,3391
"Kenosha County, Wisconsin",0500000US55059,59417,3379,76061,4361
"Laramie County, Wyoming",0500000US56021,62221,5272,73885,4264
"Midland County, Texas",0500000US48329,65349,5364,98622,7383
"Brazos County, Texas",0500000US48041,41559,2142,71130,4445
"Howard County, Indiana",0500000US18067,45702,5865,62995,4426
"McCracken County, Kentucky",0500000US21145,39048,4611,58737,5844
"Wright County, Minnesota",0500000US27171,74190,5921,89793,5480
"Anoka County, Minnesota",0500000US27003,76533,2408,90703,3017
"Stearns County, Minnesota",0500000US27145,57728,2701,73092,3178
"Washington County, Minnesota",0500000US27163,90256,3825,109140,4000
"Sarpy County, Nebraska",0500000US31153,73569,3615,88354,3197
"Hamilton County, Ohio",0500000US39061,53229,2012,77511,1872
"Franklin County, Ohio",0500000US39049,56055,1617,75539,1648
"Marion County, Ohio",0500000US39101,42826,4098,54192,4120
"Tuscarawas County, Ohio",0500000US39157,50440,3963,58847,3241
"Wayne County, Ohio",0500000US39169,53434,1964,64910,2839
"Butler County, Ohio",0500000US39017,63273,2522,80568,3155
"Licking County, Ohio",0500000US39089,58685,2823,77785,5641
"Richland County, Ohio",0500000US39139,44073,2979,55670,3849
"Hancock County, Ohio",0500000US39063,52810,6613,70192,4745
"Clermont County, Ohio",0500000US39025,60661,2390,80677,4032
"Fairfield County, Ohio",0500000US39045,65316,5128,81512,5493
"Jefferson County, Ohio",0500000US39081,44257,3519,56107,4983
"Portage County, Ohio",0500000US39133,49695,4489,67436,3881
"Belmont County, Ohio",0500000US39013,48220,6748,62413,5062
"Muskingum County, Ohio",0500000US39119,43422,4427,53368,3236
"Athens County, Ohio",0500000US39009,36193,4196,56230,6361
"Medina County, Ohio",0500000US39103,72618,3360,91442,4662
"Lucas County, Ohio",0500000US39095,44534,2306,63940,2713
"Stark County, Ohio",0500000US39151,50994,1674,66163,2197
"Delaware County, Ohio",0500000US39041,101693,6016,128117,8227
"Geauga County, Ohio",0500000US39055,76384,6248,98903,7222
"Lake County, Ohio",0500000US39085,61870,1976,77742,3363
"Ross County, Ohio",0500000US39141,46422,5613,62408,5656
"Cuyahoga County, Ohio",0500000US39035,46601,898,69704,1467
"Miami County, Ohio",0500000US39109,60170,4305,70339,3832
"Trumbull County, Ohio",0500000US39155,45552,2704,60457,3800
"Wood County, Ohio",0500000US39173,60166,3255,78726,4688
"Pulaski County, Arkansas",0500000US05119,47387,2823,72387,3213
"Lake County, California",0500000US06033,42029,5116,60536,5769
"Santa Barbara County, California",0500000US06083,67436,3312,93389,3519
"Imperial County, California",0500000US06025,49095,6911,63208,5087
"Alameda County, California",0500000US06001,89979,1905,117667,1974
"Napa County, California",0500000US06055,75077,8742,106368,5411
"San Francisco County, California",0500000US06075,103801,3580,144957,3801
"Allegany County, Maryland",0500000US24001,45606,3344,55306,4145
"Anne Arundel County, Maryland",0500000US24003,96483,3531,117437,3135
"Calvert County, Maryland",0500000US24009,98732,9520,115072,6290
"Montgomery County, Maryland",0500000US24031,99763,1787,135151,2387
"St. Mary's County, Maryland",0500000US24037,78195,7763,91785,4959
"Cecil County, Maryland",0500000US24015,74221,7881,89209,6116
"Barnstable County, Massachusetts",0500000US25001,67898,2935,91777,5634
"Berkshire County, Massachusetts",0500000US25003,58418,5018,76180,3658
"Plymouth County, Massachusetts",0500000US25023,82087,3040,103580,3086
"Norfolk County, Massachusetts",0500000US25021,92696,2629,130123,3074
"Monroe County, Michigan",0500000US26115,60799,4601,74036,4055
"Ottawa County, Michigan",0500000US26139,64513,2547,79662,2928
"Midland County, Michigan",0500000US26111,57269,5100,78311,5507
"Lenawee County, Michigan",0500000US26091,51918,3667,67726,4367
"Kings County, California",0500000US06031,53234,4518,67901,4360
"Fresno County, California",0500000US06019,48715,2081,68967,1851
"Orange County, California",0500000US06059,81837,1290,113420,2167
"Sutter County, California",0500000US06101,51397,3764,69847,7694
"San Joaquin County, California",0500000US06077,59518,2003,77528,2278
"Adams County, Colorado",0500000US08001,66033,2488,80680,2048
"Larimer County, Colorado",0500000US08069,66469,2777,83934,3399
"Tulsa County, Oklahoma",0500000US40143,51325,934,73613,1811
"Payne County, Oklahoma",0500000US40119,35927,6038,59747,7673
"Pottawatomie County, Oklahoma",0500000US40125,41716,2449,56177,3245
"Creek County, Oklahoma",0500000US40037,43609,4159,57170,3266
"Oklahoma County, Oklahoma",0500000US40109,51078,999,72437,1730
"Rogers County, Oklahoma",0500000US40131,62434,2299,78871,3712
"Cleveland County, Oklahoma",0500000US40027,61288,2080,75465,2844
"Marion County, Oregon",0500000US41047,56550,2391,69379,3181
"Douglas County, Oregon",0500000US41019,42889,3357,60183,6176
"Polk County, Oregon",0500000US41053,52485,5777,70588,5058
"Deschutes County, Oregon",0500000US41017,61870,3790,78473,5221
"Kalamazoo County, Michigan",0500000US26077,53138,2610,73094,2865
"Calhoun County, Michigan",0500000US26025,45902,2822,61465,3819
"Kent County, Michigan",0500000US26081,59668,1454,79579,2296
"Saginaw County, Michigan",0500000US26145,45849,1783,60525,3597
"Bay County, Michigan",0500000US26017,44756,3736,60261,4407
"Hennepin County, Minnesota",0500000US27053,71200,1308,100769,2123
"Olmsted County, Minnesota",0500000US27109,72428,3664,92336,4033
"Windham County, Connecticut",0500000US09015,61608,4728,75289,4354
"Middlesex County, Connecticut",0500000US09007,79739,3623,109052,8109
"Brevard County, Florida",0500000US12009,51184,1372,70367,2389
"Lake County, Florida",0500000US12069,50226,2812,62886,2621
"Polk County, Florida",0500000US12105,46355,1347,61587,2062
"Seminole County, Florida",0500000US12117,61311,3559,81857,3129
"Bay County, Florida",0500000US12005,49157,2719,65029,4040
"Osceola County, Florida",0500000US12097,51436,2401,61195,3109
"Walton County, Florida",0500000US12131,56246,5691,76992,8339
"Orange County, Florida",0500000US12095,51335,1045,73013,2320
"Alachua County, Florida",0500000US12001,45304,3195,63144,4145
"Charlotte County, Florida",0500000US12015,44200,2614,65643,4595
"Martin County, Florida",0500000US12085,54620,3224,86713,6382
"Sarasota County, Florida",0500000US12115,54989,2006,79815,3308
"Citrus County, Florida",0500000US12017,39206,4485,51521,3641
"Santa Rosa County, Florida",0500000US12113,63619,3867,80033,5091
"Broward County, Florida",0500000US12011,54212,1603,79147,1400
"Monroe County, Florida",0500000US12087,65717,3620,87296,5709
"Blue Earth County, Minnesota",0500000US27013,53869,4393,70588,4231
"Arecibo Municipio, Puerto Rico",0500000US72013,18516,3164,24277,2014
"Etowah County, Alabama",0500000US01055,41152,2983,55243,3843
"DeKalb County, Alabama",0500000US01049,35963,3259,48529,4224
"Mobile County, Alabama",0500000US01097,45744,2458,61800,2001
"Walker County, Alabama",0500000US01127,39068,3135,50794,5551
"Calhoun County, Alabama",0500000US01015,41687,3903,58992,5020
"Marshall County, Alabama",0500000US01095,42362,4050,59315,6254
"Madison County, Alabama",0500000US01089,60503,4000,85057,3369
"Fairbanks North Star Borough, Alaska",0500000US02090,77328,9603,87359,6350
"Matanuska-Susitna Borough, Alaska",0500000US02170,69332,4510,87787,5324
"Anchorage Municipality, Alaska",0500000US02020,85634,4164,106393,4408
"Linn County, Oregon",0500000US41043,51310,4689,69891,7173
"Yamhill County, Oregon",0500000US41071,61596,4651,82136,7692
"Klamath County, Oregon",0500000US41035,45604,2907,58173,3815
"Benton County, Oregon",0500000US41003,55459,3522,77905,5496
"Berkeley County, West Virginia",0500000US54003,57357,6466,76559,6388
"St. Croix County, Wisconsin",0500000US55109,72865,5401,92297,7985
"Milwaukee County, Wisconsin",0500000US55079,47607,1376,66092,1920
"Racine County, Wisconsin",0500000US55101,55706,2292,70257,3049
"Winnebago County, Wisconsin",0500000US55139,56754,2217,75399,5273
"Outagamie County, Wisconsin",0500000US55087,61149,2190,77501,3763
"Brown County, Wisconsin",0500000US55009,57783,2645,75008,3341
"Eau Claire County, Wisconsin",0500000US55035,49821,5998,65878,5194
"Waukesha County, Wisconsin",0500000US55133,81878,1610,107347,3159
"Walworth County, Wisconsin",0500000US55127,58302,3805,73449,5212
"Washington County, Wisconsin",0500000US55131,73502,4360,92617,6339
"Dane County, Wisconsin",0500000US55025,70796,1998,91445,3349
"St. Louis County, Minnesota",0500000US27137,49825,2582,65805,2635
"Dakota County, Minnesota",0500000US27037,78662,2894,98463,2510
"Paulding County, Georgia",0500000US13223,60856,6988,73020,4461
"Richmond County, Georgia",0500000US13245,41419,1926,54092,3178
"Barrow County, Georgia",0500000US13013,54256,3064,63123,3734
"Whitfield County, Georgia",0500000US13313,46399,3353,62003,6574
"Chatham County, Georgia",0500000US13051,53964,3230,76948,4452
"Bexar County, Texas",0500000US48029,53210,1108,72419,1401
"Denton County, Texas",0500000US48121,80613,2154,106034,2805
"Galveston County, Texas",0500000US48167,64939,5174,90498,4260
"Bowie County, Texas",0500000US48037,45997,4711,67583,7173
"Travis County, Texas",0500000US48453,70158,1425,100262,2649
"Henderson County, Texas",0500000US48213,44088,4408,64111,9209
"Fort Bend County, Texas",0500000US48157,90680,2488,119536,5249
"Madison County, Indiana",0500000US18095,45495,3748,59751,3939
"Delaware County, Indiana",0500000US18035,41041,3086,56602,5024
"Morgan County, Indiana",0500000US18109,60530,4002,72662,5488
"St. Joseph County, Indiana",0500000US18141,48358,2877,64649,2618
"Kosciusko County, Indiana",0500000US18085,53963,5089,69224,6105
"Vanderburgh County, Indiana",0500000US18163,46064,3439,63945,4188
"Monroe County, Indiana",0500000US18105,43582,2884,66101,4681
"Marion County, Indiana",0500000US18097,44874,1483,65479,2389
"Dubuque County, Iowa",0500000US19061,60456,4069,82731,8634
"Johnson County, Iowa",0500000US19103,58064,3481,76500,3628
"Maricopa County, Arizona",0500000US04013,58737,865,81501,1148
"Mohave County, Arizona",0500000US04015,42423,2342,57530,3945
"Coconino County, Arizona",0500000US04005,55091,4663,67297,4171
"Yavapai County, Arizona",0500000US04025,50420,2583,65804,4471
"Pinal County, Arizona",0500000US04021,52555,2162,65692,3389
"Saline County, Arkansas",0500000US05125,64932,5015,75347,4241
"Kenton County, Kentucky",0500000US21117,62182,3228,75830,4647
"Madison County, Kentucky",0500000US21151,43840,3686,57059,4145
"East Baton Rouge Parish, Louisiana",0500000US22033,50508,1582,76485,3430
"Jefferson Parish, Louisiana",0500000US22051,49678,2091,70728,3119
"Bossier Parish, Louisiana",0500000US22015,48163,3262,63752,4298
"Ouachita Parish, Louisiana",0500000US22073,37275,2550,55761,4411
"Rapides Parish, Louisiana",0500000US22079,42582,4642,64374,4228
"St. Landry Parish, Louisiana",0500000US22097,31207,1842,47493,3684
"Tangipahoa Parish, Louisiana",0500000US22105,48162,5918,63700,4301
"Ozaukee County, Wisconsin",0500000US55089,84415,5760,118529,10593
"Portage County, Wisconsin",0500000US55097,53655,3857,69242,4986
"Rock County, Wisconsin",0500000US55105,50729,2265,65404,2936
"Wood County, Wisconsin",0500000US55141,51887,4281,69621,5439
"Jefferson County, Wisconsin",0500000US55055,58703,8253,67493,3424
"Natrona County, Wyoming",0500000US56025,59474,5172,73781,4967
"Washington County, Tennessee",0500000US47179,46276,2735,62660,4283
"Maury County, Tennessee",0500000US47119,50591,2647,64296,4831
"Tom Green County, Texas",0500000US48451,48696,4461,65974,4943
"Victoria County, Texas",0500000US48469,53778,5724,85178,9526
"Wichita County, Texas",0500000US48485,44769,2951,58193,3849
"Grayson County, Texas",0500000US48181,52095,2229,66350,4045
"Gregg County, Texas",0500000US48183,44219,3348,61736,4686
"Lubbock County, Texas",0500000US48303,49136,2409,68557,3105
"Kaufman County, Texas",0500000US48257,62033,3465,76602,5120
"Nueces County, Texas",0500000US48355,54318,2327,70642,2841
"Lafayette Parish, Louisiana",0500000US22055,49969,3598,73667,5099
"Orleans Parish, Louisiana",0500000US22071,38681,2265,67259,2810
"Terrebonne Parish, Louisiana",0500000US22109,46026,6245,65676,6705
"Calcasieu Parish, Louisiana",0500000US22019,45962,3065,62016,3471
"Lafourche Parish, Louisiana",0500000US22057,51772,3490,63414,3683
"Yellowstone County, Montana",0500000US30111,57945,3577,74760,3138
"Missoula County, Montana",0500000US30063,46550,3420,70910,5434
"Cascade County, Montana",0500000US30013,45138,3057,62658,5925
"Gallatin County, Montana",0500000US30031,61211,3899,91957,8995
"Flathead County, Montana",0500000US30029,50142,3478,70136,6963
"Lancaster County, Nebraska",0500000US31109,58845,2631,76116,3032
"Bell County, Texas",0500000US48027,52275,2302,68060,3250
"Cameron County, Texas",0500000US48061,37061,2142,51206,2565
"El Paso County, Texas",0500000US48141,42165,1643,57072,1800
"Hidalgo County, Texas",0500000US48215,36176,1801,53230,2626
"Smith County, Texas",0500000US48423,52572,3668,68343,3702
"Hunt County, Texas",0500000US48231,53962,4698,68424,4872
"Guadalupe County, Texas",0500000US48187,68157,3856,86068,5771
"Nacogdoches County, Texas",0500000US48347,35562,4643,54215,7971
"Parker County, Texas",0500000US48367,66548,5988,83981,5119
"Ector County, Texas",0500000US48135,53254,5866,79688,11156
"Collin County, Texas",0500000US48085,89638,2679,113597,2460
"Angelina County, Texas",0500000US48005,41161,7072,55000,5037
"Hays County, Texas",0500000US48209,64658,3596,83539,4801
"Brazoria County, Texas",0500000US48039,74799,4290,90604,3286
"Harrison County, Texas",0500000US48203,46548,6437,57647,4262
"Williamson County, Texas",0500000US48491,81818,3396,98793,3637
"Orange County, Texas",0500000US48361,53480,5669,70748,6262
"Harris County, Texas",0500000US48201,56377,770,84551,1034
"Escambia County, Florida",0500000US12033,44788,3629,60692,2353
"Hernando County, Florida",0500000US12053,47253,2686,59673,2853
"Hillsborough County, Florida",0500000US12057,54588,1430,76656,1672
"Okaloosa County, Florida",0500000US12091,60026,5104,77492,4542
"Dougherty County, Georgia",0500000US13095,37222,6000,55510,6467
"Henry County, Georgia",0500000US13151,66905,3194,82479,5979
"Houston County, Georgia",0500000US13153,62493,2938,74099,4629
"Walker County, Georgia",0500000US13295,39209,5411,55681,6739
"Gwinnett County, Georgia",0500000US13135,67155,2308,86057,2882
"Bartow County, Georgia",0500000US13015,51405,5617,65210,5401
"Douglas County, Georgia",0500000US13097,62445,8124,78151,6972
"Troup County, Georgia",0500000US13285,42371,8429,56650,4431
"Bibb County, Georgia",0500000US13021,36724,3032,55077,4172
"Liberty County, Georgia",0500000US13179,45138,6981,55306,3444
"Douglas County, Nebraska",0500000US31055,58990,2319,81035,1882
"Dallas County, Texas",0500000US48113,54399,1091,80938,1534
"Johnson County, Texas",0500000US48251,59895,5145,73321,4213
"McLennan County, Texas",0500000US48309,46860,2324,67968,4879
"Montgomery County, Texas",0500000US48339,71123,3409,104877,5993
"Webb County, Texas",0500000US48479,35659,2932,53833,3242
"Jefferson County, Texas",0500000US48245,45390,3553,64895,3188
"Tarrant County, Texas",0500000US48439,61534,946,84829,1746
"Ellis County, Texas",0500000US48139,70210,4248,86074,5284
"San Patricio County, Texas",0500000US48409,53348,5645,64758,4792
"Randall County, Texas",0500000US48381,67015,5882,87930,5742
"Rockdale County, Georgia",0500000US13247,56820,2805,70408,4884
"Washoe County, Nevada",0500000US32031,58175,2306,81564,3739
"Merrimack County, New Hampshire",0500000US33013,69505,2107,88153,3982
"Strafford County, New Hampshire",0500000US33017,71295,3872,88380,6908
"Monmouth County, New Jersey",0500000US34025,90226,3538,120305,3322
"Sussex County, New Jersey",0500000US34037,87829,4590,109564,5443
"Essex County, New Jersey",0500000US34013,54277,3129,92032,2759
"Gloucester County, New Jersey",0500000US34015,79879,3469,95344,3376
"Passaic County, New Jersey",0500000US34031,62016,2533,86051,3472
"Bergen County, New Jersey",0500000US34003,93683,2945,126812,2484
"Warren County, New Jersey",0500000US34041,74867,4563,94313,4729
"Burlington County, New Jersey",0500000US34005,80254,2473,105413,3816
"Hinds County, Mississippi",0500000US28049,43657,2627,62946,3691
"Forrest County, Mississippi",0500000US28035,37275,6881,60356,7787
"Faulkner County, Arkansas",0500000US05045,48506,5422,65068,5009
"Jefferson County, Arkansas",0500000US05069,37712,5678,51502,4816
"Sebastian County, Arkansas",0500000US05131,42053,2797,56346,4356
"Benton County, Arkansas",0500000US05007,63631,3028,83871,3041
"Washington County, Arkansas",0500000US05143,45679,2617,64869,3700
"Craighead County, Arkansas",0500000US05031,43678,3284,64488,9772
"Clark County, Nevada",0500000US32003,54384,1187,72277,1380
"Cheshire County, New Hampshire",0500000US33005,56364,6952,73110,6368
"Grafton County, New Hampshire",0500000US33009,61520,6883,92962,9811
"Rockingham County, New Hampshire",0500000US33015,81726,4349,105809,3341
"Hillsborough County, New Hampshire",0500000US33011,76254,2139,93120,2728
"Mercer County, New Jersey",0500000US34021,77650,3580,111623,4301
"Cumberland County, New Jersey",0500000US34011,49110,6123,61132,4018
"Somerset County, New Jersey",0500000US34035,104478,3863,142077,4370
"Ocean County, New Jersey",0500000US34029,62222,1646,82537,2425
"Atlantic County, New Jersey",0500000US34001,56778,4087,77520,3298
"Middlesex County, New Jersey",0500000US34023,82375,2271,102689,2569
"Salem County, New Jersey",0500000US34033,53662,4916,73756,6996
"Cape May County, New Jersey",0500000US34009,62548,5723,87477,6426
"Camden County, New Jersey",0500000US34007,66362,2427,88390,3697
"Union County, New Jersey",0500000US34039,72028,2602,109955,3720
"Hudson County, New Jersey",0500000US34017,63808,2273,96308,3080
"Hunterdon County, New Jersey",0500000US34019,113684,5897,145102,9733
"Morris County, New Jersey",0500000US34027,106985,3573,143205,4883
"McKinley County, New Mexico",0500000US35031,31526,4099,43857,3537
"Sandoval County, New Mexico",0500000US35043,57158,5144,73308,4074
"San Juan County, New Mexico",0500000US35045,52003,3775,65449,3991
"Jones County, Mississippi",0500000US28067,43350,7902,59391,6813
"Madison County, Mississippi",0500000US28089,64350,5551,91739,6493
"Rankin County, Mississippi",0500000US28121,62332,3730,75468,3855
"Rockwall County, Texas",0500000US48397,95731,10333,107103,6560
"Taylor County, Texas",0500000US48441,48803,4111,63267,4429
"Walker County, Texas",0500000US48471,42662,4067,55950,5481
"Coryell County, Texas",0500000US48099,51125,3069,64622,7588
"Potter County, Texas",0500000US48375,42305,4874,60695,5628
"Chittenden County, Vermont",0500000US50007,68843,5710,89763,5425
"Washington County, Utah",0500000US49053,55056,3714,74494,5566
"Weber County, Utah",0500000US49057,63158,2734,76150,3921
"Salt Lake County, Utah",0500000US49035,68665,2017,89138,2510
"Cache County, Utah",0500000US49005,58003,4292,73588,5713
"James City County, Virginia",0500000US51095,83455,6845,109488,11400
"Liberty County, Texas",0500000US48291,42877,6584,65705,7031
"Comal County, Texas",0500000US48091,77425,4726,99722,6666
"Bastrop County, Texas",0500000US48021,56508,7795,72650,11644
"Utah County, Utah",0500000US49049,69799,2256,84827,2549
"Davis County, Utah",0500000US49011,76905,3556,93257,3398
"Rockingham County, Virginia",0500000US51165,57755,4966,77230,7635
"Augusta County, Virginia",0500000US51015,55342,5129,68377,5703
"Roanoke County, Virginia",0500000US51161,60454,5243,81978,7422
"Pottawattamie County, Iowa",0500000US19155,55972,4470,75890,6129
"Story County, Iowa",0500000US19169,53371,4519,70682,5933
"Black Hawk County, Iowa",0500000US19013,50470,3444,69997,5978
"Linn County, Iowa",0500000US19113,64639,3775,82094,4041
"Dallas County, Iowa",0500000US19049,75899,8802,103298,8326
"Lonoke County, Arkansas",0500000US05085,55837,5596,64569,4321
"White County, Arkansas",0500000US05145,42844,6419,54969,3859
"Merced County, California",0500000US06047,47739,3931,70672,4946
"Yuba County, California",0500000US06115,49259,6758,66815,5863
"Contra Costa County, California",0500000US06013,91045,1609,122204,2677
"Stanislaus County, California",0500000US06099,54305,2381,73567,2947
"Sonoma County, California",0500000US06097,73929,2470,97005,3136
"Sacramento County, California",0500000US06067,59780,1528,81290,1739
"El Dorado County, California",0500000US06017,75772,4846,100639,8397
"Monterey County, California",0500000US06053,63876,3277,88289,3247
"Penobscot County, Maine",0500000US23019,47328,2968,62849,4093
"Androscoggin County, Maine",0500000US23001,49081,3530,61439,3823
"Aroostook County, Maine",0500000US23003,39450,3015,53954,3459
"Cumberland County, Maine",0500000US23005,65913,2317,86255,3608
"York County, Maine",0500000US23031,60863,3532,77704,4087
"Kennebec County, Maine",0500000US23011,51573,3712,64429,3916
"Baltimore city, Maryland",0500000US24510,47350,1793,69831,2194
"Harford County, Maryland",0500000US24025,84175,3973,99781,4393
"Howard County, Maryland",0500000US24027,120941,5102,144125,5450
"Prince George's County, Maryland",0500000US24033,79184,1792,93945,1717
"Baltimore County, Maryland",0500000US24005,72764,2308,93346,2206
"Frederick County, Maryland",0500000US24021,90043,3579,108353,4130
"Carroll County, Maryland",0500000US24013,90343,4775,107119,5484
"Charles County, Maryland",0500000US24017,95735,4892,108865,5570
"Washington County, Maryland",0500000US24043,54250,3260,71499,4432
"Jackson County, Mississippi",0500000US28059,54606,4114,65081,3871
"Harrison County, Mississippi",0500000US28047,42770,3173,57091,3489
"Lauderdale County, Mississippi",0500000US28075,42364,5101,54707,5158
"Lee County, Mississippi",0500000US28081,42235,3560,58146,5817
"Dauphin County, Pennsylvania",0500000US42043,60331,1898,77859,2969
"Franklin County, Pennsylvania",0500000US42055,60559,4205,77464,6982
"Monroe County, Pennsylvania",0500000US42089,60095,5816,76141,4879
"Washington County, Pennsylvania",0500000US42125,57998,3596,78066,4296
"Philadelphia County, Pennsylvania",0500000US42101,41449,1045,60857,1341
"York County, Pennsylvania",0500000US42133,62462,2726,75945,2062
"Indiana County, Pennsylvania",0500000US42063,42962,2499,59117,2913
"Cumberland County, Pennsylvania",0500000US42041,63530,3367,82236,3200
"Allegheny County, Pennsylvania",0500000US42003,56140,1150,78027,1400
"Westmoreland County, Pennsylvania",0500000US42129,56722,1693,72166,2303
"Blair County, Pennsylvania",0500000US42013,43443,3931,58867,4822
"Lawrence County, Pennsylvania",0500000US42073,46918,3692,65697,5802
"Cambria County, Pennsylvania",0500000US42021,44100,3096,57562,2339
"Chester County, Pennsylvania",0500000US42029,92407,2657,125605,4235
"Berks County, Pennsylvania",0500000US42011,59286,2689,76779,2703
"Henrico County, Virginia",0500000US51087,66337,3541,93035,5123
"Spotsylvania County, Virginia",0500000US51177,81146,2243,95901,3958
"Montgomery County, Virginia",0500000US51121,55706,8435,85232,11407
"Loudoun County, Virginia",0500000US51107,134464,4862,152447,4674
"Prince William County, Virginia",0500000US51153,97986,3205,113703,3049
"Fauquier County, Virginia",0500000US51061,94347,13017,121672,9884
"Hanover County, Virginia",0500000US51085,83135,4739,101533,6398
"Chesapeake city, Virginia",0500000US51550,72928,4369,90320,5532
"Albemarle County, Virginia",0500000US51003,71975,6336,100166,6856
"Bedford County, Virginia",0500000US51019,56479,6188,75982,5115
"Portsmouth city, Virginia",0500000US51740,48516,4409,60637,3896
"Bulloch County, Georgia",0500000US13031,43982,4583,55840,5163
"Clarke County, Georgia",0500000US13059,34999,5430,54050,3457
"Wicomico County, Maryland",0500000US24045,50844,5331,65237,4025
"Suffolk County, Massachusetts",0500000US25025,61796,1926,93319,3219
"Middlesex County, Massachusetts",0500000US25017,95249,1700,122927,2144
"Bristol County, Massachusetts",0500000US25005,66027,2804,84886,2719
"Hampden County, Massachusetts",0500000US25013,51544,1964,69278,1949
"Essex County, Massachusetts",0500000US25009,73901,2489,100606,2412
"Franklin County, Massachusetts",0500000US25011,57106,3645,77060,6419
"Worcester County, Massachusetts",0500000US25027,69295,2194,89825,1932
"Hampshire County, Massachusetts",0500000US25015,64354,5239,85559,5265
"Allegan County, Michigan",0500000US26005,57846,4103,69842,3050
"Oakland County, Michigan",0500000US26125,71920,1281,100091,1818
"Muskegon County, Michigan",0500000US26121,44264,1790,56512,2525
"Lapeer County, Michigan",0500000US26087,54309,3759,68702,4529
"Isabella County, Michigan",0500000US26073,41868,2998,57935,4631
"Berrien County, Michigan",0500000US26021,47083,2222,67902,2933
"Clinton County, Michigan",0500000US26037,65730,3138,83894,5441
"Ingham County, Michigan",0500000US26065,49139,2110,65974,2210
