Name,Geo_id,"Estimate, Households, Median income (dollars)","Margin of Error, Households, Median income (dollars)","Estimate, Households, Mean income (dollars)","Margin of Error, Households, Mean income (dollars)"
"Lee County, Alabama",0500000US01081,46456,5092,73270,5858
"Jefferson County, Alabama",0500000US01073,55206,1872,78690,2454
"Lauderdale County, Alabama",0500000US01077,49014,5747,69253,7071
"Limestone County, Alabama",0500000US01083,67000,5606,76168,5723
"Shelby County, Alabama",0500000US01117,71230,6349,96481,5753
"Baldwin County, Alabama",0500000US01003,56813,3367,80251,5801
"Elmore County, Alabama",0500000US01051,60796,4766,70961,5038
"Talladega County, Alabama",0500000US01121,40315,3166,58110,7541
"Morgan County, Alabama",0500000US01103,53260,3800,70726,5454
"Klamath County, Oregon",0500000US41035,45354,6187,56559,4628
"Benton County, Oregon",0500000US41003,63773,6403,83121,6504
"Multnomah County, Oregon",0500000US41051,71186,1842,96037,2751
"Crawford County, Pennsylvania",0500000US42039,51502,2768,64645,5096
"Erie County, Pennsylvania",0500000US42049,48007,2624,64585,2476
"Schuylkill County, Pennsylvania",0500000US42107,48458,3353,63833,3413
"Adams County, Pennsylvania",0500000US42001,62284,4307,76958,3301
"Armstrong County, Pennsylvania",0500000US42005,49950,4831,65319,4162
"Carbon County, Pennsylvania",0500000US42025,53227,6209,64567,4301
"Centre County, Pennsylvania",0500000US42027,57333,5312,75355,4195
"Northumberland County, Pennsylvania",0500000US42097,47160,4957,63208,4727
"Northampton County, Pennsylvania",0500000US42095,68591,3283,89577,4027
"Beaver County, Pennsylvania",0500000US42007,54660,4327,68766,3903
"Lackawanna County, Pennsylvania",0500000US42069,53302,2473,67631,2840
"Fayette County, Pennsylvania",0500000US42051,52984,3412,66354,3369
"Montgomery County, Pennsylvania",0500000US42091,90122,3055,124717,3021
"Clearfield County, Pennsylvania",0500000US42033,46205,4126,61193,4623
"Lebanon County, Pennsylvania",0500000US42075,61362,2879,73313,3259
"Lycoming County, Pennsylvania",0500000US42081,55045,3741,67489,2964
"Butler County, Pennsylvania",0500000US42019,66423,3855,90006,4125
"Lancaster County, Pennsylvania",0500000US42071,66277,1352,85427,2892
"Mercer County, Pennsylvania",0500000US42085,48847,3649,63746,3786
"Newport County, Rhode Island",0500000US44005,83822,11620,112309,9558
"Providence County, Rhode Island",0500000US44007,56461,1948,74206,2521
"Aiken County, South Carolina",0500000US45003,51932,3306,70625,4831
"Allegan County, Michigan",0500000US26005,61353,4986,73331,3238
"Isabella County, Michigan",0500000US26073,46198,4282,64189,5811
"Midland County, Michigan",0500000US26111,56091,3181,81508,7705
"Clinton County, Michigan",0500000US26037,69522,5035,81448,4948
"Lenawee County, Michigan",0500000US26091,55378,2931,70326,4455
"St. Clair County, Michigan",0500000US26147,56441,2970,74430,3139
"Washtenaw County, Michigan",0500000US26161,71860,3365,101689,3778
"Jackson County, Michigan",0500000US26075,51031,3187,66668,4814
"Macomb County, Michigan",0500000US26099,62107,1400,78874,1565
"Eaton County, Michigan",0500000US26045,67195,3731,82681,5381
"Rice County, Minnesota",0500000US27131,65839,6563,82287,4989
"Sherburne County, Minnesota",0500000US27141,80643,4724,89624,4577
"Carver County, Minnesota",0500000US27019,100324,9410,126528,7467
"Ramsey County, Minnesota",0500000US27123,62919,2075,88939,2491
"Wright County, Minnesota",0500000US27171,88359,7928,101340,4930
"St. Clair County, Alabama",0500000US01115,56602,6054,69677,6478
"Norfolk County, Massachusetts",0500000US25021,100356,2713,141688,4755
"Cullman County, Alabama",0500000US01043,44612,3562,67585,10099
"Houston County, Alabama",0500000US01069,48105,3174,66880,3022
"Tuscaloosa County, Alabama",0500000US01125,54459,4961,71000,4496
"Etowah County, Alabama",0500000US01055,45868,3875,63046,4535
"Walker County, Alabama",0500000US01127,47602,4904,64412,7044
"Adams County, Illinois",0500000US17001,56699,6791,75647,9571
"DeKalb County, Illinois",0500000US17037,63085,4518,77923,4604
"Vermilion County, Illinois",0500000US17183,43655,2992,58099,5121
"Will County, Illinois",0500000US17197,85818,3313,106216,2515
"Williamson County, Illinois",0500000US17199,43568,3579,59712,5972
"Tazewell County, Illinois",0500000US17179,60857,2693,75663,4916
"LaPorte County, Indiana",0500000US18091,51584,2691,68665,5472
"Porter County, Indiana",0500000US18127,66476,5305,82931,3795
"Oldham County, Kentucky",0500000US21185,102033,6451,127427,9006
"Warren County, Kentucky",0500000US21227,53601,2230,71824,6750
"Bullitt County, Kentucky",0500000US21029,58119,5591,70387,4302
"Boone County, Kentucky",0500000US21015,77429,6686,94148,5388
"Madison County, Kentucky",0500000US21151,52047,3657,71595,6288
"DeKalb County, Alabama",0500000US01049,36998,4416,57354,6313
"Mobile County, Alabama",0500000US01097,43061,2459,60779,2597
"Calhoun County, Alabama",0500000US01015,45818,5781,61117,5308
"Blue Earth County, Minnesota",0500000US27013,58616,4771,74210,4495
"St. Louis County, Minnesota",0500000US27137,53550,3190,69677,2108
"Anoka County, Minnesota",0500000US27003,82492,2757,97645,2682
"Stearns County, Minnesota",0500000US27145,60669,2225,78545,3779
"Dakota County, Minnesota",0500000US27037,86302,2510,106417,2919
"Somerset County, Pennsylvania",0500000US42111,50988,2164,67581,4821
"Lexington County, South Carolina",0500000US45063,60154,2955,75431,2493
"Oconee County, South Carolina",0500000US45073,47132,5959,64241,5048
"Berkeley County, South Carolina",0500000US45015,62994,4337,78381,4074
"Charleston County, South Carolina",0500000US45019,63459,3872,96716,5062
"Anderson County, South Carolina",0500000US45007,51699,3046,69079,4868
"Greenwood County, South Carolina",0500000US45047,42245,4583,60070,8259
"Horry County, South Carolina",0500000US45051,49047,2005,65575,3218
"Kershaw County, South Carolina",0500000US45055,51467,4058,62244,5349
"Orangeburg County, South Carolina",0500000US45075,36536,3086,47034,4767
"Spartanburg County, South Carolina",0500000US45083,53581,2745,69330,3197
"Beaufort County, South Carolina",0500000US45013,65607,2684,92193,5171
"Richland County, South Carolina",0500000US45079,52159,2724,72184,3618
"Greenville County, South Carolina",0500000US45045,61183,1550,81375,2834
"Lancaster County, South Carolina",0500000US45057,57224,7340,85008,14039
"Dorchester County, South Carolina",0500000US45035,66438,5439,84182,6353
"Florence County, South Carolina",0500000US45041,48790,3759,71363,6765
"Laurens County, South Carolina",0500000US45059,41452,2619,55429,5390
"Pickens County, South Carolina",0500000US45077,47148,4258,67183,5935
"Washington County, Minnesota",0500000US27163,95124,4445,121670,5348
"Yuba County, California",0500000US06115,46574,6976,64235,4873
"Sonoma County, California",0500000US06097,81395,2313,108278,3943
"Imperial County, California",0500000US06025,48984,5118,60686,4133
"Alameda County, California",0500000US06001,102125,1678,134377,2183
"Napa County, California",0500000US06055,87025,4296,112978,6227
"Yolo County, California",0500000US06113,68670,4947,94082,4842
"Nevada County, California",0500000US06057,66299,6793,86835,5931
"Mendocino County, California",0500000US06045,51830,4580,66691,5246
"Los Angeles County, California",0500000US06037,68093,802,98977,996
"Santa Clara County, California",0500000US06085,126606,3046,170966,2944
"Jefferson County, Colorado",0500000US08059,85890,2850,106269,3029
"Adams County, Colorado",0500000US08001,70743,2761,88163,4018
"Boulder County, Colorado",0500000US08013,83755,3581,113968,5099
"Pueblo County, Colorado",0500000US08101,48468,2816,60765,3567
"Mesa County, Colorado",0500000US08077,49848,3326,68620,4493
"El Paso County, Colorado",0500000US08041,68119,2360,87839,2826
"Arapahoe County, Colorado",0500000US08005,76768,1960,103078,3703
"New Castle County, Delaware",0500000US10003,69479,2785,92186,3101
"Kent County, Delaware",0500000US10001,54419,3658,69806,3779
"Litchfield County, Connecticut",0500000US09005,76043,3838,102726,5802
"Palm Beach County, Florida",0500000US12099,61691,1430,97332,2863
"Miami-Dade County, Florida",0500000US12086,52205,953,79418,1380
"Sumter County, Florida",0500000US12119,53895,2460,67209,5702
"Lee County, Florida",0500000US12071,56129,1578,80438,2758
"Collier County, Florida",0500000US12021,69867,3962,112143,6842
"Pasco County, Florida",0500000US12101,54208,2400,71182,2295
"Highlands County, Florida",0500000US12055,39796,4437,62081,7864
"Columbia County, Florida",0500000US12023,48848,6174,68973,9654
"Putnam County, Florida",0500000US12107,41608,5256,55109,5102
"Volusia County, Florida",0500000US12127,50361,1262,69008,2752
"Windham County, Connecticut",0500000US09015,65765,3227,80779,5884
"New London County, Connecticut",0500000US09011,67197,3348,88552,3058
"Middlesex County, Connecticut",0500000US09007,89131,4763,111125,5243
"Tolland County, Connecticut",0500000US09013,91646,7899,109684,6862
"Fairfield County, Connecticut",0500000US09001,91079,2690,150366,4276
"Duval County, Florida",0500000US12031,55832,1959,79177,2884
"Brevard County, Florida",0500000US12009,57888,2522,75604,2266
"Clay County, Florida",0500000US12019,61825,3284,78340,5491
"Lake County, Florida",0500000US12069,52096,2877,69914,3708
"Nassau County, Florida",0500000US12089,63913,5909,91826,7929
"Pinellas County, Florida",0500000US12103,52198,1318,75715,2046
"Polk County, Florida",0500000US12105,51670,1735,67367,2176
"St. Lucie County, Florida",0500000US12111,54098,3900,70069,4876
"Indian River County, Florida",0500000US12061,57508,5021,89442,8869
"St. Johns County, Florida",0500000US12109,80712,4716,110555,5654
"Seminole County, Florida",0500000US12117,67470,2717,90253,3396
"Bay County, Florida",0500000US12005,52107,3292,69929,4482
"Flagler County, Florida",0500000US12035,58963,4145,78065,5660
"Osceola County, Florida",0500000US12097,50546,3703,67109,4310
"Walton County, Florida",0500000US12131,62914,9717,87915,10878
"Marion County, Florida",0500000US12083,44576,2607,61351,3400
"Orange County, Florida",0500000US12095,58588,2526,83043,2263
"Alachua County, Florida",0500000US12001,51241,1859,74463,4385
"Charlotte County, Florida",0500000US12015,52927,2153,69586,4217
"Martin County, Florida",0500000US12085,59978,3920,96957,6844
"Sarasota County, Florida",0500000US12115,61683,1789,89010,4196
"Manatee County, Florida",0500000US12081,59956,2429,86163,4697
"Citrus County, Florida",0500000US12017,39964,4030,56965,7617
"Santa Rosa County, Florida",0500000US12113,70787,3661,89919,5231
"Leon County, Florida",0500000US12073,50682,1986,75817,3920
"Broward County, Florida",0500000US12011,57278,1415,84524,2174
"Monroe County, Florida",0500000US12087,71973,8306,117436,11956
"Hernando County, Florida",0500000US12053,45977,2937,59781,3116
"Hillsborough County, Florida",0500000US12057,58480,1738,83192,1726
"Dougherty County, Georgia",0500000US13095,39659,2972,53258,5081
"Vigo County, Indiana",0500000US18167,48961,2783,64806,4093
"Boone County, Indiana",0500000US18011,81145,11373,113352,9034
"Lake County, Indiana",0500000US18089,55154,2149,71527,2143
"Hancock County, Indiana",0500000US18059,71653,5509,82281,6227
"Howard County, Indiana",0500000US18067,55868,4619,69523,5466
"Madison County, Indiana",0500000US18095,49615,2986,60839,3187
"Orange County, New York",0500000US36071,75825,4078,99408,3601
"Sheboygan County, Wisconsin",0500000US55117,60896,3331,74928,3369
"La Crosse County, Wisconsin",0500000US55063,60905,3798,80992,5241
"Marathon County, Wisconsin",0500000US55073,62890,4032,84462,7953
"Dodge County, Wisconsin",0500000US55027,63077,5268,75589,5260
"Manitowoc County, Wisconsin",0500000US55071,54393,4245,66728,3230
"Fond du Lac County, Wisconsin",0500000US55039,57415,4122,71256,5694
"Kenosha County, Wisconsin",0500000US55059,65330,4457,84160,6308
"Laramie County, Wyoming",0500000US56021,64306,4928,84033,7892
"Greene County, Missouri",0500000US29077,43771,2361,62445,3874
"Pennington County, South Dakota",0500000US46103,59006,4945,77041,6532
"Robertson County, Tennessee",0500000US47147,69079,5733,83572,8273
"Blount County, Tennessee",0500000US47009,58809,4446,74417,4176
"Madison County, Tennessee",0500000US47113,45360,3510,67782,6266
"Williamson County, Tennessee",0500000US47187,110700,7754,144348,6643
"Greene County, Tennessee",0500000US47059,47383,6574,61071,5326
"Putnam County, Tennessee",0500000US47141,45199,4066,61425,4988
"Sevier County, Tennessee",0500000US47155,47411,5282,60363,4012
"Bradley County, Tennessee",0500000US47011,50560,3023,69462,8579
"Escambia County, Florida",0500000US12033,51050,2367,70570,3338
"Okaloosa County, Florida",0500000US12091,63997,3761,82094,4328
"Henry County, Georgia",0500000US13151,73541,4842,89068,4530
"Bibb County, Georgia",0500000US13021,40495,3567,57834,3755
"Rockdale County, Georgia",0500000US13247,61222,5643,80110,6861
"Clarke County, Georgia",0500000US13059,42232,2154,60185,3473
"Glynn County, Georgia",0500000US13127,55196,6061,84585,9812
"Jackson County, Georgia",0500000US13157,73150,6737,85599,5749
"Muscogee County, Georgia",0500000US13215,47288,3943,62065,3551
"Carroll County, Georgia",0500000US13045,51545,4567,70130,5342
"Cobb County, Georgia",0500000US13067,78894,3138,105969,3136
"Newton County, Georgia",0500000US13217,57344,6498,74269,10617
"Clayton County, Georgia",0500000US13063,46646,3495,58543,3164
"Hall County, Georgia",0500000US13139,61699,3283,85602,5920
"Maui County, Hawaii",0500000US15009,82885,5477,105494,7299
"Bannock County, Idaho",0500000US16005,50748,4161,63690,3923
"Bonneville County, Idaho",0500000US16019,58729,5261,80113,6259
"Canyon County, Idaho",0500000US16027,53374,3161,63000,3417
"Houston County, Georgia",0500000US13153,58965,9295,82242,8695
"Spalding County, Georgia",0500000US13255,42920,3181,56804,5199
"Columbiana County, Ohio",0500000US39029,43745,3359,59305,3613
"Mahoning County, Ohio",0500000US39099,47962,2964,67418,3887
"Scioto County, Ohio",0500000US39145,37257,7566,53019,3994
"Allen County, Ohio",0500000US39003,49063,4501,63196,4788
"Clark County, Ohio",0500000US39023,49875,2161,62017,2938
"Lorain County, Ohio",0500000US39093,58613,3346,78048,4417
"Montgomery County, Ohio",0500000US39113,50838,1708,69221,2312
"Warren County, Ohio",0500000US39165,86473,4058,109950,5740
"Ashtabula County, Ohio",0500000US39007,46349,4931,60364,6085
"Canadian County, Oklahoma",0500000US40017,70204,3579,82480,3793
"Comanche County, Oklahoma",0500000US40031,52089,2973,66258,4421
"Wagoner County, Oklahoma",0500000US40145,62421,3950,76909,4471
"Muskogee County, Oklahoma",0500000US40101,45290,4702,62402,5120
"Jackson County, Oregon",0500000US41029,56546,3735,75097,4983
"Clackamas County, Oregon",0500000US41005,81278,2579,109685,4888
"Josephine County, Oregon",0500000US41033,48315,4590,62844,5432
"Umatilla County, Oregon",0500000US41059,56842,8158,67540,5781
"Lane County, Oregon",0500000US41039,53172,1686,70610,2687
"Washington County, Oregon",0500000US41067,83068,2967,104704,2857
"Midland County, Texas",0500000US48329,81210,4945,111669,8268
"Brazos County, Texas",0500000US48041,50110,2278,71726,2917
"Bexar County, Texas",0500000US48029,54149,1409,74351,1408
"Denton County, Texas",0500000US48121,88117,2773,113705,2826
"Galveston County, Texas",0500000US48167,73840,4662,97662,4823
"Bowie County, Texas",0500000US48037,47134,4912,67781,6860
"Knox County, Tennessee",0500000US47093,55632,2280,77584,2749
"Anderson County, Tennessee",0500000US47001,50616,3864,65130,5480
"Rutherford County, Tennessee",0500000US47149,63739,2605,77231,3216
"Wilson County, Tennessee",0500000US47189,76756,4344,90808,5064
"Chaves County, New Mexico",0500000US35005,43941,5849,57336,4707
"Lea County, New Mexico",0500000US35025,50871,4798,65330,5484
"Santa Fe County, New Mexico",0500000US35049,60193,3393,87083,4719
"Doña Ana County, New Mexico",0500000US35013,35262,3698,57752,3837
"Valencia County, New Mexico",0500000US35061,46493,5456,59940,6646
"Bernalillo County, New Mexico",0500000US35001,51208,1594,73158,2693
"Otero County, New Mexico",0500000US35035,42591,6318,53601,6698
"Bronx County, New York",0500000US36005,38467,1864,57617,1608
"Onondaga County, New York",0500000US36067,59883,2300,81410,3037
"Clinton County, New York",0500000US36019,56704,5379,70808,5104
"Putnam County, New York",0500000US36079,102525,9059,127060,6957
"Ontario County, New York",0500000US36069,62522,3414,86163,6199
"Steuben County, New York",0500000US36101,55569,3106,69932,4119
"Chautauqua County, New York",0500000US36013,45479,2258,60922,3405
"Kings County, New York",0500000US36047,61220,1083,92542,1594
"Saratoga County, New York",0500000US36091,83765,4232,104904,4702
"Arecibo Municipio, Puerto Rico",0500000US72013,18360,1921,25071,1823
"Guaynabo Municipio, Puerto Rico",0500000US72061,36309,5073,57444,6173
"Bayamón Municipio, Puerto Rico",0500000US72021,24873,1596,34601,2042
"Mayagüez Municipio, Puerto Rico",0500000US72097,11940,1158,22576,2880
"Sangamon County, Illinois",0500000US17167,61997,3749,79986,3246
"McLean County, Illinois",0500000US17113,66256,2941,85424,4374
"Rock Island County, Illinois",0500000US17161,52148,2803,69130,3628
"Peoria County, Illinois",0500000US17143,56138,3576,76932,5050
"Lake County, Illinois",0500000US17097,87133,2087,124501,3587
"Westchester County, New York",0500000US36119,94811,3474,151637,4174
"Richmond County, New York",0500000US36085,82166,5148,101953,3677
"St. Lawrence County, New York",0500000US36089,49681,3193,65780,3245
"Tompkins County, New York",0500000US36109,57276,5532,80857,6655
"Warren County, New York",0500000US36113,56482,3144,75644,6843
"Dutchess County, New York",0500000US36027,80227,3395,101825,4443
"Monroe County, New York",0500000US36055,60222,1616,78573,2036
"Oneida County, New York",0500000US36065,54593,2362,70456,2589
"Ulster County, New York",0500000US36111,63889,4118,88816,4261
"Chemung County, New York",0500000US36015,53005,3786,72849,8797
"Livingston County, New York",0500000US36051,61609,5259,73481,5385
"Albany County, New York",0500000US36001,64435,4607,87509,3416
"Cattaraugus County, New York",0500000US36009,48179,3100,60778,3205
"Madison County, New York",0500000US36053,59678,3687,74332,4803
"Schenectady County, New York",0500000US36093,64847,5147,80109,3639
"Berkeley County, West Virginia",0500000US54003,59328,3479,74311,5501
"St. Croix County, Wisconsin",0500000US55109,81453,4173,92426,3892
"Milwaukee County, Wisconsin",0500000US55079,49636,1375,68331,1749
"Racine County, Wisconsin",0500000US55101,59759,2744,75321,2848
"Winnebago County, Wisconsin",0500000US55139,56589,2940,75157,5528
"Outagamie County, Wisconsin",0500000US55087,64759,3149,81289,3546
"Brown County, Wisconsin",0500000US55009,61651,2049,82082,6266
"Eau Claire County, Wisconsin",0500000US55035,60475,3385,74606,4430
"Ponce Municipio, Puerto Rico",0500000US72113,17906,1512,28963,2582
"Toa Baja Municipio, Puerto Rico",0500000US72137,25504,2739,36869,4884
"Paulding County, Georgia",0500000US13223,73084,3610,85260,5000
"Allen County, Indiana",0500000US18003,54260,1554,74785,3223
"Delaware County, Indiana",0500000US18035,41662,3947,55830,3448
"Floyd County, Indiana",0500000US18043,66391,8953,85837,7131
"Johnson County, Indiana",0500000US18081,68209,5082,83327,4678
"Morgan County, Indiana",0500000US18109,68338,7279,79105,8104
"St. Joseph County, Indiana",0500000US18141,54434,4100,72422,3140
"Kosciusko County, Indiana",0500000US18085,55253,3797,72722,5166
"Vanderburgh County, Indiana",0500000US18163,50325,2201,69712,7000
"Monroe County, Indiana",0500000US18105,47369,3825,63352,3748
"Elkhart County, Indiana",0500000US18039,58350,4112,71886,2985
"Marion County, Indiana",0500000US18097,47780,1777,67400,2141
"Wayne County, Indiana",0500000US18177,44928,3391,57827,5633
"Johnson County, Iowa",0500000US19103,63035,5241,90332,5846
"East Baton Rouge Parish, Louisiana",0500000US22033,52947,2809,82021,4719
"Jefferson Parish, Louisiana",0500000US22051,50766,1697,71194,2715
"Bossier Parish, Louisiana",0500000US22015,55922,5906,71722,5139
"Ouachita Parish, Louisiana",0500000US22073,44059,4995,66696,5878
"St. Landry Parish, Louisiana",0500000US22097,32867,5454,52090,6437
"St. Tammany Parish, Louisiana",0500000US22103,65392,4679,90948,4666
"Caddo Parish, Louisiana",0500000US22017,39077,3143,59406,3308
"Ascension Parish, Louisiana",0500000US22005,79495,6924,95520,8043
"Lafayette Parish, Louisiana",0500000US22055,60071,5749,74543,3753
"Iberia Parish, Louisiana",0500000US22045,42994,6020,56867,4608
"Livingston Parish, Louisiana",0500000US22063,64067,6299,88406,8712
"Orleans Parish, Louisiana",0500000US22071,38423,2033,65720,2076
"Terrebonne Parish, Louisiana",0500000US22109,52820,6402,71651,8136
"Calcasieu Parish, Louisiana",0500000US22019,49113,3354,69971,3779
"Lafourche Parish, Louisiana",0500000US22057,50296,6243,71143,5850
"Aroostook County, Maine",0500000US23003,38233,2514,53200,3790
"Kennebec County, Maine",0500000US23011,51653,4570,68071,4985
"Baltimore city, Maryland",0500000US24510,51000,1530,74942,2489
"Waukesha County, Wisconsin",0500000US55133,86968,2195,115491,3926
"Walworth County, Wisconsin",0500000US55127,63800,3964,81126,3891
"Washington County, Wisconsin",0500000US55131,73435,4664,92696,4688
"Dane County, Wisconsin",0500000US55025,71582,1545,96038,2514
"Ozaukee County, Wisconsin",0500000US55089,81104,3643,113751,7935
"Portage County, Wisconsin",0500000US55097,57452,4538,72478,5441
"Rock County, Wisconsin",0500000US55105,57037,2952,71523,3942
"Wood County, Wisconsin",0500000US55141,55273,3810,69755,4987
"Jefferson County, Wisconsin",0500000US55055,65651,4231,81990,5103
"Natrona County, Wyoming",0500000US56025,64833,5084,88204,8187
"Washington County, Tennessee",0500000US47179,48765,4700,68336,5761
"Maury County, Tennessee",0500000US47119,53794,8436,72552,5631
"Tom Green County, Texas",0500000US48451,52283,5118,70803,6182
"Victoria County, Texas",0500000US48469,50210,4866,70507,5446
"Wichita County, Texas",0500000US48485,47373,3755,64535,4879
"Montgomery County, Alabama",0500000US01101,49989,2042,74318,4228
"Marshall County, Alabama",0500000US01095,47528,5990,63466,5556
"Madison County, Alabama",0500000US01089,63111,2754,85717,3106
"Fairbanks North Star Borough, Alaska",0500000US02090,75448,6638,98389,10154
"Matanuska-Susitna Borough, Alaska",0500000US02170,72667,5474,91159,5487
"Anchorage Municipality, Alaska",0500000US02020,83648,5039,106660,4553
"Richmond County, Georgia",0500000US13245,39413,2633,54935,3346
"Walker County, Georgia",0500000US13295,42609,5252,56589,5322
"Gwinnett County, Georgia",0500000US13135,72184,3183,90733,3259
"Barrow County, Georgia",0500000US13013,61225,5874,73157,4510
"Bartow County, Georgia",0500000US13015,57380,10657,67477,5172
"Douglas County, Georgia",0500000US13097,60829,6317,76860,5823
"Whitfield County, Georgia",0500000US13313,45028,3468,60172,4781
"Troup County, Georgia",0500000US13285,44260,5382,65104,7176
"Chatham County, Georgia",0500000US13051,55308,4956,81566,4944
"Bulloch County, Georgia",0500000US13031,44179,5008,58705,5930
"DeKalb County, Georgia",0500000US13089,64461,3851,92984,2802
"Sumner County, Tennessee",0500000US47165,65948,2156,88937,5370
"Pottawattamie County, Iowa",0500000US19155,55376,4714,71387,4553
"Stafford County, Virginia",0500000US51179,110307,6315,123821,4997
"Carolina Municipio, Puerto Rico",0500000US72031,25189,2573,35498,3125
"Trujillo Alto Municipio, Puerto Rico",0500000US72139,31078,1924,42862,3835
"Toa Alta Municipio, Puerto Rico",0500000US72135,26358,3416,36559,3906
"Pima County, Arizona",0500000US04019,53464,1484,73423,1685
"Cochise County, Arizona",0500000US04003,50495,3862,64549,5057
"Apache County, Arizona",0500000US04001,30207,4317,42002,2818
"Yuma County, Arizona",0500000US04027,43403,3448,59035,3874
"Navajo County, Arizona",0500000US04017,40463,4491,53791,4980
"Faulkner County, Arkansas",0500000US05045,51437,6401,71385,7198
"Benton County, Arkansas",0500000US05007,67164,4406,97031,5779
"Harford County, Maryland",0500000US24025,88603,4240,105492,4158
"Allegany County, Maryland",0500000US24001,42068,4611,58023,4745
"Franklin County, Pennsylvania",0500000US42055,61208,6436,76310,5173
"Monroe County, Pennsylvania",0500000US42089,64170,4928,78152,5455
"Washington County, Pennsylvania",0500000US42125,63251,2265,84968,4309
"Philadelphia County, Pennsylvania",0500000US42101,46116,1224,69025,1755
"York County, Pennsylvania",0500000US42133,65239,2771,83566,2996
"Indiana County, Pennsylvania",0500000US42063,49448,5506,63257,3940
"Cumberland County, Pennsylvania",0500000US42041,71802,2297,94267,4770
"Allegheny County, Pennsylvania",0500000US42003,59899,1518,85453,1667
"Westmoreland County, Pennsylvania",0500000US42129,58471,2488,77136,2745
"Blair County, Pennsylvania",0500000US42013,49942,5629,66095,5417
"Lawrence County, Pennsylvania",0500000US42073,47853,4659,61859,3608
"Cambria County, Pennsylvania",0500000US42021,45084,3675,58267,2246
"Chester County, Pennsylvania",0500000US42029,99119,3319,130858,3800
"Berks County, Pennsylvania",0500000US42011,62564,1967,82342,3396
"Grayson County, Texas",0500000US48181,51158,1866,68561,4426
"Gregg County, Texas",0500000US48183,51361,4420,74012,6675
"Lubbock County, Texas",0500000US48303,50505,3058,70428,3746
"Kaufman County, Texas",0500000US48257,66668,6153,85351,6581
"Bell County, Texas",0500000US48027,54495,2274,69088,2944
"Cameron County, Texas",0500000US48061,38378,2327,53325,2519
"El Paso County, Texas",0500000US48141,43958,2037,61669,2298
"Hidalgo County, Texas",0500000US48215,39165,2282,55958,2448
"Smith County, Texas",0500000US48423,58226,4793,80432,6535
"Hunt County, Texas",0500000US48231,55248,7653,71428,5129
"Guadalupe County, Texas",0500000US48187,74459,3104,91990,5940
"Nacogdoches County, Texas",0500000US48347,46459,3308,61279,5538
"Parker County, Texas",0500000US48367,72004,8476,99408,8210
"Ector County, Texas",0500000US48135,64165,6882,88400,6950
"Collin County, Texas",0500000US48085,96051,3181,123475,3301
"Angelina County, Texas",0500000US48005,47519,5773,58743,3896
"Hays County, Texas",0500000US48209,65943,6224,87927,5914
"Brazoria County, Texas",0500000US48039,73623,4248,93145,4712
