Name,Geo_id,0 - 19999,20000 - 39999,40000 - 59999,60000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Christian County, Illinois",0500000US17021,2643,2957,2029,3384,1739,829,263
"Clinton County, Illinois",0500000US17027,1792,2488,2194,4096,2526,763,499
"Coles County, Illinois",0500000US17029,5064,4359,2984,4836,2081,672,530
"Cook County, Illinois",0500000US17031,324723,336757,288108,422756,281379,132977,161673
"Crawford County, Illinois",0500000US17033,1383,1900,1658,1536,745,502,255
"DeKalb County, Illinois",0500000US17037,6322,6197,6656,9118,6225,2182,1624
"DuPage County, Illinois",0500000US17043,27378,40258,43152,79248,71012,37232,43565
"Effingham County, Illinois",0500000US17049,1632,2743,2493,3187,2443,946,621
"Fayette County, Illinois",0500000US17051,1858,1525,1488,1704,828,37,158
"Franklin County, Illinois",0500000US17055,4591,3511,2936,3186,1276,394,108
"Fulton County, Illinois",0500000US17057,2583,2598,2903,3188,1738,488,429
"Grundy County, Illinois",0500000US17063,1701,2991,3310,5125,3374,1538,1221
"Henry County, Illinois",0500000US17073,2778,4247,3182,5622,2743,1215,344
"Iroquois County, Illinois",0500000US17075,2588,2451,1747,2851,1471,313,140
"Jackson County, Illinois",0500000US17077,7449,4628,3262,4339,1875,886,869
"Jefferson County, Illinois",0500000US17081,2655,2833,2757,3305,1895,426,683
"Jersey County, Illinois",0500000US17083,940,1284,1144,1520,1572,786,453
"Jo Daviess County, Illinois",0500000US17085,1178,2727,2124,2162,1282,357,398
"Kane County, Illinois",0500000US17089,17922,24600,27486,43945,33573,16261,17000
"Kankakee County, Illinois",0500000US17091,6997,7063,6087,10667,5434,1638,1742
"Kendall County, Illinois",0500000US17093,2338,3182,7991,9010,10292,4259,3858
"Knox County, Illinois",0500000US17095,4543,4709,3738,4602,1915,593,245
"Lake County, Illinois",0500000US17097,22994,33814,29507,54862,44017,24117,38409
"LaSalle County, Illinois",0500000US17099,6322,8972,8836,10549,5558,2458,1930
"Lee County, Illinois",0500000US17103,2024,1999,2210,3846,1188,943,605
"Livingston County, Illinois",0500000US17105,2363,3012,2263,2988,2543,412,113
"Logan County, Illinois",0500000US17107,1053,2270,2046,2614,1707,649,269
"McDonough County, Illinois",0500000US17109,2082,2850,1824,1472,1665,573,146
"McHenry County, Illinois",0500000US17111,7826,15648,14648,28181,25326,9527,11037
"McLean County, Illinois",0500000US17113,13525,8159,8342,14338,11061,5464,4257
"Macon County, Illinois",0500000US17115,8080,8840,6769,10358,5549,1590,1791
"Macoupin County, Illinois",0500000US17117,3133,4505,3099,4313,2864,609,419
"Madison County, Illinois",0500000US17119,20316,19062,15558,27330,15954,5224,3768
"Marion County, Illinois",0500000US17121,3312,4074,2777,3609,1463,558,181
"Monroe County, Illinois",0500000US17133,1550,2444,2010,3183,2277,1344,967
"Montgomery County, Illinois",0500000US17135,2048,1675,2036,2962,1711,202,232
"Morgan County, Illinois",0500000US17137,2412,2239,2843,3270,2047,583,137
"Ogle County, Illinois",0500000US17141,2423,3976,4026,5665,3369,713,645
"Peoria County, Illinois",0500000US17143,13042,13833,13046,14417,9315,3788,3930
"Perry County, Illinois",0500000US17145,1375,1690,1327,2513,889,253,284
"Randolph County, Illinois",0500000US17157,2123,2336,2614,2824,1880,317,336
"Rock Island County, Illinois",0500000US17161,10852,10932,12614,15325,6794,2194,1727
"St. Clair County, Illinois",0500000US17163,20370,20353,16464,23445,12946,4315,4900
"Saline County, Illinois",0500000US17165,2700,2266,1614,1869,1151,144,102
"Sangamon County, Illinois",0500000US17167,13816,14718,12428,21282,12707,4599,5033
"Shelby County, Illinois",0500000US17173,1664,1956,2025,2081,965,294,166
"Stephenson County, Illinois",0500000US17177,4352,4536,3130,3863,2374,640,501
"Tazewell County, Illinois",0500000US17179,6583,10570,9848,12397,8672,2945,3238
"Vermilion County, Illinois",0500000US17183,6560,7052,6056,6062,2568,1313,630
"Whiteside County, Illinois",0500000US17195,3479,4925,3618,6585,2533,630,1073
"Will County, Illinois",0500000US17197,20475,29372,30222,56499,48048,25673,18077
"Williamson County, Illinois",0500000US17199,5189,5749,3912,6629,3953,913,500
"Winnebago County, Illinois",0500000US17201,19681,21288,22202,26691,15466,5039,3422
"Woodford County, Illinois",0500000US17203,895,2415,2351,3833,2571,1355,1256
"Adams County, Indiana",0500000US18001,2696,2743,2382,3029,1306,161,191
"Allen County, Indiana",0500000US18003,21791,33155,24976,36306,16852,5296,4729
"Bartholomew County, Indiana",0500000US18005,3793,6482,4960,7542,4865,2503,1353
"Boone County, Indiana",0500000US18011,1495,3727,3954,6602,4009,2483,3429
"Carroll County, Indiana",0500000US18015,963,1971,1677,1735,1399,145,215
"Cass County, Indiana",0500000US18017,3276,3591,2889,3393,1517,416,187
"Clark County, Indiana",0500000US18019,6450,9564,9204,11972,4960,1519,1288
"Clay County, Indiana",0500000US18021,1438,2235,2498,2783,1236,579,86
"Clinton County, Indiana",0500000US18023,1634,3073,2356,2746,1631,320,56
"Daviess County, Indiana",0500000US18027,2240,2308,2693,1540,2146,180,246
"Dearborn County, Indiana",0500000US18029,3135,3548,2153,4731,2862,924,1288
"Decatur County, Indiana",0500000US18031,1090,2192,2503,2190,1861,258,369
"DeKalb County, Indiana",0500000US18033,2007,4341,3315,4386,1454,646,376
"Delaware County, Indiana",0500000US18035,11151,11397,6765,8931,5337,1238,1769
"Dubois County, Indiana",0500000US18037,2658,2651,2495,5249,2886,639,269
"Elkhart County, Indiana",0500000US18039,9325,13758,14192,20639,9421,3585,2443
"Fayette County, Indiana",0500000US18041,1971,2650,1615,2687,666,297,57
"Floyd County, Indiana",0500000US18043,4543,5102,4467,7047,4180,1583,1692
"Fountain County, Indiana",0500000US18045,1051,1949,1586,2013,1040,278,79
"Franklin County, Indiana",0500000US18047,994,1754,1413,2553,1723,556,76
"Gibson County, Indiana",0500000US18051,2266,2297,2704,2818,1604,864,444
"Grant County, Indiana",0500000US18053,5245,6519,4708,5167,3386,757,96
"Greene County, Indiana",0500000US18055,1385,2500,1988,4458,1558,338,349
"Hamilton County, Indiana",0500000US18057,5674,12584,15697,29250,22576,15296,17589
"Hancock County, Indiana",0500000US18059,2342,4985,4462,8709,5872,1424,1445
"Harrison County, Indiana",0500000US18061,2189,3617,2232,4063,1485,748,481
"Hendricks County, Indiana",0500000US18063,4167,7829,11367,15256,11505,4816,3345
"Henry County, Indiana",0500000US18065,1928,4687,4046,4915,1825,635,241
"Howard County, Indiana",0500000US18067,6668,7359,7396,6672,3984,1773,391
"Huntington County, Indiana",0500000US18069,2068,3112,3065,3998,1784,350,292
"Jackson County, Indiana",0500000US18071,2478,4391,2794,3957,1703,572,215
"Jasper County, Indiana",0500000US18073,1423,2771,2401,3854,1428,441,241
"Jay County, Indiana",0500000US18075,1215,2166,2068,2064,897,185,0
"Jefferson County, Indiana",0500000US18077,2229,2472,2694,3093,1403,256,441
"Jennings County, Indiana",0500000US18079,1998,2502,1544,2471,1627,302,0
"Johnson County, Indiana",0500000US18081,6785,8404,10141,12857,12861,4068,3532
"Knox County, Indiana",0500000US18083,3342,3318,2746,3363,1111,1058,218
"Kosciusko County, Indiana",0500000US18085,3550,5583,5081,8787,4555,1162,1282
"LaGrange County, Indiana",0500000US18087,1319,2256,1918,4640,1197,571,370
"Merrimack County, New Hampshire",0500000US33013,5486,9496,9793,16227,9746,3968,3504
"Rockingham County, New Hampshire",0500000US33015,10385,15344,13265,27962,24308,12973,15859
"Strafford County, New Hampshire",0500000US33017,6530,7288,7323,12704,9230,4156,1757
"Sullivan County, New Hampshire",0500000US33019,1991,4063,2630,4601,2722,743,742
"Atlantic County, New Jersey",0500000US34001,18285,18281,11286,20539,16836,6422,5969
"Bergen County, New Jersey",0500000US34003,33917,36965,36020,71438,63372,37175,59629
"Burlington County, New Jersey",0500000US34005,13382,18879,23144,39962,33303,16570,19008
"Camden County, New Jersey",0500000US34007,30070,31447,26612,41613,31068,14616,15190
"Cape May County, New Jersey",0500000US34009,5099,6220,5777,10421,6974,2363,2672
"Cumberland County, New Jersey",0500000US34011,9897,10293,7891,10643,7970,2282,1720
"Essex County, New Jersey",0500000US34013,52757,47732,41022,50594,37145,19531,36147
"Gloucester County, New Jersey",0500000US34015,9098,14292,13195,24521,22673,11680,9777
"Hudson County, New Jersey",0500000US34017,40062,41547,32647,49200,36945,21749,29756
"Hunterdon County, New Jersey",0500000US34019,2972,3961,3407,9449,9555,6735,9888
"Mercer County, New Jersey",0500000US34021,17501,16634,16622,26103,21515,10659,19723
"Middlesex County, New Jersey",0500000US34023,27115,33987,38094,64484,55324,30904,35538
"Monmouth County, New Jersey",0500000US34025,20321,27235,25283,46551,42520,30080,43737
"Morris County, New Jersey",0500000US34027,10722,17466,15972,34032,37655,24251,40756
"Ocean County, New Jersey",0500000US34029,29195,35361,31008,55357,39885,17459,17582
"Passaic County, New Jersey",0500000US34031,27356,27602,24640,37698,25102,13997,12002
"Salem County, New Jersey",0500000US34033,4559,4516,3192,5253,4091,1726,1464
"Somerset County, New Jersey",0500000US34035,7459,10900,12271,20667,22192,15695,25628
"Sussex County, New Jersey",0500000US34037,3417,7538,6259,12661,11894,5834,5793
"Union County, New Jersey",0500000US34039,20566,29769,26145,39159,34249,16300,23950
"Warren County, New Jersey",0500000US34041,4469,4818,5727,10461,8377,4054,3460
"Bernalillo County, New Mexico",0500000US35001,46647,58401,45800,54895,34763,13566,10755
"Chaves County, New Mexico",0500000US35005,4986,5186,4910,4749,2001,712,458
"Cibola County, New Mexico",0500000US35006,2702,1823,1427,1268,666,723,145
"Curry County, New Mexico",0500000US35009,3566,5127,2565,4467,2235,335,403
"Doña Ana County, New Mexico",0500000US35013,21718,17457,12409,12291,8154,1678,1734
"Eddy County, New Mexico",0500000US35015,3304,6099,2980,4370,2643,1424,905
"Grant County, New Mexico",0500000US35017,3525,2269,2424,2386,1037,60,258
"Lea County, New Mexico",0500000US35025,4017,3855,4219,5658,3057,659,757
"Luna County, New Mexico",0500000US35029,3024,2480,1892,1488,755,37,28
"McKinley County, New Mexico",0500000US35031,7472,5071,2976,2808,1463,610,683
"Otero County, New Mexico",0500000US35035,4140,5775,5293,4708,2497,403,191
"Rio Arriba County, New Mexico",0500000US35039,4554,2511,1660,1858,745,304,206
"Sandoval County, New Mexico",0500000US35043,10018,8971,8328,12399,6015,3496,1646
"San Juan County, New Mexico",0500000US35045,8141,10631,6075,9762,3967,1646,849
"San Miguel County, New Mexico",0500000US35047,4787,2481,1547,1867,463,118,232
"Santa Fe County, New Mexico",0500000US35049,8650,12125,10254,14190,8904,2842,3939
"Taos County, New Mexico",0500000US35055,3608,3716,1052,1422,813,260,108
"Valencia County, New Mexico",0500000US35061,5077,6127,5193,5627,3201,778,356
"Albany County, New York",0500000US36001,18199,19253,19675,27761,20830,9279,9147
"Allegany County, New York",0500000US36003,3527,3856,3985,4511,1595,227,351
"Bronx County, New York",0500000US36005,154553,107182,81307,87136,45273,16813,11721
"Broome County, New York",0500000US36007,16835,16308,13288,17942,8946,3196,2089
"Cattaraugus County, New York",0500000US36009,6919,6664,6123,7739,3383,841,691
"Cayuga County, New York",0500000US36011,4973,6494,4801,7451,4879,1028,1244
"Chautauqua County, New York",0500000US36013,11485,11079,11136,10054,6352,1103,776
"Chemung County, New York",0500000US36015,5771,6787,5261,8175,4004,1173,1076
"Chenango County, New York",0500000US36017,4066,4109,3730,5439,1821,858,391
"Clinton County, New York",0500000US36019,4482,6320,5449,8826,3981,1668,767
"Columbia County, New York",0500000US36021,3289,4674,3903,5594,4258,1842,1287
"Cortland County, New York",0500000US36023,2486,3368,3753,4835,1946,590,854
"Delaware County, New York",0500000US36025,4550,3827,3577,3847,1670,697,491
"Dutchess County, New York",0500000US36027,12200,15421,13735,24463,20118,9544,10562
"Erie County, New York",0500000US36029,69375,74726,60736,88980,55199,19508,17872
"Essex County, New York",0500000US36031,1884,3268,3149,3875,2124,623,286
"Franklin County, New York",0500000US36033,3933,3727,3129,4721,2094,327,422
"Fulton County, New York",0500000US36035,3755,5784,3976,4397,3056,480,408
"Genesee County, New York",0500000US36037,3636,4524,4492,7425,3103,641,787
"Greene County, New York",0500000US36039,2718,2901,2710,4088,2185,895,353
"Herkimer County, New York",0500000US36043,4373,6131,4409,5999,2732,326,563
"Jefferson County, New York",0500000US36045,7754,9471,8810,9535,3887,1287,804
"Kings County, New York",0500000US36047,205996,161487,123533,183529,129725,67086,84867
"Lewis County, New York",0500000US36049,1089,1915,2094,2099,1138,318,147
"Livingston County, New York",0500000US36051,4003,4869,4316,6182,3904,875,576
"Madison County, New York",0500000US36053,3822,5302,4447,6610,3567,1449,827
"Monroe County, New York",0500000US36055,51668,56275,48113,69228,43045,16979,16311
"Montgomery County, New York",0500000US36057,4101,4147,3833,3858,2623,887,240
"Nassau County, New York",0500000US36059,34911,42187,44431,83753,85429,61501,94766
"New York County, New York",0500000US36061,139147,90367,71861,121767,113312,63941,163823
"Niagara County, New York",0500000US36063,13851,18715,15486,20070,13201,4744,2592
"Oneida County, New York",0500000US36065,16364,17736,15002,21633,11526,4238,2291
"Onondaga County, New York",0500000US36067,29846,34580,31575,41711,27377,11299,9321
"Ontario County, New York",0500000US36069,5397,8635,5979,11969,7181,2790,2463
"Orange County, New York",0500000US36071,13681,17810,17223,28900,25845,13519,10539
"Orleans County, New York",0500000US36073,2681,3861,3785,3452,1926,444,301
"Oswego County, New York",0500000US36075,7029,8793,10100,10389,6542,1887,1231
"Otsego County, New York",0500000US36077,3359,4306,4604,5464,3194,1288,1085
"Putnam County, New York",0500000US36079,2542,4157,2532,8201,7006,4561,5550
"Queens County, New York",0500000US36081,105638,131302,118434,180356,123108,62044,48376
"Cherokee County, South Carolina",0500000US45021,6664,5931,3253,3250,1329,239,479
"Chester County, South Carolina",0500000US45023,3642,2585,2544,2531,1243,109,67
"Chesterfield County, South Carolina",0500000US45025,4464,4548,2784,3946,1032,292,108
"Clarendon County, South Carolina",0500000US45027,3185,3472,2423,2197,945,380,452
"Colleton County, South Carolina",0500000US45029,2572,6399,2427,2069,1004,75,326
"Darlington County, South Carolina",0500000US45031,6445,8428,4672,4524,2503,898,313
"Dillon County, South Carolina",0500000US45033,4493,3040,1534,1389,864,153,72
"Dorchester County, South Carolina",0500000US45035,7864,9015,9236,14609,9856,2885,2538
"Edgefield County, South Carolina",0500000US45037,1933,2124,1259,1202,1313,459,276
"Fairfield County, South Carolina",0500000US45039,2462,2067,1804,1896,1411,182,45
"Florence County, South Carolina",0500000US45041,10445,13860,8853,9799,5266,2295,1157
"Georgetown County, South Carolina",0500000US45043,5171,5767,3879,5069,3617,1359,1030
"Greenville County, South Carolina",0500000US45045,29208,39900,32486,42797,28662,10132,10271
"Greenwood County, South Carolina",0500000US45047,5951,7239,3956,5503,2193,1238,650
"Hampton County, South Carolina",0500000US45049,1173,1915,993,1148,567,40,26
"Horry County, South Carolina",0500000US45051,24011,31541,25096,28377,11921,3739,3814
"Jasper County, South Carolina",0500000US45053,2147,3118,2413,2150,626,0,397
"Kershaw County, South Carolina",0500000US45055,5041,5166,5084,6586,2283,315,1237
"Lancaster County, South Carolina",0500000US45057,5124,7713,3915,9165,5101,1740,1504
"Laurens County, South Carolina",0500000US45059,6665,5807,5614,5070,1457,277,270
"Lexington County, South Carolina",0500000US45063,14855,18692,21336,27945,16922,6365,4113
"Marion County, South Carolina",0500000US45067,4785,2532,1559,1218,713,201,48
"Marlboro County, South Carolina",0500000US45069,3100,2229,2169,1328,155,52,23
"Newberry County, South Carolina",0500000US45071,3474,4695,2615,3099,1090,276,242
"Oconee County, South Carolina",0500000US45073,5780,7128,5887,7144,3967,1251,1032
"Orangeburg County, South Carolina",0500000US45075,9449,8064,5107,5672,2463,733,382
"Pickens County, South Carolina",0500000US45077,10691,8562,9857,8680,6448,2390,1196
"Richland County, South Carolina",0500000US45079,31656,30401,21591,34706,19317,5747,8581
"Saluda County, South Carolina",0500000US45081,1638,1848,1108,1101,486,204,0
"Spartanburg County, South Carolina",0500000US45083,21331,24661,21312,28118,12310,4251,3782
"Sumter County, South Carolina",0500000US45085,9761,8949,7323,9165,4163,1378,1139
"Union County, South Carolina",0500000US45087,2762,2073,2283,2157,721,367,114
"Williamsburg County, South Carolina",0500000US45089,3462,2503,2033,1986,846,114,278
"York County, South Carolina",0500000US45091,11854,19981,16158,23653,15393,6926,6826
"Beadle County, South Dakota",0500000US46005,991,2935,1588,1966,947,76,253
"Brookings County, South Dakota",0500000US46011,2402,2663,2612,2713,2027,305,581
"Brown County, South Dakota",0500000US46013,2214,3733,2911,4048,1961,1189,533
"Codington County, South Dakota",0500000US46029,2162,2219,1972,2718,2011,281,500
"Davison County, South Dakota",0500000US46035,1904,1411,1667,1620,1356,373,455
"Lawrence County, South Dakota",0500000US46081,1765,3390,1513,2355,1782,707,592
"Lincoln County, South Dakota",0500000US46083,916,2223,2533,6103,4594,1398,2066
"Meade County, South Dakota",0500000US46093,1645,2235,1728,4071,1494,107,330
"Minnehaha County, South Dakota",0500000US46099,9707,16515,11127,21814,11259,3919,2704
"Pennington County, South Dakota",0500000US46103,7114,8267,8248,10686,6052,1603,1566
"Yankton County, South Dakota",0500000US46135,1628,1750,2019,2571,1213,470,139
"Anderson County, Tennessee",0500000US47001,5495,6921,5135,6839,3151,1348,1040
"Bedford County, Tennessee",0500000US47003,2400,4494,2377,5035,2133,193,820
"Blount County, Tennessee",0500000US47009,7603,12536,8976,11919,6286,1826,1647
"Bradley County, Tennessee",0500000US47011,7155,9582,6987,9177,5082,1667,960
"Campbell County, Tennessee",0500000US47013,2876,4165,3102,3519,1060,253,350
"Carroll County, Tennessee",0500000US47017,2766,2399,2109,2781,723,0,188
"Carter County, Tennessee",0500000US47019,5665,5481,4604,4092,2047,514,269
"Cheatham County, Tennessee",0500000US47021,1679,2856,3232,3588,2793,251,385
"Claiborne County, Tennessee",0500000US47025,3428,3995,3268,1965,525,172,341
"Cocke County, Tennessee",0500000US47029,3562,3591,2442,2710,1821,69,143
"Coffee County, Tennessee",0500000US47031,4498,4694,4132,5721,1412,471,882
"Cumberland County, Tennessee",0500000US47035,4319,6959,5122,5855,1958,791,382
"Davidson County, Tennessee",0500000US47037,39710,49333,55464,69490,39695,13733,16504
"Dickson County, Tennessee",0500000US47043,3300,4398,4524,3817,1384,586,724
"Dyer County, Tennessee",0500000US47045,2580,4493,3408,2840,1322,447,271
"Fayette County, Tennessee",0500000US47047,3080,2975,1816,3607,1978,995,1087
"Franklin County, Tennessee",0500000US47051,3399,3821,3507,3280,1494,470,620
"Gibson County, Tennessee",0500000US47053,5116,3802,3059,4272,2022,140,276
"Giles County, Tennessee",0500000US47055,2794,2315,2741,2693,1503,158,159
"Grainger County, Tennessee",0500000US47057,1402,2114,1986,2042,763,223,172
"Greene County, Tennessee",0500000US47059,6916,6983,5303,4990,2161,616,280
"Hamblen County, Tennessee",0500000US47063,3887,6390,4502,4852,2568,478,512
"Hamilton County, Tennessee",0500000US47065,27927,30917,24065,30682,17103,5022,9355
"Hardeman County, Tennessee",0500000US47069,2312,2635,1654,1969,720,8,78
"Hardin County, Tennessee",0500000US47071,2211,2841,1442,2067,911,46,355
"Hawkins County, Tennessee",0500000US47073,5575,6621,5404,4118,1966,420,307
"Henderson County, Tennessee",0500000US47077,2334,2946,1737,2505,754,285,44
"Henry County, Tennessee",0500000US47079,3405,2732,2593,2905,1145,304,42
"Hickman County, Tennessee",0500000US47081,2063,1791,2070,1859,516,136,246
"Jefferson County, Tennessee",0500000US47089,3919,4876,4822,4054,1793,790,436
"Knox County, Tennessee",0500000US47093,32027,36728,31759,40480,26740,9792,9572
"Lauderdale County, Tennessee",0500000US47097,2177,2711,1227,1665,863,208,133
"Lawrence County, Tennessee",0500000US47099,4032,4144,3495,3590,747,172,163
"Lincoln County, Tennessee",0500000US47103,2176,2796,2669,3638,1541,482,498
"Loudon County, Tennessee",0500000US47105,2601,3510,4577,4073,3440,905,630
"McMinn County, Tennessee",0500000US47107,6082,5098,2725,4301,2067,71,489
"McNairy County, Tennessee",0500000US47109,2553,2644,2123,1621,773,63,237
"Macon County, Tennessee",0500000US47111,1894,2097,1556,2170,709,214,79
"Madison County, Tennessee",0500000US47113,7388,8861,6088,8044,3713,1000,1249
"Marion County, Tennessee",0500000US47115,2108,2437,2063,2707,1397,420,319
"Marshall County, Tennessee",0500000US47117,2002,2549,2180,3271,1242,385,22
"Maury County, Tennessee",0500000US47119,4892,7267,5442,8180,6158,1045,916
"Monroe County, Tennessee",0500000US47123,4260,4129,4278,3561,1186,280,320
"Montgomery County, Tennessee",0500000US47125,11497,13445,12907,18932,11017,3212,2680
"Morgan County, Tennessee",0500000US47129,2220,1745,1898,1161,622,55,105
"Obion County, Tennessee",0500000US47131,3465,3725,1797,2651,764,127,16
"Overton County, Tennessee",0500000US47133,2177,2520,1945,1297,280,33,42
"Putnam County, Tennessee",0500000US47141,7886,7528,5202,5253,3321,637,852
"Rhea County, Tennessee",0500000US47143,3116,3046,2099,2317,898,666,293
"Roane County, Tennessee",0500000US47145,4347,4250,3046,5495,2151,810,515
"Robertson County, Tennessee",0500000US47147,2872,5253,4698,6795,3800,1715,751
"Rutherford County, Tennessee",0500000US47149,11684,18191,17691,33979,19492,6569,4913
"Scott County, Tennessee",0500000US47151,2497,2650,1580,1361,857,16,0
"Sevier County, Tennessee",0500000US47155,5166,9101,8887,8811,3121,490,868
"Shelby County, Tennessee",0500000US47157,70084,71448,60015,69232,40379,17505,18558
"Smith County, Tennessee",0500000US47159,1289,2922,1352,1466,723,168,195
"Sullivan County, Tennessee",0500000US47163,14540,16810,10543,14029,6653,2757,2353
"Sumner County, Tennessee",0500000US47165,7399,10163,12195,18049,10320,3604,4333
"Tipton County, Tennessee",0500000US47167,4106,3495,3541,5032,2962,1086,586
"Union County, Tennessee",0500000US47173,1136,2398,1827,1195,648,105,167
"Warren County, Tennessee",0500000US47177,4326,5349,1983,2648,1173,485,418
"Washington County, Tennessee",0500000US47179,12036,14094,7252,10129,5876,1248,2436
"Weakley County, Tennessee",0500000US47183,3918,3922,2909,2000,1062,195,323
"White County, Tennessee",0500000US47185,3371,2136,1772,1914,549,271,295
"Williamson County, Tennessee",0500000US47187,3981,6926,8438,16329,16190,10732,14916
"Wilson County, Tennessee",0500000US47189,4950,8342,7920,13127,9412,3721,2762
"Anderson County, Texas",0500000US48001,3515,4582,3154,3158,1772,292,243
"Angelina County, Texas",0500000US48005,7108,7105,5027,7106,3547,1015,636
"Aransas County, Texas",0500000US48007,2221,1900,1210,2165,1413,166,156
"Atascosa County, Texas",0500000US48013,2841,3595,2399,4127,1297,444,501
"Austin County, Texas",0500000US48015,1216,1834,1676,2551,2118,384,492
"Bandera County, Texas",0500000US48019,607,1890,2450,2434,957,498,378
"Bastrop County, Texas",0500000US48021,2556,2909,4364,6761,4391,2242,1026
"Bee County, Texas",0500000US48025,2049,1363,1424,1503,665,85,95
"Bell County, Texas",0500000US48027,17111,26588,23907,30579,17152,3558,3438
"Bexar County, Texas",0500000US48029,109974,127760,105753,142662,86221,31635,29417
"Bowie County, Texas",0500000US48037,7299,6408,5187,6737,5064,1448,1021
"Brazoria County, Texas",0500000US48039,13710,13975,15543,27034,28084,11191,10233
"Brazos County, Texas",0500000US48041,21024,14901,12531,15915,9173,3167,3014
"Brown County, Texas",0500000US48049,2238,4786,2502,2285,1380,383,584
"Burnet County, Texas",0500000US48053,1753,3667,2882,4145,3399,1045,667
"Caldwell County, Texas",0500000US48055,1924,2931,1650,4174,1283,802,551
"Calhoun County, Texas",0500000US48057,946,1681,829,2141,920,756,161
"Cameron County, Texas",0500000US48061,35787,28955,17518,25681,11113,1986,1984
"Cass County, Texas",0500000US48067,2388,3376,1590,2767,995,281,41
"Chambers County, Texas",0500000US48071,1654,2743,1978,2568,1697,1480,1603
"Cherokee County, Texas",0500000US48073,3505,3391,3797,4323,2535,444,182
"Collin County, Texas",0500000US48085,23519,38584,39554,77053,72035,41369,46655
"Colorado County, Texas",0500000US48089,1329,1712,1219,1603,974,483,465
"Comal County, Texas",0500000US48091,5065,6621,10145,10954,9228,4184,5465
"Cooke County, Texas",0500000US48097,1609,3493,3144,2892,2785,771,867
"Coryell County, Texas",0500000US48099,1844,4964,5027,4789,2703,675,333
"Dallas County, Texas",0500000US48113,132024,185440,167235,215874,115212,52613,60680
"Denton County, Texas",0500000US48121,21769,36331,43928,68114,58719,32003,32746
"DeWitt County, Texas",0500000US48123,1419,1200,1006,845,1063,309,387
"Ector County, Texas",0500000US48135,6804,11048,9385,13613,6757,3049,732
"Ellis County, Texas",0500000US48139,4801,9089,8235,17070,10091,4147,3619
"El Paso County, Texas",0500000US48141,58928,62871,49737,52972,28855,8099,8061
"Erath County, Texas",0500000US48143,2317,2270,1572,2188,2631,749,517
"Fannin County, Texas",0500000US48147,1942,2305,2179,2936,1502,304,488
"Fayette County, Texas",0500000US48149,1127,1368,1069,1732,943,416,967
"Fort Bend County, Texas",0500000US48157,17982,26924,34860,46985,50262,25039,33731
"Gaines County, Texas",0500000US48165,1551,845,884,1246,1240,215,105
"Galveston County, Texas",0500000US48167,15146,19702,16057,29232,20437,10670,10179
"Gillespie County, Texas",0500000US48171,2004,1925,2121,2187,1794,682,977
"Gonzales County, Texas",0500000US48177,913,1814,1561,2202,918,743,326
"Gray County, Texas",0500000US48179,1682,2353,566,2287,764,212,64
"Grayson County, Texas",0500000US48181,8559,9405,7928,12240,6974,2370,1700
"Gregg County, Texas",0500000US48183,7279,11331,8222,9172,5592,971,1571
"Grimes County, Texas",0500000US48185,1864,1255,2361,1715,1151,303,226
"Guadalupe County, Texas",0500000US48187,7126,8620,8061,16688,8592,4176,2158
"Hale County, Texas",0500000US48189,2019,2787,2490,2397,1065,241,109
"Hardin County, Texas",0500000US48199,4400,3045,3662,4526,3424,1150,924
"Harris County, Texas",0500000US48201,243571,296690,264472,342020,226089,87207,126800
"Harrison County, Texas",0500000US48203,4316,4555,3581,6197,2364,991,614
"Hays County, Texas",0500000US48209,7792,16056,10454,19658,10596,5744,4695
"Henderson County, Texas",0500000US48213,6268,7839,5701,7513,2996,1284,811
"Hidalgo County, Texas",0500000US48215,70123,55701,35200,42371,22173,9149,5108
"Hill County, Texas",0500000US48217,2252,2680,1988,2842,1510,245,750
"Hockley County, Texas",0500000US48219,1528,1041,2145,1893,819,295,221
"Hood County, Texas",0500000US48221,3134,4687,2719,4747,4232,1475,798
"Hopkins County, Texas",0500000US48223,1677,4382,2343,2396,1457,638,336
"Houston County, Texas",0500000US48225,2444,1895,1543,1223,230,52,194
"Howard County, Texas",0500000US48227,1598,3295,1687,2269,1267,507,119
"Rensselaer County, New York",0500000US36083,9850,10020,11119,16435,9698,4892,4113
"Richmond County, New York",0500000US36085,26428,20538,19440,32375,29837,19616,17756
"Rockland County, New York",0500000US36087,9944,13652,12628,18440,17139,11855,16509
"St. Lawrence County, New York",0500000US36089,7744,8778,7426,9943,5233,919,965
"Saratoga County, New York",0500000US36091,10286,10814,13432,23193,21289,9372,8635
"Schenectady County, New York",0500000US36093,8236,7869,7317,10819,9349,3348,2084
"Schoharie County, New York",0500000US36095,2079,2924,1952,2565,1611,429,547
"Seneca County, New York",0500000US36099,1743,2793,2596,4082,1346,213,501
"Steuben County, New York",0500000US36101,5642,9072,8057,8793,4537,1271,1010
"Suffolk County, New York",0500000US36103,44119,53791,54878,99954,95579,63096,70682
"Sullivan County, New York",0500000US36105,4622,4920,4127,6425,3284,1493,1045
"Tioga County, New York",0500000US36107,2852,4579,3043,5668,3124,1150,350
"Tompkins County, New York",0500000US36109,8026,7425,6205,9174,4473,1818,3109
"Ulster County, New York",0500000US36111,9539,11242,11897,16320,11544,4608,3672
