Name,Geo_id,0 - 19999,20000 - 39999,40000 - 59999,60000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Geary County, Kansas",0500000US20061,2218,4289,2188,2517,1072,147,39
"Harvey County, Kansas",0500000US20079,1976,2897,2488,3882,2046,364,249
"Johnson County, Kansas",0500000US20091,18340,33858,33476,55833,38037,19357,21686
"Labette County, Kansas",0500000US20099,1646,2109,1522,1880,713,93,64
"Leavenworth County, Kansas",0500000US20103,3426,4202,4035,7001,5579,1271,791
"Lyon County, Kansas",0500000US20111,2814,2906,2568,2973,1288,210,567
"McPherson County, Kansas",0500000US20113,1805,2251,2412,3714,1271,583,262
"Miami County, Kansas",0500000US20121,1934,1896,1988,3324,2342,746,388
"Montgomery County, Kansas",0500000US20125,2755,3313,2904,2923,913,191,96
"Pottawatomie County, Kansas",0500000US20149,1361,882,1119,2845,1526,336,118
"Reno County, Kansas",0500000US20155,4139,5492,5683,6158,1608,581,415
"Riley County, Kansas",0500000US20161,5829,6173,4795,4851,2331,1067,1219
"Saline County, Kansas",0500000US20169,3764,5555,4484,5839,1697,433,820
"Sedgwick County, Kansas",0500000US20173,35090,41968,33357,43597,23423,7045,7156
"Seward County, Kansas",0500000US20175,1126,1909,1610,1711,546,184,189
"Shawnee County, Kansas",0500000US20177,11725,15508,11866,17983,10237,1666,1872
"Sumner County, Kansas",0500000US20191,1850,1522,1599,2246,1257,140,49
"Wyandotte County, Kansas",0500000US20209,16240,16002,10296,10941,5224,1055,348
"Allen County, Kentucky",0500000US21003,1565,2139,996,1918,503,78,92
"Anderson County, Kentucky",0500000US21005,1188,2074,2352,1883,1366,219,0
"Barren County, Kentucky",0500000US21009,4348,5408,3733,2455,851,144,174
"Bell County, Kentucky",0500000US21013,5053,2954,1270,1349,337,187,92
"Boone County, Kentucky",0500000US21015,5157,6710,8908,11188,8408,2458,2159
"Boyd County, Kentucky",0500000US21019,6073,4135,3797,4371,1467,188,264
"Boyle County, Kentucky",0500000US21021,2297,3141,1548,1577,1463,173,319
"Bullitt County, Kentucky",0500000US21029,4401,5850,5699,8016,3785,738,193
"Calloway County, Kentucky",0500000US21035,4224,3918,1629,3162,1464,45,269
"Campbell County, Kentucky",0500000US21037,5598,8231,6213,7110,5241,2147,1062
"Carter County, Kentucky",0500000US21043,2895,3899,1897,1689,492,247,74
"Christian County, Kentucky",0500000US21047,6168,8175,4715,4088,1795,625,289
"Clark County, Kentucky",0500000US21049,2274,3510,2687,2889,2186,320,287
"Clay County, Kentucky",0500000US21051,2962,1773,831,1314,224,0,111
"Daviess County, Kentucky",0500000US21059,8076,10746,7051,7963,3778,890,1134
"Fayette County, Kentucky",0500000US21067,28210,27158,19101,28704,13399,5133,5707
"Floyd County, Kentucky",0500000US21071,5527,4315,2216,2593,713,279,155
"Franklin County, Kentucky",0500000US21073,3471,4387,3896,4575,3155,953,278
"Grant County, Kentucky",0500000US21081,1441,1945,1557,1947,810,197,0
"Graves County, Kentucky",0500000US21083,3060,4742,2365,2939,1313,281,170
"Grayson County, Kentucky",0500000US21085,2463,2276,2072,1369,684,149,65
"Greenup County, Kentucky",0500000US21089,3019,3315,2781,2392,1452,335,295
"Hardin County, Kentucky",0500000US21093,6412,9204,6959,10067,4930,977,765
"Harlan County, Kentucky",0500000US21095,4577,3289,1811,1047,238,121,139
"Henderson County, Kentucky",0500000US21101,4894,3926,3703,3164,1446,634,368
"Hopkins County, Kentucky",0500000US21107,4330,4300,3854,3927,1878,318,242
"Jefferson County, Kentucky",0500000US21111,63550,64214,56719,62727,33506,13488,13472
"Jessamine County, Kentucky",0500000US21113,2649,4179,3429,3934,2050,957,766
"Johnson County, Kentucky",0500000US21115,2577,2667,1425,1542,474,201,35
"Kenton County, Kentucky",0500000US21117,11096,13031,10196,15481,7949,2708,2439
"Knox County, Kentucky",0500000US21121,4850,3319,2164,1333,500,79,0
"Laurel County, Kentucky",0500000US21125,6055,7807,4186,3211,1448,108,185
"Letcher County, Kentucky",0500000US21133,3970,2744,1441,1666,451,0,81
"Lincoln County, Kentucky",0500000US21137,3675,2329,1853,1415,708,177,0
"Logan County, Kentucky",0500000US21141,2634,2731,2146,2703,373,196,0
"McCracken County, Kentucky",0500000US21145,8293,6835,4018,4921,3158,845,589
"Madison County, Kentucky",0500000US21151,8618,6835,4989,6926,4022,1247,620
"Marion County, Kentucky",0500000US21155,2301,1750,1174,1502,587,86,27
"Marshall County, Kentucky",0500000US21157,2974,3178,2619,2522,1195,476,314
"Meade County, Kentucky",0500000US21163,1327,2049,2092,2376,1375,416,275
"Mercer County, Kentucky",0500000US21167,2225,1941,1588,1531,1129,234,78
"Montgomery County, Kentucky",0500000US21173,2134,2833,1286,1586,1274,250,85
"Muhlenberg County, Kentucky",0500000US21177,2838,2576,1886,2363,862,241,35
"Nelson County, Kentucky",0500000US21179,2904,3284,2977,4249,2529,122,503
"Ohio County, Kentucky",0500000US21183,2480,2484,1179,1796,761,102,125
"Oldham County, Kentucky",0500000US21185,1380,2491,1968,4894,4542,1829,2491
"Perry County, Kentucky",0500000US21193,3377,1859,2036,1526,594,99,258
"Pike County, Kentucky",0500000US21195,8684,6902,4828,3577,1316,708,462
"Pulaski County, Kentucky",0500000US21199,10034,5378,5425,3895,1259,367,245
"Rowan County, Kentucky",0500000US21205,2391,1972,1690,1706,815,167,76
"Scott County, Kentucky",0500000US21209,1938,3470,3933,4659,3464,771,1031
"Shelby County, Kentucky",0500000US21211,3523,2287,2420,4161,2878,608,457
"Taylor County, Kentucky",0500000US21217,3859,2338,1088,1780,553,139,133
"Warren County, Kentucky",0500000US21227,8885,9046,8568,11214,5248,1357,528
"Wayne County, Kentucky",0500000US21231,3065,2636,1489,889,763,60,68
"Whitley County, Kentucky",0500000US21235,3610,3583,2587,1973,392,82,0
"Woodford County, Kentucky",0500000US21239,1549,2483,1627,2557,1498,272,438
"Acadia Parish, Louisiana",0500000US22001,5596,5702,3085,3858,2518,1287,424
"Allen Parish, Louisiana",0500000US22003,2428,2122,996,1688,546,143,316
"Ascension Parish, Louisiana",0500000US22005,7072,5779,5140,11214,7369,3307,1552
"Assumption Parish, Louisiana",0500000US22007,1878,1819,2115,2157,625,140,283
"Avoyelles Parish, Louisiana",0500000US22009,4188,3382,2140,2345,1198,276,249
"Beauregard Parish, Louisiana",0500000US22011,2792,3868,1560,2193,2029,306,290
"Bossier Parish, Louisiana",0500000US22015,6899,10421,9479,11313,5908,1989,1063
"Caddo Parish, Louisiana",0500000US22017,26878,20925,16469,15323,9182,2514,3563
"Calcasieu Parish, Louisiana",0500000US22019,15785,17215,12655,15092,7748,3775,1603
"Concordia Parish, Louisiana",0500000US22029,2550,1713,1390,731,324,118,100
"De Soto Parish, Louisiana",0500000US22031,3290,1458,1812,1860,1045,423,137
"East Baton Rouge Parish, Louisiana",0500000US22033,35660,38740,25949,33051,20942,7496,8734
"Evangeline Parish, Louisiana",0500000US22039,4015,2680,1122,1959,1173,164,398
"Franklin Parish, Louisiana",0500000US22041,2800,1712,1811,883,722,60,281
"Grant Parish, Louisiana",0500000US22043,2130,1540,1004,1421,830,57,82
"Iberia Parish, Louisiana",0500000US22045,5416,5387,5442,4310,3438,1008,854
"Iberville Parish, Louisiana",0500000US22047,1836,1772,1976,2958,1397,874,340
"Jefferson Parish, Louisiana",0500000US22051,33526,38818,28949,34748,19464,6043,7485
"Jefferson Davis Parish, Louisiana",0500000US22053,3027,3309,1225,1159,1401,402,228
"Lafayette Parish, Louisiana",0500000US22055,16217,17581,16899,16060,11074,5531,5249
"Lafourche Parish, Louisiana",0500000US22057,7456,9146,4720,7287,3652,1096,1207
"Lincoln Parish, Louisiana",0500000US22061,5362,4464,2328,2032,1536,620,515
"Livingston Parish, Louisiana",0500000US22063,6992,8350,8835,12428,8578,2397,1363
"Morehouse Parish, Louisiana",0500000US22067,3814,2686,1969,1031,377,79,344
"Natchitoches Parish, Louisiana",0500000US22069,4439,4137,1965,1829,811,296,318
"Orleans Parish, Louisiana",0500000US22071,47848,33846,20839,23667,12824,5621,8143
"Ouachita Parish, Louisiana",0500000US22073,16225,11690,10312,9691,5882,1884,2082
"Plaquemines Parish, Louisiana",0500000US22075,1947,1071,1780,1497,739,869,345
"Pointe Coupee Parish, Louisiana",0500000US22077,2124,1243,1488,2582,746,325,103
"Rapides Parish, Louisiana",0500000US22079,12236,10852,7611,8841,5316,1127,755
"Richland Parish, Louisiana",0500000US22083,1613,1942,1360,1771,402,251,227
"Sabine Parish, Louisiana",0500000US22085,2680,1869,1444,1465,769,113,426
"St. Bernard Parish, Louisiana",0500000US22087,3099,3277,2519,4222,1199,674,331
"St. Charles Parish, Louisiana",0500000US22089,2007,4530,2015,3722,3295,1367,897
"St. James Parish, Louisiana",0500000US22093,997,1718,1806,1933,1057,148,260
"St. John the Baptist Parish, Louisiana",0500000US22095,3037,2433,3831,2578,2022,980,569
"St. Landry Parish, Louisiana",0500000US22097,10902,7817,2783,4292,2160,339,446
"St. Martin Parish, Louisiana",0500000US22099,3796,4363,3182,4171,3044,418,477
"St. Mary Parish, Louisiana",0500000US22101,5290,3986,3954,3372,2134,891,586
"St. Tammany Parish, Louisiana",0500000US22103,11626,16542,13945,21087,15135,4833,4955
"Tangipahoa Parish, Louisiana",0500000US22105,11548,11066,7277,9180,4375,1753,587
"Terrebonne Parish, Louisiana",0500000US22109,6655,10436,7152,7128,5876,1748,980
"Union Parish, Louisiana",0500000US22111,2373,1922,1555,1693,760,396,131
"Vermilion Parish, Louisiana",0500000US22113,5462,4108,3086,5655,2346,740,535
"Vernon Parish, Louisiana",0500000US22115,2781,3970,4116,4254,1758,424,290
"Washington Parish, Louisiana",0500000US22117,6948,3834,2729,1911,1178,499,250
"Webster Parish, Louisiana",0500000US22119,4717,3736,2762,2051,1475,276,50
"West Baton Rouge Parish, Louisiana",0500000US22121,2150,1301,1700,1577,2148,390,170
"Androscoggin County, Maine",0500000US23001,9441,9582,7777,10956,4547,1559,405
"Aroostook County, Maine",0500000US23003,8847,7942,5386,5465,1667,381,458
"Cumberland County, Maine",0500000US23005,17429,20205,18871,26955,18429,7725,7572
"Franklin County, Maine",0500000US23007,2544,2974,2103,2524,727,291,329
"Hancock County, Maine",0500000US23009,5196,5401,4464,5698,2376,643,638
"Kennebec County, Maine",0500000US23011,9084,13840,8639,10650,5800,1218,988
"Knox County, Maine",0500000US23013,2939,3442,4156,4073,2373,259,630
"Lincoln County, Maine",0500000US23015,2449,3928,2405,3605,1161,532,624
"Oxford County, Maine",0500000US23017,4781,5507,3347,4078,1489,845,162
"Penobscot County, Maine",0500000US23019,15254,14234,10444,12665,5875,1320,1426
"Sagadahoc County, Maine",0500000US23023,1896,3003,2543,3521,2077,849,653
"Somerset County, Maine",0500000US23025,5790,5308,3859,4234,1604,314,241
"Waldo County, Maine",0500000US23027,2966,3663,3839,4696,1138,230,215
"Washington County, Maine",0500000US23029,3758,3279,3145,2678,969,250,177
"York County, Maine",0500000US23031,12532,15342,16358,21911,11022,2891,3448
"Allegany County, Maryland",0500000US24001,7255,7550,4516,5732,3392,525,378
"Anne Arundel County, Maryland",0500000US24003,15924,19767,28597,52466,41060,25103,20858
"Baltimore County, Maryland",0500000US24005,35905,50156,50116,74265,54372,25045,21240
"Calvert County, Maryland",0500000US24009,2747,3052,3019,8063,7496,4232,2591
"Caroline County, Maryland",0500000US24011,1918,2731,2516,2985,1396,129,415
"Carroll County, Maryland",0500000US24013,4740,7397,8107,14720,11824,7313,5329
"Cecil County, Maryland",0500000US24015,5033,6254,5921,9360,6950,1935,1404
"Charles County, Maryland",0500000US24017,4895,5642,7601,13204,12341,5649,5268
"Dorchester County, Maryland",0500000US24019,2677,3353,1617,2939,2078,544,361
"Frederick County, Maryland",0500000US24021,7315,11564,11855,22147,20172,8191,7840
"Garrett County, Maryland",0500000US24023,1764,2910,2207,2446,1305,201,213
"Harford County, Maryland",0500000US24025,10596,11993,11612,22870,18643,8679,7911
"Howard County, Maryland",0500000US24027,6875,8936,10027,23590,24073,18112,18038
"Montgomery County, Maryland",0500000US24031,27184,36921,42780,78892,70730,44171,64176
"Prince George's County, Maryland",0500000US24033,27263,45237,50030,78853,58937,26542,20160
"Queen Anne's County, Maryland",0500000US24035,1252,2102,2400,4280,4525,1268,1621
"St. Mary's County, Maryland",0500000US24037,4522,4196,4708,9982,8733,3726,3312
"Somerset County, Maryland",0500000US24039,1375,2290,925,1814,628,155,128
"Talbot County, Maryland",0500000US24041,2054,3647,3068,3268,1804,825,1289
"Washington County, Maryland",0500000US24043,8994,10647,10551,13235,6668,2375,2252
"Wicomico County, Maryland",0500000US24045,5227,8625,7375,7791,5409,1524,1085
"Worcester County, Maryland",0500000US24047,3639,3507,3520,5329,2619,1157,836
"Baltimore city, Maryland",0500000US24510,61957,51894,37449,47278,22742,9012,8565
"Barnstable County, Massachusetts",0500000US25001,12501,16159,15710,21819,18244,5836,5428
"Berkshire County, Massachusetts",0500000US25003,10945,12147,8220,12194,6348,2271,2581
"Bristol County, Massachusetts",0500000US25005,39657,37331,31633,48274,34504,12043,9459
"Essex County, Massachusetts",0500000US25009,43196,43360,38921,61589,46403,26889,27450
"Franklin County, Massachusetts",0500000US25011,6288,5169,4390,7540,4252,1283,937
"Hampden County, Massachusetts",0500000US25013,37918,37738,26892,36296,23629,7472,6797
"Hampshire County, Massachusetts",0500000US25015,11019,10844,8607,13112,8776,2822,3152
"Middlesex County, Massachusetts",0500000US25017,70543,70808,72667,119314,110033,62298,79971
"Norfolk County, Massachusetts",0500000US25021,26694,28948,30544,56334,49678,26817,41043
"Plymouth County, Massachusetts",0500000US25023,20728,28077,26156,41493,34376,16743,15678
"Suffolk County, Massachusetts",0500000US25025,71202,47079,36915,55803,41305,20059,22824
"Worcester County, Massachusetts",0500000US25027,46574,49148,40562,68405,53079,22073,20000
"Allegan County, Michigan",0500000US26005,6001,9485,7917,10418,5828,1304,826
"Alpena County, Michigan",0500000US26007,2909,3719,2160,2375,1358,0,66
"Antrim County, Michigan",0500000US26009,1714,2470,1933,1875,1030,255,458
"Barry County, Michigan",0500000US26015,2662,4678,4415,7196,3211,632,342
"Bay County, Michigan",0500000US26017,8600,9507,6955,10685,4493,1447,1019
"Berrien County, Michigan",0500000US26021,12800,15308,10484,13674,6940,1777,2001
"Branch County, Michigan",0500000US26023,2213,4962,3468,3997,1400,391,290
"Calhoun County, Michigan",0500000US26025,9952,13539,10716,11078,4273,1608,1219
"Cass County, Michigan",0500000US26027,2898,5580,3939,5043,2078,452,571
"Charlevoix County, Michigan",0500000US26029,1940,2452,1926,2481,1152,280,470
"Cheboygan County, Michigan",0500000US26031,2214,2740,2240,2474,926,214,107
"Chippewa County, Michigan",0500000US26033,3969,3925,2586,2792,984,182,314
"Clare County, Michigan",0500000US26035,3178,3962,2095,2244,635,66,97
"Clinton County, Michigan",0500000US26037,3496,5877,5096,7416,4053,1261,1249
"Delta County, Michigan",0500000US26041,3459,3646,3264,3424,1033,244,199
"Dickinson County, Michigan",0500000US26043,2121,2297,2751,2112,591,580,182
"Eaton County, Michigan",0500000US26045,6074,9170,7965,12053,5582,1840,1431
"Emmet County, Michigan",0500000US26047,2208,2900,2618,4018,1358,300,675
"Genesee County, Michigan",0500000US26049,40089,39552,31015,33191,14257,5453,3539
"Gladwin County, Michigan",0500000US26051,2083,3040,2220,2286,616,129,126
"Grand Traverse County, Michigan",0500000US26055,4584,8042,5959,10822,4592,691,1245
"Gratiot County, Michigan",0500000US26057,3678,3303,3382,2904,1197,206,122
"Hillsdale County, Michigan",0500000US26059,3885,4178,3282,3992,1235,507,316
"Houghton County, Michigan",0500000US26061,3067,3410,2582,2470,1052,109,244
"Huron County, Michigan",0500000US26063,3023,3852,2653,3099,1071,262,163
"Ingham County, Michigan",0500000US26065,22800,25991,20321,21327,12536,4255,3564
"Ionia County, Michigan",0500000US26067,4676,4521,3917,5600,2340,477,297
"Iosco County, Michigan",0500000US26069,2184,3725,1811,2303,664,247,147
"Isabella County, Michigan",0500000US26073,6101,5823,4291,5154,2383,619,628
"Jackson County, Michigan",0500000US26075,12565,15878,9476,14047,6272,1905,1543
"Kalamazoo County, Michigan",0500000US26077,19941,25409,15146,21027,11374,3798,3476
"Kent County, Michigan",0500000US26081,39687,47753,40299,57355,28606,9442,8844
"Lapeer County, Michigan",0500000US26087,4361,7432,6583,7425,4224,847,523
"Leelanau County, Michigan",0500000US26089,948,1820,1657,2245,1468,353,527
"Lenawee County, Michigan",0500000US26091,7045,9535,7003,9276,4094,944,586
"Livingston County, Michigan",0500000US26093,5105,10305,12189,18826,13550,5484,3813
"Macomb County, Michigan",0500000US26099,51568,68978,62897,82506,47983,15409,8371
"Manistee County, Michigan",0500000US26101,2318,3097,1742,1892,742,230,119
"Marquette County, Michigan",0500000US26103,6056,5676,5207,5847,2411,671,382
"Mason County, Michigan",0500000US26105,2087,3267,2359,3100,882,64,191
"Mecosta County, Michigan",0500000US26107,3298,4047,2772,3716,993,446,253
"Menominee County, Michigan",0500000US26109,2367,2831,1858,2284,852,114,269
"Midland County, Michigan",0500000US26111,5432,7131,6740,7369,3846,1451,1610
"Monroe County, Michigan",0500000US26115,7688,13248,9489,14065,9404,2407,1578
"Montcalm County, Michigan",0500000US26117,4605,6561,5559,3937,2285,146,270
"Muskegon County, Michigan",0500000US26121,15143,15301,12777,12944,5984,1335,1162
"Newaygo County, Michigan",0500000US26123,4639,4754,3784,3639,1291,409,254
"Oakland County, Michigan",0500000US26125,63807,78882,74997,111370,81954,36739,44314
"Oceana County, Michigan",0500000US26127,2486,2512,2342,1986,988,59,51
"Ogemaw County, Michigan",0500000US26129,2528,2748,1705,1563,543,174,66
"Osceola County, Michigan",0500000US26133,1900,2378,1975,1604,718,107,57
"Otsego County, Michigan",0500000US26137,1862,2665,2598,1563,737,506,48
"Ottawa County, Michigan",0500000US26139,11278,18320,18627,27061,13392,4774,3746
"Roscommon County, Michigan",0500000US26143,3359,2821,2267,1558,611,60,110
"Saginaw County, Michigan",0500000US26145,16059,17337,16574,16966,7687,1918,1459
"St. Clair County, Michigan",0500000US26147,11489,12861,12845,15025,6903,2210,1395
"St. Joseph County, Michigan",0500000US26149,4846,5763,5214,5354,1673,415,431
"Sanilac County, Michigan",0500000US26151,3301,4204,3383,3309,1317,270,228
"Shiawassee County, Michigan",0500000US26155,5019,6409,5803,5854,3125,655,420
"Tuscola County, Michigan",0500000US26157,4018,6006,4497,4523,1804,440,365
"Van Buren County, Michigan",0500000US26159,4466,7634,5769,6465,2635,1176,439
"Washtenaw County, Michigan",0500000US26161,18478,24652,22160,29168,23589,9719,9474
"Wayne County, Michigan",0500000US26163,173050,147654,109380,128421,64469,20938,17502
"Wexford County, Michigan",0500000US26165,3223,3483,3413,1886,727,329,100
"Anoka County, Minnesota",0500000US27003,10493,18881,23048,31801,25555,9642,5159
"Becker County, Minnesota",0500000US27005,2217,3165,2409,3369,1505,620,258
"Beltrami County, Minnesota",0500000US27007,3473,4030,3374,3502,1843,250,398
"Benton County, Minnesota",0500000US27009,3277,2916,2686,3983,1793,721,282
"Blue Earth County, Minnesota",0500000US27013,4490,5945,3935,5857,2898,938,923
"Brown County, Minnesota",0500000US27015,1634,2555,1804,2847,1204,176,309
"Carlton County, Minnesota",0500000US27017,2249,2333,2521,3609,1625,372,283
"Carver County, Minnesota",0500000US27019,2229,5092,4805,7763,7157,2881,4371
"Cass County, Minnesota",0500000US27021,2322,3393,2685,2786,1196,316,204
"Chisago County, Minnesota",0500000US27025,1909,2318,3010,6479,4338,1015,665
"Clay County, Minnesota",0500000US27027,3637,4528,3531,6237,3089,1060,642
"Crow Wing County, Minnesota",0500000US27035,4791,5865,5134,6518,3535,479,696
"Dakota County, Minnesota",0500000US27037,14197,21508,22589,42448,29765,14493,12153
"Dodge County, Minnesota",0500000US27039,504,1428,1216,2589,1434,304,324
"Douglas County, Minnesota",0500000US27041,2390,3338,3159,4116,1691,690,357
"Fillmore County, Minnesota",0500000US27045,1654,1563,1607,2132,1319,286,75
"Freeborn County, Minnesota",0500000US27047,1722,3819,2637,3073,1111,257,191
"Goodhue County, Minnesota",0500000US27049,2608,3403,3291,5017,3084,628,521
"Hennepin County, Minnesota",0500000US27053,71738,81100,78324,107229,76784,35384,42660
"Hubbard County, Minnesota",0500000US27057,1429,2262,1423,2304,937,180,173
"Isanti County, Minnesota",0500000US27059,1580,2235,2361,4858,2272,640,265
"Itasca County, Minnesota",0500000US27061,3479,4240,4209,4404,2049,399,297
"Kandiyohi County, Minnesota",0500000US27067,2262,3151,2763,4845,2116,519,496
"Le Sueur County, Minnesota",0500000US27079,1454,1430,2110,3344,1539,402,351
"Lyon County, Minnesota",0500000US27083,1503,2261,1845,2600,1216,245,488
"McLeod County, Minnesota",0500000US27085,1315,3368,2505,5206,1833,410,270
"Martin County, Minnesota",0500000US27091,1318,1456,1838,2748,686,373,217
"Meeker County, Minnesota",0500000US27093,1120,2146,1929,2388,1023,370,306
"Mille Lacs County, Minnesota",0500000US27095,1426,2499,2252,2255,1197,315,151
"Morrison County, Minnesota",0500000US27097,2501,2793,2360,3624,1390,284,409
"Mower County, Minnesota",0500000US27099,2605,3588,2674,3677,1496,510,433
"Nicollet County, Minnesota",0500000US27103,1568,2441,1995,3986,1604,397,759
"Nobles County, Minnesota",0500000US27105,1203,1562,1619,1935,600,301,187
"Olmsted County, Minnesota",0500000US27109,6864,8525,9015,14829,11170,4308,3896
"Otter Tail County, Minnesota",0500000US27111,3710,5228,4332,5866,2618,820,596
"Pine County, Minnesota",0500000US27115,2478,3019,2420,2174,933,282,284
"Polk County, Minnesota",0500000US27119,2810,2204,2273,2896,1709,521,252
"Ramsey County, Minnesota",0500000US27123,35389,42648,32945,45233,28793,10649,11586
"Rice County, Minnesota",0500000US27131,3497,3855,3989,6437,3317,769,1069
"St. Louis County, Minnesota",0500000US27137,17337,18000,14943,20430,10039,2170,2556
"Scott County, Minnesota",0500000US27139,3257,4709,5906,11960,11782,4914,4213
"Sherburne County, Minnesota",0500000US27141,1937,4498,4812,7978,7174,2062,2110
"Stearns County, Minnesota",0500000US27145,8735,11785,9736,15718,6840,2412,2000
"Steele County, Minnesota",0500000US27147,2609,1852,2782,3874,1532,879,276
"Todd County, Minnesota",0500000US27153,2182,2626,2045,2127,1035,201,183
"Wabasha County, Minnesota",0500000US27157,766,1799,1811,2464,1398,289,243
"Washington County, Minnesota",0500000US27163,7827,10713,13702,21512,18894,8347,10286
"Winona County, Minnesota",0500000US27169,3525,4494,3564,4936,2006,533,612
"Wright County, Minnesota",0500000US27171,4327,6085,5703,12963,10573,3048,1736
"Adams County, Mississippi",0500000US28001,4203,3237,2026,1239,689,162,250
"Alcorn County, Mississippi",0500000US28003,3735,4902,2279,2253,828,65,67
"Bolivar County, Mississippi",0500000US28011,4927,3274,1677,1490,711,90,261
"Clay County, Mississippi",0500000US28025,2532,1526,1498,1534,726,108,0
"Coahoma County, Mississippi",0500000US28027,3285,1795,1288,1345,826,199,20
"Copiah County, Mississippi",0500000US28029,2312,1731,1454,2138,917,60,129
"DeSoto County, Mississippi",0500000US28033,6395,12818,11961,16192,8666,2855,1647
"Forrest County, Mississippi",0500000US28035,7492,6297,4545,5585,1633,429,702
"George County, Mississippi",0500000US28039,1403,1530,1377,1827,501,153,129
"Grenada County, Mississippi",0500000US28043,2357,1990,699,924,1215,0,81
"Hancock County, Mississippi",0500000US28045,3723,4161,2692,5254,1856,772,313
"Harrison County, Mississippi",0500000US28047,19004,19352,16025,15377,6348,1501,905
"Hinds County, Mississippi",0500000US28049,22041,23983,13704,16188,8074,2560,2110
"Itawamba County, Mississippi",0500000US28057,2145,2555,1619,1052,734,158,73
"Jackson County, Mississippi",0500000US28059,9226,10560,11957,10558,5105,980,1024
"Jones County, Mississippi",0500000US28067,6827,5668,3424,5133,2111,519,450
"Lafayette County, Mississippi",0500000US28071,6638,3198,2603,3702,1956,507,329
"Lamar County, Mississippi",0500000US28073,4839,3692,3686,4992,3077,730,612
"Lauderdale County, Mississippi",0500000US28075,7844,6424,5907,4982,2106,1011,409
"Leake County, Mississippi",0500000US28079,2565,2486,1385,1605,283,206,107
"Lee County, Mississippi",0500000US28081,7235,6940,5934,6406,2916,422,1153
"Leflore County, Mississippi",0500000US28083,4635,1785,2168,976,634,398,37
"Lincoln County, Mississippi",0500000US28085,4747,3001,2249,2393,1016,389,78
"Lowndes County, Mississippi",0500000US28087,6697,5234,3797,5178,2143,554,303
"Madison County, Mississippi",0500000US28089,5968,4731,5818,8772,5982,2675,2683
"Marion County, Mississippi",0500000US28091,3078,2083,1174,918,736,55,296
"Marshall County, Mississippi",0500000US28093,2921,3169,2902,3338,1093,203,0
"Monroe County, Mississippi",0500000US28095,3936,3135,2575,2777,759,218,337
"Neshoba County, Mississippi",0500000US28099,2661,2736,1791,1684,984,400,457
"Newton County, Mississippi",0500000US28101,2226,2578,847,1349,820,83,118
"Oktibbeha County, Mississippi",0500000US28105,5796,3754,1901,2374,1302,593,660
"Panola County, Mississippi",0500000US28107,3269,3513,1795,1976,1412,463,67
"Pearl River County, Mississippi",0500000US28109,5835,5197,2811,4588,1430,279,64
"Pike County, Mississippi",0500000US28113,6461,3204,1962,1991,1348,241,240
"Pontotoc County, Mississippi",0500000US28115,2864,2792,1725,2765,783,0,370
"Prentiss County, Mississippi",0500000US28117,3477,2026,1440,1848,506,166,271
"Rankin County, Mississippi",0500000US28121,7750,10390,9545,13286,8103,2901,2118
"Scott County, Mississippi",0500000US28123,3111,3930,1210,1149,1062,157,83
"Simpson County, Mississippi",0500000US28127,2808,2929,1485,892,1111,12,194
"Sunflower County, Mississippi",0500000US28133,2732,2466,1409,1350,492,66,114
"Tate County, Mississippi",0500000US28137,2458,2817,1284,2298,1118,54,501
"Tippah County, Mississippi",0500000US28139,1410,2778,1205,2052,688,242,85
"Union County, Mississippi",0500000US28145,2489,4272,1942,1799,661,80,71
"Warren County, Mississippi",0500000US28149,5314,4314,3668,3019,2236,222,311
"Washington County, Mississippi",0500000US28151,6629,4646,3287,2489,822,178,334
"Wayne County, Mississippi",0500000US28153,2505,950,925,1647,537,514,174
"Yazoo County, Mississippi",0500000US28163,3622,2431,1371,1290,454,165,65
"Adair County, Missouri",0500000US29001,3155,2317,1375,2333,406,48,132
"Audrain County, Missouri",0500000US29007,1984,2294,2227,2272,363,0,90
"Barry County, Missouri",0500000US29009,3063,3353,2266,2726,909,272,167
"Boone County, Missouri",0500000US29019,14280,13300,11489,15235,7998,2941,1955
"Buchanan County, Missouri",0500000US29021,7942,6859,6551,7148,2822,1153,540
"Butler County, Missouri",0500000US29023,4168,4844,2649,2900,1083,448,264
"Callaway County, Missouri",0500000US29027,2833,3147,3218,4460,1921,504,81
"Camden County, Missouri",0500000US29029,3366,3859,3424,3627,1002,687,572
"Cape Girardeau County, Missouri",0500000US29031,6325,6071,6510,6107,3382,1022,532
"Cass County, Missouri",0500000US29037,5207,6816,6593,11695,4664,2016,1250
"Christian County, Missouri",0500000US29043,3973,7401,6812,7214,3320,892,913
"Clay County, Missouri",0500000US29047,10117,16635,16493,22783,14515,5063,2739
"Clinton County, Missouri",0500000US29049,1527,1609,1619,1922,934,267,263
"Cole County, Missouri",0500000US29051,4865,6838,5020,7741,3485,732,503
"Crawford County, Missouri",0500000US29055,2143,2711,1415,1618,536,417,14
"Dunklin County, Missouri",0500000US29069,4923,3221,1507,2057,442,64,127
"Franklin County, Missouri",0500000US29071,6110,10152,7277,11711,4195,513,790
"Greene County, Missouri",0500000US29077,27661,31839,18943,23482,10540,2552,2893
"Henry County, Missouri",0500000US29083,1855,2902,2006,1834,398,140,171
"Howell County, Missouri",0500000US29091,4639,5503,2458,2331,719,359,646
