Name,Geo_id,0 - 19999,20000 - 39999,40000 - 59999,60000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Adams County, Illinois",0500000US17001,3205,5591,5650,7042,3654,1169,682
"Boone County, Illinois",0500000US17007,1038,3634,2856,4322,3570,1041,2244
"Bureau County, Illinois",0500000US17011,2223,2752,2458,3156,2211,849,539
"Champaign County, Illinois",0500000US17019,16419,15126,12960,16488,10854,5025,4892
"Christian County, Illinois",0500000US17021,2766,2698,3273,2681,1310,685,308
"Clinton County, Illinois",0500000US17027,1537,2354,2499,3871,2233,1318,635
"Coles County, Illinois",0500000US17029,4059,4146,3191,4198,2648,996,667
"Cook County, Illinois",0500000US17031,289788,321235,267520,419810,321037,158227,207996
"DeKalb County, Illinois",0500000US17037,6321,6245,5871,9147,6585,3046,2115
"DuPage County, Illinois",0500000US17043,21283,38994,43139,74001,71713,40266,52799
"Effingham County, Illinois",0500000US17049,1807,2962,2862,3264,2090,622,886
"Fayette County, Illinois",0500000US17051,1448,1993,1462,1706,999,117,240
"Franklin County, Illinois",0500000US17055,3568,4040,3295,3099,2196,256,160
"Fulton County, Illinois",0500000US17057,2288,3313,2738,2723,1622,737,530
"Grundy County, Illinois",0500000US17063,1396,2658,2985,5536,4724,1987,1135
"Henry County, Illinois",0500000US17073,2247,3686,3922,4714,3879,837,745
"Iroquois County, Illinois",0500000US17075,2251,2295,2248,2727,1105,340,308
"Jackson County, Illinois",0500000US17077,7815,5941,3254,3372,1908,1352,865
"Jefferson County, Illinois",0500000US17081,2420,2657,3489,3641,1622,248,408
"Jersey County, Illinois",0500000US17083,1190,1488,889,1714,2190,355,145
"Jo Daviess County, Illinois",0500000US17085,1520,2040,1202,3233,1488,324,464
"Kane County, Illinois",0500000US17089,15866,23225,25039,43356,38929,15297,20511
"Kankakee County, Illinois",0500000US17091,5550,6626,7421,9436,7309,2168,1073
"Kendall County, Illinois",0500000US17093,2236,2398,4706,9663,12380,6174,3807
"Knox County, Illinois",0500000US17095,5699,4859,3371,4058,1896,336,290
"Lake County, Illinois",0500000US17097,21950,26603,32564,51526,45300,27123,42595
"LaSalle County, Illinois",0500000US17099,6813,9129,7101,11973,6720,2366,1309
"Lee County, Illinois",0500000US17103,2140,2724,2422,3848,1685,649,275
"Livingston County, Illinois",0500000US17105,2639,2642,2870,3135,1896,875,215
"Logan County, Illinois",0500000US17107,1981,2293,1880,2397,1173,376,314
"McDonough County, Illinois",0500000US17109,3696,2083,1761,2390,1594,453,198
"McHenry County, Illinois",0500000US17111,7715,11831,15619,28935,22544,13695,12330
"McLean County, Illinois",0500000US17113,11401,9212,8047,15066,11692,4821,4879
"Macon County, Illinois",0500000US17115,8348,8609,7375,9841,5454,1254,1860
"Macoupin County, Illinois",0500000US17117,3259,3081,4034,4500,2466,713,331
"Madison County, Illinois",0500000US17119,13192,18755,16949,25866,18997,6989,7356
"Marion County, Illinois",0500000US17121,3135,2833,2528,4530,1812,642,332
"Monroe County, Illinois",0500000US17133,1018,1584,2098,3428,3334,1734,1111
"Montgomery County, Illinois",0500000US17135,2481,2854,1459,2817,1689,380,324
"Morgan County, Illinois",0500000US17137,2004,3230,1824,3594,1715,507,430
"Ogle County, Illinois",0500000US17141,2453,4248,3596,5557,2765,1219,477
"Peoria County, Illinois",0500000US17143,12490,13413,12428,16235,9867,4412,4821
"Perry County, Illinois",0500000US17145,1382,1717,1466,2601,1141,379,49
"Randolph County, Illinois",0500000US17157,1348,3154,1519,3435,1666,640,426
"Rock Island County, Illinois",0500000US17161,10376,10532,9766,15282,10315,2644,1703
"St. Clair County, Illinois",0500000US17163,17258,20874,15750,25151,13634,8095,5394
"Saline County, Illinois",0500000US17165,1565,2003,1857,2772,1076,474,344
"Sangamon County, Illinois",0500000US17167,11049,15071,14539,19028,14133,5251,4192
"Shelby County, Illinois",0500000US17173,991,1496,1884,2262,1838,502,307
"Stephenson County, Illinois",0500000US17177,3447,4585,3355,4311,2532,857,422
"Tazewell County, Illinois",0500000US17179,5466,9987,8874,13924,9373,3145,2358
"Vermilion County, Illinois",0500000US17183,5408,9386,5189,6480,3373,527,791
"Whiteside County, Illinois",0500000US17195,3291,5613,4608,4694,2939,890,526
"Will County, Illinois",0500000US17197,17635,26730,28817,54244,50722,26318,25670
"Williamson County, Illinois",0500000US17199,4065,5107,5189,6220,4646,939,1484
"Winnebago County, Illinois",0500000US17201,19119,20876,17680,27746,18466,6916,4030
"Woodford County, Illinois",0500000US17203,1442,1936,2610,2909,2221,1745,1357
"Adams County, Indiana",0500000US18001,1777,2706,2750,2917,2001,310,185
"Allen County, Indiana",0500000US18003,18528,28271,29869,35371,20810,7458,5973
"Bartholomew County, Indiana",0500000US18005,3455,5202,4317,8651,4740,1803,2215
"Boone County, Indiana",0500000US18011,3525,2952,4432,6341,3480,1937,4136
"Carroll County, Indiana",0500000US18015,703,2812,1181,2091,1079,353,173
"Cass County, Indiana",0500000US18017,2618,3152,2608,3958,1544,441,245
"Clark County, Indiana",0500000US18019,4425,10143,7546,12287,6082,2296,925
"Clay County, Indiana",0500000US18021,1522,2168,1929,3471,1301,83,144
"Clinton County, Indiana",0500000US18023,1866,2292,2780,3782,1305,282,161
"Daviess County, Indiana",0500000US18027,1493,1858,2291,2614,2025,806,199
"Dearborn County, Indiana",0500000US18029,1826,3935,3140,4541,4252,800,1103
"Decatur County, Indiana",0500000US18031,943,2024,2033,2628,1702,601,278
"DeKalb County, Indiana",0500000US18033,1980,3827,3094,4958,1682,984,611
"Delaware County, Indiana",0500000US18035,9963,10195,7726,10266,5208,1193,1089
"Dubois County, Indiana",0500000US18037,1768,3443,3068,5230,1882,1278,470
"Elkhart County, Indiana",0500000US18039,11965,12468,13558,14742,10280,2809,2731
"Fayette County, Indiana",0500000US18041,1461,2771,1309,2280,997,277,36
"Floyd County, Indiana",0500000US18043,3871,4504,5185,7267,4097,2282,1338
"Franklin County, Indiana",0500000US18047,830,1376,1112,2708,2217,418,395
"Fulton County, Indiana",0500000US18049,1180,1752,1967,1821,932,306,55
"Gibson County, Indiana",0500000US18051,1573,2268,2439,3249,1738,796,785
"Grant County, Indiana",0500000US18053,5074,6163,5568,5685,3263,854,520
"Greene County, Indiana",0500000US18055,2226,2577,2729,2303,1870,702,358
"Hamilton County, Indiana",0500000US18057,7624,10199,16468,25217,26046,16868,22906
"Hancock County, Indiana",0500000US18059,2502,3942,5767,6670,5780,2410,1914
"Harrison County, Indiana",0500000US18061,1660,2672,2412,3152,2893,1021,686
"Hendricks County, Indiana",0500000US18063,3429,7299,9370,15854,13983,6671,4499
"Henry County, Indiana",0500000US18065,2669,4324,4113,4479,1950,492,229
"Howard County, Indiana",0500000US18067,4814,7417,6956,8027,4537,1725,675
"Huntington County, Indiana",0500000US18069,2093,3618,2609,3812,2203,283,501
"Jackson County, Indiana",0500000US18071,2003,3614,3006,3970,2334,941,1033
"Jasper County, Indiana",0500000US18073,1724,1811,2192,3579,2446,399,348
"Jay County, Indiana",0500000US18075,1539,2380,1592,1810,926,257,71
"Jefferson County, Indiana",0500000US18077,2207,2540,2761,2199,1785,496,225
"Jennings County, Indiana",0500000US18079,1481,2563,2056,2801,789,876,364
"Johnson County, Indiana",0500000US18081,4121,8148,9747,14394,11980,5205,3565
"Knox County, Indiana",0500000US18083,2296,4086,2311,3447,2280,135,565
"Kosciusko County, Indiana",0500000US18085,3810,5782,4805,8578,5156,1863,997
"LaGrange County, Indiana",0500000US18087,1086,2029,2213,4235,1733,592,924
"Lake County, Indiana",0500000US18089,30201,35748,32639,41293,30708,11463,8083
"LaPorte County, Indiana",0500000US18091,5914,9194,7615,9130,7567,2205,1475
"Lawrence County, Indiana",0500000US18093,3016,3763,3708,5790,2199,836,216
"Madison County, Indiana",0500000US18095,8178,9819,10023,13579,7050,1470,1045
"Marion County, Indiana",0500000US18097,68121,85652,67377,80236,44647,18203,15215
"Marshall County, Indiana",0500000US18099,2705,3879,3462,3288,2347,713,387
"Miami County, Indiana",0500000US18103,1734,3062,2821,3403,1496,425,517
"Monroe County, Indiana",0500000US18105,10176,10171,9251,11296,7372,2765,3022
"Montgomery County, Indiana",0500000US18107,1971,3782,3019,3968,1728,448,269
"Morgan County, Indiana",0500000US18109,2954,4394,4495,6314,4533,1220,1953
"Noble County, Indiana",0500000US18113,2162,2852,4076,5427,2622,844,262
"Owen County, Indiana",0500000US18119,1492,1961,1122,2476,980,76,69
"Porter County, Indiana",0500000US18127,5480,10078,9365,17905,13513,4642,4322
"Posey County, Indiana",0500000US18129,1363,1953,1556,2087,1895,1040,361
"Putnam County, Indiana",0500000US18133,770,2609,2342,4194,2344,795,497
"Randolph County, Indiana",0500000US18135,1377,2308,1953,2519,706,361,215
"Ripley County, Indiana",0500000US18137,1690,1538,2071,2132,2420,516,311
"St. Joseph County, Indiana",0500000US18141,18288,20995,19348,22757,15081,4854,3927
"Scott County, Indiana",0500000US18143,2089,1815,2018,2259,733,672,74
"Shelby County, Indiana",0500000US18145,2639,2951,3346,4986,2224,787,603
"Spencer County, Indiana",0500000US18147,1359,1822,1389,1690,1115,283,365
"Starke County, Indiana",0500000US18149,1260,1522,1286,2349,604,394,181
"Steuben County, Indiana",0500000US18151,1275,2877,3188,3567,1994,635,770
"Sullivan County, Indiana",0500000US18153,1013,1312,1826,2487,713,189,146
"Tippecanoe County, Indiana",0500000US18157,13034,16485,13394,15243,10015,2735,3010
"Vanderburgh County, Indiana",0500000US18163,12867,15928,14670,17658,8561,2780,3058
"Vigo County, Indiana",0500000US18167,9596,8538,6848,9618,4540,1444,1609
"Wabash County, Indiana",0500000US18169,1655,2330,1986,4410,1796,242,499
"Warrick County, Indiana",0500000US18173,2594,3959,3539,6351,5626,1374,1481
"Washington County, Indiana",0500000US18175,2311,2131,2242,2462,1473,323,305
"Wayne County, Indiana",0500000US18177,4250,6860,5498,6701,2922,789,541
"Wells County, Indiana",0500000US18179,1302,2096,2360,3212,1690,349,246
"White County, Indiana",0500000US18181,1354,1680,1861,3093,1119,285,90
"Whitley County, Indiana",0500000US18183,1160,2691,2381,4071,2556,464,859
"Benton County, Iowa",0500000US19011,1301,1921,1387,2617,2306,390,446
"Black Hawk County, Iowa",0500000US19013,6925,9045,9758,13103,7302,2678,3058
"Boone County, Iowa",0500000US19015,984,2032,2662,2664,1848,329,566
"Bremer County, Iowa",0500000US19017,1036,1282,2042,2508,2406,535,168
"Buchanan County, Iowa",0500000US19019,962,1613,987,2530,1352,403,355
"Buena Vista County, Iowa",0500000US19021,1151,1129,2013,1542,1158,402,223
"Carroll County, Iowa",0500000US19027,1525,1916,1377,1726,1401,836,216
"Cerro Gordo County, Iowa",0500000US19033,2142,4534,4231,4773,2200,722,725
"Clinton County, Iowa",0500000US19045,3014,4506,2721,6162,2377,880,224
"Dallas County, Iowa",0500000US19049,2321,2861,5413,9093,8568,3783,4839
"Des Moines County, Iowa",0500000US19057,3050,3539,3150,3476,2534,725,541
"Dubuque County, Iowa",0500000US19061,5240,6351,6807,9767,6399,1764,2017
"Fayette County, Iowa",0500000US19065,1432,1633,1417,1628,1376,111,163
"Henry County, Iowa",0500000US19087,1152,1497,1545,2475,1017,57,84
"Jasper County, Iowa",0500000US19099,1032,2954,2250,3973,3049,371,634
"Johnson County, Iowa",0500000US19103,9512,11076,7831,12513,9828,3891,6131
"Jones County, Iowa",0500000US19105,820,1443,1569,2648,1399,34,249
"Lee County, Iowa",0500000US19111,2935,3576,2677,3113,1911,342,61
"Linn County, Iowa",0500000US19113,11420,16311,16737,23542,15393,6015,4425
"Mahaska County, Iowa",0500000US19123,1273,1929,1675,2955,1016,220,359
"Marion County, Iowa",0500000US19125,1271,2327,2864,3786,2159,722,457
"Marshall County, Iowa",0500000US19127,2652,3481,2444,3273,2670,726,351
"Muscatine County, Iowa",0500000US19139,1414,3209,3651,3948,2963,694,577
"Plymouth County, Iowa",0500000US19149,1371,1053,1850,3070,1362,824,861
"Polk County, Iowa",0500000US19153,21001,32819,33384,49789,33022,15616,12100
"Pottawattamie County, Iowa",0500000US19155,4629,7664,6356,10307,5473,1445,1470
"Scott County, Iowa",0500000US19163,8911,11414,10989,15905,11867,4012,5436
"Sioux County, Iowa",0500000US19167,1192,1584,1996,4523,1668,825,512
"Story County, Iowa",0500000US19169,7078,6100,5837,9448,6171,2511,2023
"Wapello County, Iowa",0500000US19179,2367,3033,3236,3343,2081,390,344
"Warren County, Iowa",0500000US19181,1929,3002,3022,4422,3906,1837,1639
"Washington County, Iowa",0500000US19183,845,1856,2060,2923,987,446,270
"Webster County, Iowa",0500000US19187,3800,2823,2871,3835,1605,627,468
"Winneshiek County, Iowa",0500000US19191,707,1678,1311,2576,1590,319,360
"Woodbury County, Iowa",0500000US19193,5846,7675,6796,9665,6873,1648,1230
"Barton County, Kansas",0500000US20009,2493,1706,1511,2605,1356,376,134
"Butler County, Kansas",0500000US20015,3005,4539,4720,6008,4450,1016,1266
"Cherokee County, Kansas",0500000US20021,1526,1789,1824,1545,1025,224,123
"Cowley County, Kansas",0500000US20035,2359,2909,3158,3260,1535,373,124
"Crawford County, Kansas",0500000US20037,4612,3629,2489,2945,1256,761,373
"Douglas County, Kansas",0500000US20045,6635,9467,7101,12064,7036,2524,3681
"Ellis County, Kansas",0500000US20051,2541,1850,2783,1727,2342,361,493
"Finney County, Kansas",0500000US20055,2138,1869,2535,3369,1745,610,270
"Ford County, Kansas",0500000US20057,2006,2912,1576,2844,1336,712,49
"Franklin County, Kansas",0500000US20059,1757,1637,2148,2379,1188,578,455
"Geary County, Kansas",0500000US20061,1566,2531,1879,3400,2456,288,141
"Harvey County, Kansas",0500000US20079,1630,2085,2469,4263,1801,494,474
"Johnson County, Kansas",0500000US20091,14020,24769,27137,61460,45558,25749,33267
"Labette County, Kansas",0500000US20099,1590,2840,1891,1548,628,132,285
"Leavenworth County, Kansas",0500000US20103,3233,3064,4090,7418,6053,2457,1545
"Lyon County, Kansas",0500000US20111,2787,2731,2046,3696,1242,401,180
"McPherson County, Kansas",0500000US20113,1082,2359,1916,4136,1753,913,347
"Miami County, Kansas",0500000US20121,637,2019,1361,4194,3362,843,717
"Montgomery County, Kansas",0500000US20125,2479,3621,2693,2616,1165,369,188
"Pottawatomie County, Kansas",0500000US20149,660,941,1349,2860,1802,408,583
"Reno County, Kansas",0500000US20155,4383,4287,5557,5688,3519,741,856
"Riley County, Kansas",0500000US20161,5394,4875,4411,5935,3051,1078,918
"Saline County, Kansas",0500000US20169,3445,4130,4397,4455,3266,943,861
"Sedgwick County, Kansas",0500000US20173,29111,35348,35699,46763,32241,10957,9398
"Seward County, Kansas",0500000US20175,1359,895,1512,2003,870,225,291
"Shawnee County, Kansas",0500000US20177,9019,14181,13729,18609,10225,3638,3771
"Sumner County, Kansas",0500000US20191,1242,2092,1858,2302,1200,193,212
"Wyandotte County, Kansas",0500000US20209,12293,14149,10816,14319,6534,2044,1093
"Allen County, Kentucky",0500000US21003,1947,1367,1267,1605,455,399,278
"Anderson County, Kentucky",0500000US21005,1182,2239,1616,2282,1054,316,193
"Barren County, Kentucky",0500000US21009,4855,3667,3040,3165,1758,537,461
"Bell County, Kentucky",0500000US21013,2791,2815,1077,1778,535,12,84
"Boone County, Kentucky",0500000US21015,4159,6839,8029,11438,10911,4252,3142
"Bourbon County, Kentucky",0500000US21017,1501,2008,1525,1717,1153,301,141
"Boyd County, Kentucky",0500000US21019,3322,3601,2621,4929,2342,419,385
"Boyle County, Kentucky",0500000US21021,2148,1840,1189,2774,1371,850,225
"Breckinridge County, Kentucky",0500000US21027,1793,1779,1176,1515,472,466,26
"Bullitt County, Kentucky",0500000US21029,2783,4458,6168,9146,5025,1653,1320
"Calloway County, Kentucky",0500000US21035,4200,3124,2951,3617,1418,513,228
"Campbell County, Kentucky",0500000US21037,5368,6580,5353,9283,6013,2777,2736
"Carter County, Kentucky",0500000US21043,2035,1971,1944,1861,1168,162,65
"Christian County, Kentucky",0500000US21047,5815,5405,4965,6247,2154,822,801
"Clark County, Kentucky",0500000US21049,2772,2021,3030,3721,2249,685,276
"Clay County, Kentucky",0500000US21051,2223,2221,562,1217,476,22,104
"Daviess County, Kentucky",0500000US21059,7619,8623,6529,10393,4742,1256,1638
"Fayette County, Kentucky",0500000US21067,18735,25456,22597,29429,18741,8467,8504
"Floyd County, Kentucky",0500000US21071,4951,3350,1650,3581,862,489,267
"Franklin County, Kentucky",0500000US21073,3278,3219,3811,6168,2939,1191,1044
"Garrard County, Kentucky",0500000US21079,1736,1932,1467,781,1192,498,89
"Grant County, Kentucky",0500000US21081,1693,1370,3068,1747,1510,320,503
"Graves County, Kentucky",0500000US21083,3498,2034,2682,3292,1378,746,548
"Grayson County, Kentucky",0500000US21085,2239,1913,2003,2058,748,363,36
"Greenup County, Kentucky",0500000US21089,2253,3086,2604,3153,1715,496,736
"Hardin County, Kentucky",0500000US21093,5152,8162,8681,10571,7176,1349,1553
"Harlan County, Kentucky",0500000US21095,4533,2658,1503,1540,222,238,109
"Harrison County, Kentucky",0500000US21097,2000,1796,689,1866,501,88,420
"Henderson County, Kentucky",0500000US21101,4143,3593,2753,5394,2006,589,792
"Hopkins County, Kentucky",0500000US21107,3650,4000,2774,4726,1955,1245,228
"Jefferson County, Kentucky",0500000US21111,47678,60962,51240,76960,43080,18235,18019
"Jessamine County, Kentucky",0500000US21113,1297,4276,3144,5179,2999,1070,748
"Johnson County, Kentucky",0500000US21115,3038,2782,757,543,666,144,182
"Kenton County, Kentucky",0500000US21117,8476,8937,11271,14753,13072,5189,3664
"Knox County, Kentucky",0500000US21121,4797,2772,1504,1861,747,361,203
"Laurel County, Kentucky",0500000US21125,5866,4587,3244,5085,2312,427,514
"Letcher County, Kentucky",0500000US21133,3330,2121,1640,1111,926,99,361
"Lincoln County, Kentucky",0500000US21137,2097,1834,1931,2149,1007,309,48
"Logan County, Kentucky",0500000US21141,2105,2377,1884,2704,879,369,233
"McCracken County, Kentucky",0500000US21145,5470,7072,4501,6221,3378,738,983
"Madison County, Kentucky",0500000US21151,7786,6955,5344,7405,3947,1625,1208
"Marshall County, Kentucky",0500000US21157,2240,1899,1969,3257,1799,581,967
"Meade County, Kentucky",0500000US21163,1782,2231,1902,2030,1928,475,256
"Mercer County, Kentucky",0500000US21167,1836,1279,1538,2374,1560,158,114
"Montgomery County, Kentucky",0500000US21173,1889,1846,2139,3711,1229,150,102
"Muhlenberg County, Kentucky",0500000US21177,2110,3194,1755,2892,1115,348,160
"Nelson County, Kentucky",0500000US21179,1492,2902,3796,5476,2515,1413,686
"Ohio County, Kentucky",0500000US21183,1532,2221,2026,2134,1069,194,308
"Oldham County, Kentucky",0500000US21185,1291,1693,2627,4876,4413,2463,3398
"Perry County, Kentucky",0500000US21193,1856,3191,1861,1916,1095,201,204
"Pike County, Kentucky",0500000US21195,7583,7033,4715,3866,2282,414,445
"Pulaski County, Kentucky",0500000US21199,7142,4805,3122,6218,2012,871,689
"Rowan County, Kentucky",0500000US21205,1993,1786,1814,1201,926,358,429
"Russell County, Kentucky",0500000US21207,1303,1198,1108,2304,844,87,118
"Scott County, Kentucky",0500000US21209,1874,3241,3095,5563,4917,1693,1216
"Shelby County, Kentucky",0500000US21211,1630,2304,3236,3736,3199,1099,1066
"Taylor County, Kentucky",0500000US21217,1944,2147,2649,2350,1510,347,194
"Warren County, Kentucky",0500000US21227,7651,10888,10177,11317,6627,1830,1999
"Wayne County, Kentucky",0500000US21231,2981,2396,827,1662,799,408,393
"Whitley County, Kentucky",0500000US21235,3020,3163,2707,2471,867,652,222
"Woodford County, Kentucky",0500000US21239,1139,2395,1684,2211,1915,713,516
"Acadia Parish, Louisiana",0500000US22001,5511,4226,2294,5076,2139,1038,268
"Allen Parish, Louisiana",0500000US22003,2303,1429,1449,1091,1369,523,60
"Ascension Parish, Louisiana",0500000US22005,3978,6377,5584,9690,8757,5604,4277
"Assumption Parish, Louisiana",0500000US22007,1727,1684,988,1355,1439,434,171
"Avoyelles Parish, Louisiana",0500000US22009,4816,3242,2180,2821,693,509,195
"Beauregard Parish, Louisiana",0500000US22011,2243,2802,2722,2931,1900,656,381
"Bossier Parish, Louisiana",0500000US22015,9255,10552,8141,11712,5713,2119,2243
"Caddo Parish, Louisiana",0500000US22017,25038,16792,15165,16204,10953,4104,4333
"Calcasieu Parish, Louisiana",0500000US22019,15317,17170,10155,15205,10927,4444,4014
"Concordia Parish, Louisiana",0500000US22029,2306,1687,1070,1100,370,197,81
"De Soto Parish, Louisiana",0500000US22031,3229,1973,2421,1928,1326,215,408
"East Baton Rouge Parish, Louisiana",0500000US22033,29246,30706,24430,34743,20587,10337,11487
"Evangeline Parish, Louisiana",0500000US22039,4826,2601,1758,1635,1617,123,0
"Franklin Parish, Louisiana",0500000US22041,2902,1700,858,820,907,114,136
"Grant Parish, Louisiana",0500000US22043,1164,1472,1671,1369,673,4,263
"Iberia Parish, Louisiana",0500000US22045,5839,5338,3765,5965,3981,765,532
"Iberville Parish, Louisiana",0500000US22047,1521,1681,1996,2675,2778,61,342
"Jefferson Parish, Louisiana",0500000US22051,26381,36966,27554,38801,25278,8751,8260
"Jefferson Davis Parish, Louisiana",0500000US22053,3474,2100,673,2151,1206,637,717
"Lafayette Parish, Louisiana",0500000US22055,16754,16866,13092,20746,14084,6033,6915
"Lafourche Parish, Louisiana",0500000US22057,8437,5520,6313,9015,4636,1654,1184
"Lincoln Parish, Louisiana",0500000US22061,5480,4242,2602,2510,1817,616,319
"Livingston Parish, Louisiana",0500000US22063,7066,7289,7823,10152,10894,2249,1541
"Morehouse Parish, Louisiana",0500000US22067,3856,2284,1730,1283,357,292,313
"Natchitoches Parish, Louisiana",0500000US22069,2469,2746,3425,3123,1670,270,418
"Orleans Parish, Louisiana",0500000US22071,43005,26553,21732,24313,16496,7969,11685
"Ouachita Parish, Louisiana",0500000US22073,15288,12873,8764,11620,4594,2520,2176
"Plaquemines Parish, Louisiana",0500000US22075,685,1620,1059,1728,1834,642,591
"Pointe Coupee Parish, Louisiana",0500000US22077,2524,2507,1628,1545,603,214,482
"Rapides Parish, Louisiana",0500000US22079,9978,9660,9598,10158,6225,2063,1293
"Richland Parish, Louisiana",0500000US22083,2432,1531,1388,1609,628,266,96
"Sabine Parish, Louisiana",0500000US22085,1853,2451,1796,1827,1263,367,262
"St. Bernard Parish, Louisiana",0500000US22087,3853,3451,2534,3603,1690,731,331
"St. Charles Parish, Louisiana",0500000US22089,2537,2642,2804,4759,3979,1714,1319
"St. James Parish, Louisiana",0500000US22093,1218,1642,852,1570,713,741,469
"St. John the Baptist Parish, Louisiana",0500000US22095,2311,2948,2384,4080,1827,1036,638
"St. Landry Parish, Louisiana",0500000US22097,8224,7521,4904,5740,2604,999,449
"St. Martin Parish, Louisiana",0500000US22099,4480,4783,2690,4191,1719,837,1001
"St. Mary Parish, Louisiana",0500000US22101,5831,3964,4689,3051,2389,429,572
"St. Tammany Parish, Louisiana",0500000US22103,13065,14848,14969,22231,15715,6493,7667
"Tangipahoa Parish, Louisiana",0500000US22105,10061,10914,5016,10883,5259,2794,1599
"Terrebonne Parish, Louisiana",0500000US22109,8854,8582,4885,8065,5361,2793,1633
"Union Parish, Louisiana",0500000US22111,2513,1635,1414,2340,730,423,189
"Vermilion Parish, Louisiana",0500000US22113,5344,4095,3794,5730,2575,977,870
"Vernon Parish, Louisiana",0500000US22115,3154,3211,2912,4322,2500,552,376
"Washington Parish, Louisiana",0500000US22117,4741,5510,2472,2707,1617,829,392
"Webster Parish, Louisiana",0500000US22119,6821,4940,1779,2186,1117,792,148
"West Baton Rouge Parish, Louisiana",0500000US22121,1654,1500,1233,2668,2394,335,497
"Androscoggin County, Maine",0500000US23001,4816,9199,7523,12702,6895,3336,1453
"Aroostook County, Maine",0500000US23003,7564,7948,4363,7134,1728,671,789
"Cumberland County, Maine",0500000US23005,12482,18761,17564,29675,21848,11260,13335
"Franklin County, Maine",0500000US23007,1898,1950,3160,3125,1416,329,320
"Hancock County, Maine",0500000US23009,3192,4643,4044,6121,3576,1042,1309
"Kennebec County, Maine",0500000US23011,8508,10976,9794,12992,7974,1923,2313
"Knox County, Maine",0500000US23013,2507,2900,3512,4404,2032,751,775
"Lincoln County, Maine",0500000US23015,2021,2705,2811,4176,2051,660,585
"Oxford County, Maine",0500000US23017,3700,5284,4314,5916,2805,1011,358
"Penobscot County, Maine",0500000US23019,9922,16492,10307,13599,8451,2967,2358
"Sagadahoc County, Maine",0500000US23023,1617,2898,2680,4278,3181,777,321
"Somerset County, Maine",0500000US23025,5105,4197,4258,4203,2632,532,176
"Waldo County, Maine",0500000US23027,3529,3703,3014,4095,2150,681,797
"Washington County, Maine",0500000US23029,4072,3547,2782,2440,1218,238,257
"York County, Maine",0500000US23031,9406,13974,16134,21573,15359,5230,4551
"Allegany County, Maryland",0500000US24001,5132,6010,4558,6762,2663,975,449
"Anne Arundel County, Maryland",0500000US24003,11237,20306,22145,52201,45730,28962,35619
"Baltimore County, Maryland",0500000US24005,32826,39588,46853,75767,57943,27252,32237
"Calvert County, Maryland",0500000US24009,2590,2431,3025,5799,8526,5066,5343
"Caroline County, Maryland",0500000US24011,1645,2325,1518,2588,2183,767,616
"Carroll County, Maryland",0500000US24013,3635,6691,6324,12441,16136,7179,8211
"Cecil County, Maryland",0500000US24015,4862,6191,4451,9880,6745,3896,2522
"Charles County, Maryland",0500000US24017,3015,4605,5519,13568,15130,7882,8013
"Dorchester County, Maryland",0500000US24019,3216,2115,2422,2174,1737,481,373
"Frederick County, Maryland",0500000US24021,5437,8974,10482,19951,23401,12582,12941
"Garrett County, Maryland",0500000US24023,1314,2584,2044,4072,1871,447,908
"Harford County, Maryland",0500000US24025,8012,9414,10812,23271,21568,10880,12246
"Howard County, Maryland",0500000US24027,7333,8259,9182,21185,23864,15810,30139
"Montgomery County, Maryland",0500000US24031,27221,35888,32488,71094,68058,46161,87987
"Prince George's County, Maryland",0500000US24033,26006,34168,44505,80199,66279,33850,31354
"Queen Anne's County, Maryland",0500000US24035,1588,1148,2828,3244,3950,2582,3609
"St. Mary's County, Maryland",0500000US24037,4456,3600,4688,9692,7397,5715,4772
"Somerset County, Maryland",0500000US24039,2536,2412,1483,1226,809,184,112
"Talbot County, Maryland",0500000US24041,2004,1734,2058,4916,2872,1095,2189
"Washington County, Maryland",0500000US24043,8721,10127,9683,11877,9006,3814,2997
"Wicomico County, Maryland",0500000US24045,4166,9122,7082,8089,6065,1607,1957
"Worcester County, Maryland",0500000US24047,2170,5506,2707,6215,4070,1085,1607
"Baltimore city, Maryland",0500000US24510,52825,46824,36176,46263,32773,11308,16525
"Barnstable County, Massachusetts",0500000US25001,7260,11538,13449,23626,20817,9511,10308
"Berkshire County, Massachusetts",0500000US25003,7622,10009,9779,10836,7916,4429,3201
"Bristol County, Massachusetts",0500000US25005,34559,34584,28520,44637,39132,20825,18271
"Essex County, Massachusetts",0500000US25009,34248,39009,33799,66807,48911,30230,44894
"Franklin County, Massachusetts",0500000US25011,4846,4931,5678,7023,4988,2142,1319
"Hampden County, Massachusetts",0500000US25013,32330,33100,24297,38135,29737,11536,10835
"Hampshire County, Massachusetts",0500000US25015,7010,9119,7627,14676,11425,5325,4820
"Middlesex County, Massachusetts",0500000US25017,54449,55527,61034,115495,116216,79374,130271
"Norfolk County, Massachusetts",0500000US25021,25780,25364,25127,48759,55278,34699,54710
"Plymouth County, Massachusetts",0500000US25023,19632,21223,21498,41657,37982,21164,27885
"Suffolk County, Massachusetts",0500000US25025,55759,36599,32494,57960,47147,33667,46319
"Worcester County, Massachusetts",0500000US25027,38183,45076,40271,68175,58086,32814,33557
"Allegan County, Michigan",0500000US26005,4823,7576,6960,12719,8364,1694,1531
