Name,Geo_id,0 - 19999,20000 - 39999,40000 - 59999,60000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Bossier Parish, Louisiana",0500000US22015,8566,9847,7697,11909,7140,2224,1559
"Caddo Parish, Louisiana",0500000US22017,23306,23597,14715,19350,8764,2809,3316
"Calcasieu Parish, Louisiana",0500000US22019,16084,17178,12503,16438,8975,3342,2662
"Concordia Parish, Louisiana",0500000US22029,3228,948,1457,1346,154,66,94
"De Soto Parish, Louisiana",0500000US22031,3159,1973,2055,1483,596,780,388
"East Baton Rouge Parish, Louisiana",0500000US22033,34348,34369,26899,33444,21942,9071,8536
"Evangeline Parish, Louisiana",0500000US22039,3375,3482,1757,1738,942,81,102
"Franklin Parish, Louisiana",0500000US22041,2115,1384,1285,1480,301,92,47
"Grant Parish, Louisiana",0500000US22043,1595,1831,1141,1523,739,50,116
"Iberia Parish, Louisiana",0500000US22045,6046,5707,4390,5350,2825,1077,772
"Iberville Parish, Louisiana",0500000US22047,2553,2543,1235,2238,1703,509,60
"Jefferson Parish, Louisiana",0500000US22051,30216,37211,31318,36982,19957,7949,5256
"Jefferson Davis Parish, Louisiana",0500000US22053,2987,3271,1625,2185,1670,483,385
"Lafayette Parish, Louisiana",0500000US22055,18145,18080,12754,17793,11945,4966,6602
"Lafourche Parish, Louisiana",0500000US22057,6245,7953,6936,7426,4777,2104,1466
"Lincoln Parish, Louisiana",0500000US22061,4987,4436,2110,2611,1504,528,547
"Livingston Parish, Louisiana",0500000US22063,8937,7881,7850,10371,8392,3399,1490
"Morehouse Parish, Louisiana",0500000US22067,3542,3181,1686,1365,570,67,174
"Natchitoches Parish, Louisiana",0500000US22069,6004,4004,1667,1823,858,340,298
"Orleans Parish, Louisiana",0500000US22071,45547,33860,22533,26301,14491,6056,7803
"Ouachita Parish, Louisiana",0500000US22073,15321,15060,8351,9130,5372,1718,1906
"Plaquemines Parish, Louisiana",0500000US22075,1907,2504,960,1275,951,534,57
"Pointe Coupee Parish, Louisiana",0500000US22077,1906,2338,905,1741,860,373,595
"Rapides Parish, Louisiana",0500000US22079,12520,9406,8543,9783,4331,1247,1581
"Richland Parish, Louisiana",0500000US22083,2401,1409,1187,1111,646,222,199
"Sabine Parish, Louisiana",0500000US22085,2218,2038,1428,1853,1360,350,83
"St. Bernard Parish, Louisiana",0500000US22087,3834,3534,2626,3588,1565,243,62
"St. Charles Parish, Louisiana",0500000US22089,2618,2898,3252,5297,2594,1403,638
"St. James Parish, Louisiana",0500000US22093,1301,1228,1336,1787,1301,434,77
"St. John the Baptist Parish, Louisiana",0500000US22095,3491,2816,2371,3638,2279,794,186
"St. Landry Parish, Louisiana",0500000US22097,10720,7159,4872,4065,2024,686,986
"St. Martin Parish, Louisiana",0500000US22099,4773,4628,2438,4363,2854,352,600
"St. Mary Parish, Louisiana",0500000US22101,5350,4640,3741,3848,1905,632,554
"St. Tammany Parish, Louisiana",0500000US22103,14500,15660,12951,22230,13691,6080,5783
"Tangipahoa Parish, Louisiana",0500000US22105,12958,9337,5577,9860,5479,1859,1193
"Terrebonne Parish, Louisiana",0500000US22109,10290,8740,6255,7856,5503,1272,725
"Union Parish, Louisiana",0500000US22111,2244,2290,695,1926,439,290,213
"Vermilion Parish, Louisiana",0500000US22113,4973,4399,3867,5150,2820,1200,268
"Vernon Parish, Louisiana",0500000US22115,3597,4562,3169,3501,2089,478,437
"Washington Parish, Louisiana",0500000US22117,5810,4470,1914,3866,1099,391,212
"Webster Parish, Louisiana",0500000US22119,5832,4300,2579,2259,996,152,180
"West Baton Rouge Parish, Louisiana",0500000US22121,1117,1820,1659,1862,1839,764,127
"Androscoggin County, Maine",0500000US23001,9718,8516,8173,11815,4301,1671,944
"Aroostook County, Maine",0500000US23003,8281,7272,4588,5879,2152,707,493
"Cumberland County, Maine",0500000US23005,18299,17581,16687,29869,18494,7915,6533
"Franklin County, Maine",0500000US23007,2198,2942,2400,2379,831,489,60
"Hancock County, Maine",0500000US23009,5164,4113,4371,5797,2228,713,718
"Kennebec County, Maine",0500000US23011,8936,11909,9158,12433,5255,1794,1636
"Knox County, Maine",0500000US23013,3239,4033,2861,3104,1857,525,601
"Lincoln County, Maine",0500000US23015,3122,3311,2516,3976,1512,380,483
"Oxford County, Maine",0500000US23017,4184,5489,3060,5359,1932,346,168
"Penobscot County, Maine",0500000US23019,13577,14076,9284,13325,6142,1584,1111
"Sagadahoc County, Maine",0500000US23023,2408,3834,2750,3529,2400,746,343
"Somerset County, Maine",0500000US23025,6107,5709,4504,4133,2236,432,202
"Waldo County, Maine",0500000US23027,4264,4236,2920,3780,2117,211,332
"Washington County, Maine",0500000US23029,3501,3719,2395,2476,825,242,192
"York County, Maine",0500000US23031,8671,14600,14787,24190,11190,4253,3161
"Allegany County, Maryland",0500000US24001,7370,6819,4936,5099,2221,471,557
"Anne Arundel County, Maryland",0500000US24003,14221,23291,24366,52062,45147,24034,22862
"Baltimore County, Maryland",0500000US24005,33375,48737,53557,77693,52313,23654,22647
"Calvert County, Maryland",0500000US24009,1349,2671,2872,7732,7273,5386,3887
"Caroline County, Maryland",0500000US24011,1776,2184,2638,2755,1736,446,261
"Carroll County, Maryland",0500000US24013,5666,7372,7806,13785,13490,7370,4597
"Cecil County, Maryland",0500000US24015,3934,6449,6104,10302,7393,2528,1535
"Charles County, Maryland",0500000US24017,4257,5877,5129,15996,12917,6560,4119
"Dorchester County, Maryland",0500000US24019,2683,2427,2286,3187,1404,152,380
"Frederick County, Maryland",0500000US24021,7258,11050,13661,20278,18431,10600,8669
"Garrett County, Maryland",0500000US24023,2603,2447,1937,2680,1555,493,103
"Harford County, Maryland",0500000US24025,11482,10716,13048,22631,18687,9384,6714
"Howard County, Maryland",0500000US24027,5944,8078,10194,24389,25174,17191,19350
"Montgomery County, Maryland",0500000US24031,27189,41556,45617,72920,68044,45927,70205
"Prince George's County, Maryland",0500000US24033,25631,39884,48086,82221,57088,29824,21805
"Queen Anne's County, Maryland",0500000US24035,1037,2377,2008,4804,4321,1573,1896
"St. Mary's County, Maryland",0500000US24037,2845,4905,4053,10405,8859,4278,3684
"Somerset County, Maryland",0500000US24039,1860,1802,1309,1823,595,381,0
"Talbot County, Maryland",0500000US24041,2303,3059,2197,3279,2611,1016,1613
"Washington County, Maryland",0500000US24043,8724,10947,9541,13394,8078,3483,1777
"Wicomico County, Maryland",0500000US24045,6674,7122,6682,10487,4645,1648,773
"Worcester County, Maryland",0500000US24047,3009,4674,3660,4258,3648,964,923
"Baltimore city, Maryland",0500000US24510,61651,48346,38700,44141,26110,9387,10065
"Barnstable County, Massachusetts",0500000US25001,11487,17533,13749,26335,16281,5924,6142
"Berkshire County, Massachusetts",0500000US25003,10154,11793,9756,11783,7175,2390,2446
"Bristol County, Massachusetts",0500000US25005,38517,37347,31401,50278,33020,14367,10193
"Essex County, Massachusetts",0500000US25009,43881,45363,39883,56731,48771,23834,29686
"Franklin County, Massachusetts",0500000US25011,4067,6500,5052,7540,4942,1115,991
"Hampden County, Massachusetts",0500000US25013,36843,32666,28589,38859,22826,9047,6696
"Hampshire County, Massachusetts",0500000US25015,9527,11004,8195,12600,9094,4344,3329
"Middlesex County, Massachusetts",0500000US25017,63091,64421,70052,122240,113659,63284,87744
"Norfolk County, Massachusetts",0500000US25021,28693,29708,26456,52551,52368,29950,40689
"Plymouth County, Massachusetts",0500000US25023,22777,27918,24870,38988,34186,16688,17040
"Suffolk County, Massachusetts",0500000US25025,68014,47060,41011,54330,45694,18853,25879
"Worcester County, Massachusetts",0500000US25027,46550,48723,43246,67171,50614,22354,23055
"Allegan County, Michigan",0500000US26005,5804,9106,7948,11485,5450,1253,1033
"Alpena County, Michigan",0500000US26007,3313,2648,2770,2355,996,85,178
"Antrim County, Michigan",0500000US26009,1735,2315,1863,2301,922,320,422
"Barry County, Michigan",0500000US26015,2080,5792,4432,7706,2610,1127,430
"Bay County, Michigan",0500000US26017,8614,10006,8737,10747,2973,1042,680
"Berrien County, Michigan",0500000US26021,12886,15138,11204,12869,6552,2978,2652
"Branch County, Michigan",0500000US26023,2502,3838,3034,3713,1849,289,269
"Calhoun County, Michigan",0500000US26025,11997,12569,9255,11399,5786,1182,888
"Cass County, Michigan",0500000US26027,3534,4389,3996,5575,1808,666,691
"Charlevoix County, Michigan",0500000US26029,1834,3107,1650,2475,1323,331,461
"Cheboygan County, Michigan",0500000US26031,2421,2707,2363,2127,879,142,300
"Chippewa County, Michigan",0500000US26033,3381,2685,2721,2737,1088,211,129
"Clare County, Michigan",0500000US26035,3954,3646,2141,2025,698,126,84
"Clinton County, Michigan",0500000US26037,3405,5516,4512,7974,4566,1229,1870
"Delta County, Michigan",0500000US26041,3482,4333,2485,3588,1713,287,173
"Dickinson County, Michigan",0500000US26043,2551,1965,2049,2396,1097,162,213
"Eaton County, Michigan",0500000US26045,5081,9459,8527,11025,6897,1509,1053
"Emmet County, Michigan",0500000US26047,2315,4073,2316,3590,1534,481,563
"Genesee County, Michigan",0500000US26049,36541,37919,30078,34600,15894,5244,3212
"Gladwin County, Michigan",0500000US26051,2750,2547,2417,2071,748,200,223
"Grand Traverse County, Michigan",0500000US26055,4503,8194,7568,8742,5437,1030,1478
"Gratiot County, Michigan",0500000US26057,3304,3683,2707,2833,1287,268,428
"Hillsdale County, Michigan",0500000US26059,3443,4295,3523,3915,1799,255,316
"Houghton County, Michigan",0500000US26061,2769,3162,2514,2549,1331,488,194
"Huron County, Michigan",0500000US26063,2270,3231,3047,3173,948,261,297
"Ingham County, Michigan",0500000US26065,23356,24625,18607,24542,11649,5022,3464
"Ionia County, Michigan",0500000US26067,3906,4811,4538,6556,2212,692,226
"Iosco County, Michigan",0500000US26069,2141,3397,2611,2068,776,273,142
"Isabella County, Michigan",0500000US26073,6018,5869,3425,4815,2637,807,675
"Jackson County, Michigan",0500000US26075,11142,11855,11864,13904,6616,1849,2062
"Kalamazoo County, Michigan",0500000US26077,17434,20113,19596,22450,12191,5226,4218
"Kent County, Michigan",0500000US26081,35926,50666,42544,57594,29883,10791,9855
"Lapeer County, Michigan",0500000US26087,4600,6192,6142,9222,4318,1351,883
"Leelanau County, Michigan",0500000US26089,1258,1638,1816,2119,1431,678,656
"Lenawee County, Michigan",0500000US26091,6061,8749,8189,8619,3599,1019,780
"Livingston County, Michigan",0500000US26093,5399,10715,10847,18892,14497,6182,4568
"Macomb County, Michigan",0500000US26099,49654,70183,63255,81188,49525,18083,9644
"Manistee County, Michigan",0500000US26101,1648,2653,1918,1971,789,221,44
"Marquette County, Michigan",0500000US26103,4852,5332,5391,5764,2614,867,678
"Mason County, Michigan",0500000US26105,2966,2721,2257,2322,1075,295,408
"Mecosta County, Michigan",0500000US26107,4275,3365,3344,3334,926,383,327
"Menominee County, Michigan",0500000US26109,2829,2607,2463,2136,566,76,173
"Midland County, Michigan",0500000US26111,4941,5795,5913,7855,4780,1672,2021
"Monroe County, Michigan",0500000US26115,8315,12687,10557,14610,8981,2296,1440
"Montcalm County, Michigan",0500000US26117,5105,6235,4405,5316,1488,456,155
"Muskegon County, Michigan",0500000US26121,12825,14029,12169,14801,7007,1213,1171
"Newaygo County, Michigan",0500000US26123,3754,3639,4006,4251,1602,412,266
"Oakland County, Michigan",0500000US26125,61065,80421,72124,114643,84195,40571,44800
"Oceana County, Michigan",0500000US26127,2031,2695,2094,2252,1052,130,161
"Ogemaw County, Michigan",0500000US26129,1765,2907,1695,1486,709,136,55
"Osceola County, Michigan",0500000US26133,1814,2286,2064,1986,535,164,143
"Otsego County, Michigan",0500000US26137,1701,2298,2709,2219,1068,390,244
"Ottawa County, Michigan",0500000US26139,10932,17710,19609,26719,14389,5039,4200
"Roscommon County, Michigan",0500000US26143,2174,3337,2720,2224,319,221,81
"Saginaw County, Michigan",0500000US26145,17140,18587,15221,14744,7201,1847,2471
"St. Clair County, Michigan",0500000US26147,10480,13548,12292,14534,8905,2458,1354
"St. Joseph County, Michigan",0500000US26149,4241,5310,5486,5444,2103,572,420
"Sanilac County, Michigan",0500000US26151,4156,3946,3024,3546,1661,393,156
"Shiawassee County, Michigan",0500000US26155,4076,5780,6042,7027,3293,434,384
"Tuscola County, Michigan",0500000US26157,4206,4827,4815,5334,2194,551,343
"Van Buren County, Michigan",0500000US26159,5317,6566,5500,6367,3111,923,780
"Washtenaw County, Michigan",0500000US26161,21356,23257,21741,29670,20953,10379,10743
"Wayne County, Michigan",0500000US26163,172368,148684,108283,128100,67328,22270,20488
"Wexford County, Michigan",0500000US26165,2166,3690,2963,2664,867,210,160
"Anoka County, Minnesota",0500000US27003,10861,19233,18673,36757,25451,9929,5919
"Becker County, Minnesota",0500000US27005,2161,2782,2327,3522,1734,395,561
"Beltrami County, Minnesota",0500000US27007,3131,3654,3350,4381,1649,271,364
"Benton County, Minnesota",0500000US27009,2833,3262,2925,3929,2033,585,313
"Blue Earth County, Minnesota",0500000US27013,4492,6044,4743,5646,3209,1009,659
"Brown County, Minnesota",0500000US27015,1421,2267,1997,3688,806,426,233
"Carlton County, Minnesota",0500000US27017,2192,2557,2482,3655,1815,399,337
"Carver County, Minnesota",0500000US27019,2107,3404,4998,8626,7232,3681,5184
"Cass County, Minnesota",0500000US27021,2015,3279,2754,2882,1277,466,298
"Chisago County, Minnesota",0500000US27025,1573,2923,3676,6726,3144,1390,559
"Clay County, Minnesota",0500000US27027,3914,3052,3775,6662,3264,1292,743
"Crow Wing County, Minnesota",0500000US27035,4169,6291,4356,7022,2938,1121,879
"Dakota County, Minnesota",0500000US27037,12946,21399,25440,43776,30338,13601,11444
"Dodge County, Minnesota",0500000US27039,1019,1416,1342,2166,1112,350,238
"Douglas County, Minnesota",0500000US27041,1714,3345,2891,4296,2501,554,713
"Fillmore County, Minnesota",0500000US27045,1348,1944,1637,2415,794,349,261
"Freeborn County, Minnesota",0500000US27047,2367,2744,2645,3205,1175,383,224
"Goodhue County, Minnesota",0500000US27049,2862,3836,3080,4699,2867,1041,645
"Hennepin County, Minnesota",0500000US27053,64152,82013,72508,114248,82303,39326,45204
"Hubbard County, Minnesota",0500000US27057,1169,1803,1797,2289,1035,328,302
"Isanti County, Minnesota",0500000US27059,1384,2622,2801,4083,2654,396,447
"Itasca County, Minnesota",0500000US27061,3113,4058,3393,4827,2511,514,319
"Kandiyohi County, Minnesota",0500000US27067,2749,3775,2725,4168,1979,736,582
"Le Sueur County, Minnesota",0500000US27079,1453,1744,1628,2815,2198,526,207
"Lyon County, Minnesota",0500000US27083,1807,1643,1661,2412,1243,542,338
"McLeod County, Minnesota",0500000US27085,2102,2252,2654,4452,2307,697,226
"Martin County, Minnesota",0500000US27091,1920,1719,1851,1878,623,339,293
"Meeker County, Minnesota",0500000US27093,1139,1621,1791,2690,1155,485,216
"Mille Lacs County, Minnesota",0500000US27095,1536,2317,1837,2376,971,354,158
"Morrison County, Minnesota",0500000US27097,1391,3168,2401,3622,1779,218,359
"Mower County, Minnesota",0500000US27099,2294,3676,2431,4267,2038,670,633
"Nicollet County, Minnesota",0500000US27103,1726,2037,2893,3187,1980,337,482
"Nobles County, Minnesota",0500000US27105,1636,1644,1100,2433,631,319,105
"Olmsted County, Minnesota",0500000US27109,7336,9002,8137,14942,10398,3999,4287
"Otter Tail County, Minnesota",0500000US27111,4016,4148,4767,6699,2803,1243,742
"Pine County, Minnesota",0500000US27115,2061,2869,1956,2682,916,452,217
"Polk County, Minnesota",0500000US27119,2276,2485,1817,3248,2091,478,320
"Ramsey County, Minnesota",0500000US27123,32798,37791,36735,46630,29767,13313,10032
"Rice County, Minnesota",0500000US27131,2597,5203,3847,5982,3226,1109,781
"St. Louis County, Minnesota",0500000US27137,14882,19166,15449,18546,10007,3682,2278
"Scott County, Minnesota",0500000US27139,3975,5870,5993,10824,11105,5370,4506
"Sherburne County, Minnesota",0500000US27141,2812,4404,4543,8601,8024,2086,1222
"Stearns County, Minnesota",0500000US27145,8105,12275,11803,15649,7408,1827,1670
"Steele County, Minnesota",0500000US27147,1809,2661,2652,4591,2118,485,312
"Todd County, Minnesota",0500000US27153,1430,2560,1985,2308,1154,412,168
"Wabasha County, Minnesota",0500000US27157,885,2233,1485,2211,1284,374,454
"Washington County, Minnesota",0500000US27163,6529,12635,11930,21078,20924,9661,9371
"Winona County, Minnesota",0500000US27169,3133,4186,3025,5496,2018,757,565
"Wright County, Minnesota",0500000US27171,4409,7096,6338,12537,11146,3665,1819
"Adams County, Mississippi",0500000US28001,3436,3640,1953,1786,548,246,97
"Alcorn County, Mississippi",0500000US28003,2872,3211,3170,3202,1294,159,395
"Bolivar County, Mississippi",0500000US28011,5447,2534,1387,2405,657,124,15
"Clay County, Mississippi",0500000US28025,2716,1794,818,1098,661,165,108
"Coahoma County, Mississippi",0500000US28027,4202,2074,1358,1167,197,134,51
"Copiah County, Mississippi",0500000US28029,2436,3263,1796,1372,818,24,54
"DeSoto County, Mississippi",0500000US28033,8138,11097,11469,16026,10681,2787,1902
"Forrest County, Mississippi",0500000US28035,8945,7343,4175,5041,2462,398,200
"George County, Mississippi",0500000US28039,1819,1578,1829,1796,1336,219,0
"Grenada County, Mississippi",0500000US28043,2737,2521,1468,1445,657,249,31
"Hancock County, Mississippi",0500000US28045,4142,4057,3482,4232,1970,209,201
"Harrison County, Mississippi",0500000US28047,17205,19236,13490,17873,6426,2190,1531
"Hinds County, Mississippi",0500000US28049,23411,21686,14838,17107,7499,2223,2048
"Itawamba County, Mississippi",0500000US28057,2232,3174,1415,2284,391,139,57
"Jackson County, Mississippi",0500000US28059,11212,10477,8922,11307,5161,1728,1177
"Jones County, Mississippi",0500000US28067,7853,6637,3989,4008,1775,268,786
"Lafayette County, Mississippi",0500000US28071,5305,4253,3025,4198,1542,607,962
"Lamar County, Mississippi",0500000US28073,4647,3198,4328,5171,3327,595,957
"Lauderdale County, Mississippi",0500000US28075,7802,7722,5373,4361,2595,883,609
"Leake County, Mississippi",0500000US28079,2376,1975,1463,1224,632,0,176
"Lee County, Mississippi",0500000US28081,8554,8656,4750,7449,3152,675,900
"Leflore County, Mississippi",0500000US28083,4690,2569,1051,1586,576,240,0
"Lincoln County, Mississippi",0500000US28085,3372,2336,1882,2893,1016,193,274
"Lowndes County, Mississippi",0500000US28087,5607,4558,3250,5603,1922,673,494
"Madison County, Mississippi",0500000US28089,5434,5434,6529,8381,7739,2257,2737
"Marion County, Mississippi",0500000US28091,2518,2686,1354,2192,327,165,267
"Marshall County, Mississippi",0500000US28093,2038,3575,2775,2055,1245,320,293
"Monroe County, Mississippi",0500000US28095,4285,3008,2308,3529,1021,303,253
"Neshoba County, Mississippi",0500000US28099,3181,2992,1687,1870,734,292,71
"Newton County, Mississippi",0500000US28101,2426,2569,1808,1170,498,0,138
"Oktibbeha County, Mississippi",0500000US28105,4402,3504,2174,3270,2050,890,427
"Panola County, Mississippi",0500000US28107,3334,3562,1968,2761,622,259,81
"Pearl River County, Mississippi",0500000US28109,4675,4133,3701,4783,2686,322,234
"Pike County, Mississippi",0500000US28113,4246,4482,2479,2124,1061,147,67
"Pontotoc County, Mississippi",0500000US28115,2230,4223,1791,2381,323,28,248
"Prentiss County, Mississippi",0500000US28117,2442,1961,2218,1741,568,72,150
"Rankin County, Mississippi",0500000US28121,7672,10793,9912,13375,8564,3215,1473
"Scott County, Mississippi",0500000US28123,2797,2951,1528,1604,604,331,210
"Simpson County, Mississippi",0500000US28127,3159,1859,2410,1294,1126,0,116
"Sunflower County, Mississippi",0500000US28133,3136,2534,954,1140,467,86,102
"Tate County, Mississippi",0500000US28137,2199,2259,1344,2287,1320,193,0
"Tippah County, Mississippi",0500000US28139,1998,2363,1736,1542,925,81,12
"Union County, Mississippi",0500000US28145,2376,2907,2164,1942,549,98,119
"Warren County, Mississippi",0500000US28149,5344,4053,2578,3855,1568,593,311
"Washington County, Mississippi",0500000US28151,8001,4427,2562,2355,936,237,364
"Wayne County, Mississippi",0500000US28153,2063,1974,1265,1307,687,0,136
"Yazoo County, Mississippi",0500000US28163,2439,2044,1192,1885,616,84,129
"Adair County, Missouri",0500000US29001,2848,1527,1918,1476,1794,53,160
"Audrain County, Missouri",0500000US29007,2120,2303,1817,1922,618,113,210
"Barry County, Missouri",0500000US29009,3035,3636,2174,2618,598,133,271
"Boone County, Missouri",0500000US29019,14830,13140,11071,15760,9097,3220,2034
"Buchanan County, Missouri",0500000US29021,5658,7594,5771,9522,2978,465,750
"Butler County, Missouri",0500000US29023,4385,4613,3355,2866,860,303,212
"Callaway County, Missouri",0500000US29027,3018,2886,2882,3587,1972,404,580
"Camden County, Missouri",0500000US29029,2470,2755,2739,3253,1984,510,750
"Cape Girardeau County, Missouri",0500000US29031,4818,6726,5051,5602,4845,460,1254
"Cass County, Missouri",0500000US29037,4285,7532,5528,10991,6509,2457,1152
"Glynn County, Georgia",0500000US13127,7389,7614,6003,6862,3407,1862,1381
"Gordon County, Georgia",0500000US13129,4757,5410,4190,3426,1529,550,293
"Grady County, Georgia",0500000US13131,3038,2309,1859,1046,942,487,50
"Gwinnett County, Georgia",0500000US13135,32426,53313,49569,73767,44916,16819,13821
"Habersham County, Georgia",0500000US13137,3056,3540,2815,3467,1759,417,209
"Hall County, Georgia",0500000US13139,10241,12553,11429,16046,7117,3299,3304
"Haralson County, Georgia",0500000US13143,2607,2589,985,2140,1177,484,0
"Harris County, Georgia",0500000US13145,1894,2255,1511,2483,2795,579,700
"Hart County, Georgia",0500000US13147,2391,2817,1188,2186,637,222,156
"Henry County, Georgia",0500000US13151,7110,13205,11976,22073,11642,3301,2374
"Houston County, Georgia",0500000US13153,8692,10309,11223,14599,7256,2601,1362
"Jackson County, Georgia",0500000US13157,3611,3129,4197,6646,2099,1135,707
"Jones County, Georgia",0500000US13169,1412,1727,2073,2074,1182,550,134
"Laurens County, Georgia",0500000US13175,5963,4652,2266,3026,1081,446,463
"Lee County, Georgia",0500000US13177,943,1161,1821,2661,2080,523,450
"Liberty County, Georgia",0500000US13179,5377,6679,4399,4098,1087,485,157
"Lowndes County, Georgia",0500000US13185,11633,9821,5421,6576,3299,509,501
"Lumpkin County, Georgia",0500000US13187,1704,2707,2612,1979,1019,63,745
"McDuffie County, Georgia",0500000US13189,3178,1705,1341,1417,583,259,120
"Madison County, Georgia",0500000US13195,2204,4248,1268,2701,847,89,398
"Meriwether County, Georgia",0500000US13199,2016,1998,1216,2031,429,93,0
"Mitchell County, Georgia",0500000US13205,2083,1760,1499,1332,213,255,22
"Monroe County, Georgia",0500000US13207,2218,1922,1513,1247,1359,441,704
"Murray County, Georgia",0500000US13213,2581,4150,2505,2839,1620,261,131
"Muscogee County, Georgia",0500000US13215,19200,15945,15077,13714,6034,1857,2134
"Newton County, Georgia",0500000US13217,5498,7626,7679,8698,3904,1439,553
"Oconee County, Georgia",0500000US13219,868,1898,2066,3208,2263,844,1367
"Paulding County, Georgia",0500000US13223,6017,9001,10187,12548,9962,1815,1141
"Peach County, Georgia",0500000US13225,2282,2228,1512,1570,827,770,0
"Pickens County, Georgia",0500000US13227,1596,2247,1280,3228,2294,414,275
"Polk County, Georgia",0500000US13233,3563,4153,2735,2945,1013,389,279
"Putnam County, Georgia",0500000US13237,1599,1313,2238,1719,977,424,293
"Richmond County, Georgia",0500000US13245,18035,16073,13701,13743,7012,1352,1240
"Rockdale County, Georgia",0500000US13247,4915,6484,7307,6535,3954,1601,435
"Spalding County, Georgia",0500000US13255,5154,4973,4500,4678,2150,489,394
"Stephens County, Georgia",0500000US13257,2791,1763,2069,1979,344,561,405
"Sumter County, Georgia",0500000US13261,2887,3653,1413,1645,1128,141,130
"Tattnall County, Georgia",0500000US13267,2053,1288,989,1231,559,435,131
"Thomas County, Georgia",0500000US13275,4472,3689,3497,2946,1648,249,493
"Tift County, Georgia",0500000US13277,3843,3355,2943,2556,1134,705,401
"Toombs County, Georgia",0500000US13279,3136,3056,1555,1936,507,299,339
"Troup County, Georgia",0500000US13285,7462,5203,5332,4033,2229,625,208
"Union County, Georgia",0500000US13291,1480,3031,1804,2125,1098,163,91
"Upson County, Georgia",0500000US13293,2926,2674,1855,2004,968,168,104
"Walker County, Georgia",0500000US13295,4877,6664,5163,5606,1450,681,525
"Walton County, Georgia",0500000US13297,3794,5815,6398,7969,4194,1066,1133
"Ware County, Georgia",0500000US13299,4396,2862,2562,2663,1212,192,0
"Washington County, Georgia",0500000US13303,1755,1285,1306,952,425,86,33
"Wayne County, Georgia",0500000US13305,1764,2660,1912,2375,1254,259,28
"White County, Georgia",0500000US13311,1788,2428,2117,2240,807,145,277
"Whitfield County, Georgia",0500000US13313,6157,9189,6925,8024,1842,1011,1396
"Worth County, Georgia",0500000US13321,1921,1878,1854,1299,462,283,211
"Hawaii County, Hawaii",0500000US15001,12799,11041,8238,16711,9912,3661,1839
"Honolulu County, Hawaii",0500000US15003,31435,41072,43075,76062,60763,28286,27010
"Kauai County, Hawaii",0500000US15007,2657,2996,3136,5568,4312,1881,1312
"Maui County, Hawaii",0500000US15009,6117,7180,8083,15090,8617,4212,2781
"Ada County, Idaho",0500000US16001,26665,30856,26776,37475,26659,7813,7341
"Bannock County, Idaho",0500000US16005,7355,7082,5057,6471,2833,919,457
"Bingham County, Idaho",0500000US16011,2157,3043,2535,3738,1839,383,205
"Blaine County, Idaho",0500000US16013,704,2525,1341,2372,581,202,279
"Bonner County, Idaho",0500000US16017,3837,4513,3530,3369,786,505,235
"Bonneville County, Idaho",0500000US16019,6048,8133,6594,8810,4021,1466,1630
"Canyon County, Idaho",0500000US16027,13649,18545,12928,14559,6199,1576,764
"Cassia County, Idaho",0500000US16031,1670,1752,1565,1843,742,266,33
"Elmore County, Idaho",0500000US16039,1763,2762,1989,2283,1053,248,66
"Jefferson County, Idaho",0500000US16051,714,2107,1978,1379,1404,112,229
"Jerome County, Idaho",0500000US16053,1699,1818,1375,1663,778,79,118
"Kootenai County, Idaho",0500000US16055,12692,12422,10395,11692,7675,2098,1701
"Latah County, Idaho",0500000US16057,3452,3438,2379,3272,1565,435,318
"Madison County, Idaho",0500000US16065,3293,1998,2125,1377,347,172,129
"Minidoka County, Idaho",0500000US16067,1880,1392,1950,1631,724,31,184
"Nez Perce County, Idaho",0500000US16069,2891,3123,2857,4512,1887,581,228
"Payette County, Idaho",0500000US16075,1722,2352,1382,1464,786,66,78
"Twin Falls County, Idaho",0500000US16083,4194,8352,6485,7085,3121,271,669
"Adams County, Illinois",0500000US17001,4768,6733,5284,5986,2420,963,589
"Boone County, Illinois",0500000US17007,2322,2577,4548,5171,2502,730,645
"Bureau County, Illinois",0500000US17011,2521,3197,2458,3491,1269,601,323
"Champaign County, Illinois",0500000US17019,18578,14522,12410,16965,10457,3031,3710
"Christian County, Illinois",0500000US17021,2579,3330,2957,3309,1441,304,113
"Clinton County, Illinois",0500000US17027,1757,2533,2053,3692,2718,794,382
"Coles County, Illinois",0500000US17029,5624,4564,3859,3704,1934,742,547
"Cook County, Illinois",0500000US17031,351011,369402,290063,410864,270021,119782,143569
"DeKalb County, Illinois",0500000US17037,6739,7208,5785,9166,5604,1554,890
"DuPage County, Illinois",0500000US17043,33184,44638,45874,76462,64926,34073,39695
"Effingham County, Illinois",0500000US17049,1544,3975,2029,3279,1902,479,238
"Fayette County, Illinois",0500000US17051,1695,2112,1213,1191,792,176,162
"Franklin County, Illinois",0500000US17055,3768,3684,2907,4169,1568,211,264
"Fulton County, Illinois",0500000US17057,2355,4196,2700,3222,1021,169,235
"Grundy County, Illinois",0500000US17063,2115,2324,3944,4093,3840,2048,575
"Henry County, Illinois",0500000US17073,3110,3522,3345,5389,3286,809,521
"Iroquois County, Illinois",0500000US17075,1743,2858,2240,2938,1157,322,185
"Jackson County, Illinois",0500000US17077,7197,4805,3827,3618,1325,845,715
