Name,Geo_id,0 - 19999,20000 - 39999,40000 - 59999,60000 - 99999,100000 - 149999,150000 - 199999,200000 or more
"Bossier Parish, Louisiana",0500000US22015,9330,10008,8954,10536,4813,2537,1280
"Caddo Parish, Louisiana",0500000US22017,28306,21953,16577,14901,8047,2949,3799
"Calcasieu Parish, Louisiana",0500000US22019,19513,15062,12827,14886,8911,3655,2175
"Concordia Parish, Louisiana",0500000US22029,2166,2103,725,1252,916,28,195
"De Soto Parish, Louisiana",0500000US22031,2712,1865,1093,2895,1082,728,194
"East Baton Rouge Parish, Louisiana",0500000US22033,32760,35442,24959,33030,19324,8469,9780
"Evangeline Parish, Louisiana",0500000US22039,3515,2993,1908,2040,692,106,414
"Franklin Parish, Louisiana",0500000US22041,2429,1656,798,1179,475,275,102
"Grant Parish, Louisiana",0500000US22043,2199,1702,742,1857,754,170,77
"Iberia Parish, Louisiana",0500000US22045,6582,5694,5138,4493,3454,470,409
"Iberville Parish, Louisiana",0500000US22047,2405,3259,2508,1544,814,490,510
"Jefferson Parish, Louisiana",0500000US22051,32124,37164,29646,37236,19783,7499,7258
"Jefferson Davis Parish, Louisiana",0500000US22053,2944,2854,1590,2166,1289,255,426
"Lafayette Parish, Louisiana",0500000US22055,19341,16934,14105,17041,12725,3971,5013
"Lafourche Parish, Louisiana",0500000US22057,7837,7266,5730,8720,4575,2097,974
"Lincoln Parish, Louisiana",0500000US22061,5601,3598,2153,3036,1567,498,767
"Livingston Parish, Louisiana",0500000US22063,7260,8424,8887,10271,8039,2861,1737
"Morehouse Parish, Louisiana",0500000US22067,2822,3058,1581,1510,322,210,49
"Natchitoches Parish, Louisiana",0500000US22069,5836,3377,2229,1659,1096,463,312
"Orleans Parish, Louisiana",0500000US22071,45635,32876,22481,24967,13745,6357,8294
"Ouachita Parish, Louisiana",0500000US22073,14978,13940,8863,8418,5352,1765,1033
"Plaquemines Parish, Louisiana",0500000US22075,987,1688,1489,1682,1142,463,218
"Pointe Coupee Parish, Louisiana",0500000US22077,2278,2357,1689,1406,1001,19,184
"Rapides Parish, Louisiana",0500000US22079,11627,10898,7028,10022,4626,1695,1849
"Richland Parish, Louisiana",0500000US22083,2184,1756,878,1029,796,16,0
"Sabine Parish, Louisiana",0500000US22085,1755,2028,1765,1650,561,117,309
"St. Bernard Parish, Louisiana",0500000US22087,4045,4132,2360,3224,1277,395,137
"St. Charles Parish, Louisiana",0500000US22089,3315,3503,1883,3577,3935,1930,814
"St. James Parish, Louisiana",0500000US22093,2345,1987,1151,1245,968,387,365
"St. John the Baptist Parish, Louisiana",0500000US22095,2408,3220,3061,3089,2419,676,193
"St. Landry Parish, Louisiana",0500000US22097,10371,7356,3969,4407,3106,660,433
"St. Martin Parish, Louisiana",0500000US22099,3736,4085,3939,3318,2491,768,731
"St. Mary Parish, Louisiana",0500000US22101,3458,7201,4878,2676,1072,305,240
"St. Tammany Parish, Louisiana",0500000US22103,13489,15713,13744,22651,13795,6934,5879
"Tangipahoa Parish, Louisiana",0500000US22105,13400,8049,5512,11550,5869,2097,1279
"Terrebonne Parish, Louisiana",0500000US22109,8288,8924,6428,9456,4474,1530,1002
"Union Parish, Louisiana",0500000US22111,2085,1469,1561,1627,510,560,40
"Vermilion Parish, Louisiana",0500000US22113,4092,5898,3503,4495,2663,283,319
"Vernon Parish, Louisiana",0500000US22115,3029,4298,3315,4588,1571,720,310
"Washington Parish, Louisiana",0500000US22117,5484,4370,2729,2565,1331,495,556
"Webster Parish, Louisiana",0500000US22119,5847,4345,2570,2269,885,252,172
"West Baton Rouge Parish, Louisiana",0500000US22121,1772,1229,1621,1453,1646,582,102
"Androscoggin County, Maine",0500000US23001,7962,10705,7914,10698,5561,1400,677
"Aroostook County, Maine",0500000US23003,6812,7128,4889,4921,2535,866,363
"Cumberland County, Maine",0500000US23005,16691,18658,18575,28219,20336,7685,7885
"Franklin County, Maine",0500000US23007,2485,2467,2079,2321,946,331,291
"Hancock County, Maine",0500000US23009,3544,3361,3059,5270,2557,726,1539
"Kennebec County, Maine",0500000US23011,8993,10122,7801,11884,5790,2050,1151
"Knox County, Maine",0500000US23013,1899,3461,2985,4042,2339,814,277
"Lincoln County, Maine",0500000US23015,2111,2913,2757,3988,1804,554,433
"Oxford County, Maine",0500000US23017,4111,4432,3433,3833,1797,744,224
"Penobscot County, Maine",0500000US23019,12644,13278,10189,14287,6632,1637,1528
"Sagadahoc County, Maine",0500000US23023,2058,3021,2808,4730,2598,612,454
"Somerset County, Maine",0500000US23025,4667,4660,3205,4640,1433,436,297
"Waldo County, Maine",0500000US23027,2880,3241,3000,3866,1862,276,587
"Washington County, Maine",0500000US23029,3150,3298,2277,2559,1008,145,232
"York County, Maine",0500000US23031,10660,16488,13462,20957,13388,3762,3752
"Allegany County, Maryland",0500000US24001,5894,6040,5733,6711,2242,699,289
"Anne Arundel County, Maryland",0500000US24003,14346,22119,25676,45554,46798,25016,27447
"Baltimore County, Maryland",0500000US24005,34560,43838,49163,78583,57640,26124,23013
"Calvert County, Maryland",0500000US24009,1376,2954,4316,7607,9030,3290,3861
"Caroline County, Maryland",0500000US24011,2210,2551,2600,2718,1387,290,445
"Carroll County, Maryland",0500000US24013,4303,6435,7954,15627,14331,6998,6013
"Cecil County, Maryland",0500000US24015,3352,6278,5664,9052,7414,3445,2091
"Charles County, Maryland",0500000US24017,4902,6166,6092,12246,12626,7864,6033
"Dorchester County, Maryland",0500000US24019,2435,2936,2963,2744,1184,265,276
"Frederick County, Maryland",0500000US24021,7997,9909,10299,21039,19160,11577,9819
"Garrett County, Maryland",0500000US24023,2140,2425,2898,2372,1601,113,501
"Harford County, Maryland",0500000US24025,9511,11895,11511,20670,20192,10911,7123
"Howard County, Maryland",0500000US24027,6740,8784,7819,22858,24115,16430,25796
"Montgomery County, Maryland",0500000US24031,30815,37628,38189,80451,69425,43852,72986
"Prince George's County, Maryland",0500000US24033,26015,38722,47373,81250,62613,28881,22962
"Queen Anne's County, Maryland",0500000US24035,1162,2926,3184,3472,4164,2073,1530
"St. Mary's County, Maryland",0500000US24037,4314,5813,5551,9264,9427,4270,2729
"Somerset County, Maryland",0500000US24039,2375,1558,1173,1911,799,85,180
"Talbot County, Maryland",0500000US24041,2374,3005,2651,3510,3108,877,1497
"Washington County, Maryland",0500000US24043,9143,11656,9738,13104,7864,2666,1653
"Wicomico County, Maryland",0500000US24045,5913,9074,6211,8332,4863,1487,894
"Worcester County, Maryland",0500000US24047,4116,4193,3516,4991,2326,1379,847
"Baltimore city, Maryland",0500000US24510,59184,45664,39918,47941,25298,9823,12933
"Barnstable County, Massachusetts",0500000US25001,11540,16218,13330,22883,15461,6246,6904
"Berkshire County, Massachusetts",0500000US25003,8277,10415,8965,13038,8204,2683,2622
"Bristol County, Massachusetts",0500000US25005,33871,37167,28720,47504,37591,15802,13577
"Essex County, Massachusetts",0500000US25009,43663,39174,37228,64560,47659,26795,30738
"Franklin County, Massachusetts",0500000US25011,4746,6727,4674,7420,4028,1670,1603
"Hampden County, Massachusetts",0500000US25013,33746,37692,26844,39457,25365,9272,6247
"Hampshire County, Massachusetts",0500000US25015,8283,11143,7985,13025,9779,4303,3649
"Middlesex County, Massachusetts",0500000US25017,61773,67038,63661,117981,114975,71910,96099
"Norfolk County, Massachusetts",0500000US25021,25831,29239,27892,54903,50035,28810,43899
"Plymouth County, Massachusetts",0500000US25023,19394,23121,27060,38563,38653,17472,20314
"Suffolk County, Massachusetts",0500000US25025,67242,44386,37620,55969,47385,25340,28848
"Hubbard County, Minnesota",0500000US27057,1598,1825,1485,1789,810,152,247
"Isanti County, Minnesota",0500000US27059,1416,2265,2956,4075,2838,854,496
"Itasca County, Minnesota",0500000US27061,3417,3750,2809,4644,2311,596,319
"Kandiyohi County, Minnesota",0500000US27067,2571,2998,4000,3824,2390,389,763
"Le Sueur County, Minnesota",0500000US27079,1398,1625,2088,2912,1597,698,469
"Lyon County, Minnesota",0500000US27083,1662,2501,1531,2650,1290,377,219
"McLeod County, Minnesota",0500000US27085,2102,3196,3023,3949,1942,567,400
"Martin County, Minnesota",0500000US27091,1621,1964,1627,1994,1123,131,227
"Meeker County, Minnesota",0500000US27093,873,1658,1694,2912,1348,372,224
"Mille Lacs County, Minnesota",0500000US27095,1656,2135,1752,2704,1197,221,225
"Morrison County, Minnesota",0500000US27097,2796,2495,2406,3283,1337,491,301
"Mower County, Minnesota",0500000US27099,2813,2991,2231,4248,2006,764,614
"Nicollet County, Minnesota",0500000US27103,1186,2176,1982,3918,1624,1028,297
"Nobles County, Minnesota",0500000US27105,1280,1627,1322,2418,1074,195,214
"Olmsted County, Minnesota",0500000US27109,6602,9754,9584,15576,10886,4525,4430
"Otter Tail County, Minnesota",0500000US27111,3786,4892,3977,5444,2572,702,822
"Pine County, Minnesota",0500000US27115,2212,1639,1533,2648,929,391,138
"Polk County, Minnesota",0500000US27119,2567,2781,1849,2454,1557,275,299
"Ramsey County, Minnesota",0500000US27123,31033,38433,34143,47570,31892,13740,11932
"Rice County, Minnesota",0500000US27131,3013,3516,3015,6625,4033,1444,1249
"St. Louis County, Minnesota",0500000US27137,15473,19524,14088,19704,10695,2613,3073
"Scott County, Minnesota",0500000US27139,4032,5385,5767,11314,10422,6539,4778
"Sherburne County, Minnesota",0500000US27141,2121,4084,4103,9445,7784,2390,1647
"Stearns County, Minnesota",0500000US27145,8032,11409,11192,14990,8527,2120,2386
"Steele County, Minnesota",0500000US27147,2034,1935,3213,3715,2395,556,536
"Todd County, Minnesota",0500000US27153,1681,2436,1758,2106,873,214,149
"Wabasha County, Minnesota",0500000US27157,1227,1408,1397,2319,1634,377,387
"Washington County, Minnesota",0500000US27163,4771,10837,12926,23027,20928,10474,9421
"Winona County, Minnesota",0500000US27169,2856,3700,3008,4956,2686,760,579
"Wright County, Minnesota",0500000US27171,4105,6734,7084,13209,10109,4413,1917
"Adams County, Mississippi",0500000US28001,3627,2339,1655,1473,640,335,231
"Alcorn County, Mississippi",0500000US28003,3202,3997,2787,2898,934,239,63
"Bolivar County, Mississippi",0500000US28011,4914,3035,1657,1643,483,243,298
"Clay County, Mississippi",0500000US28025,2048,2101,1283,1069,869,63,122
"Coahoma County, Mississippi",0500000US28027,3410,2143,904,1111,447,262,252
"Copiah County, Mississippi",0500000US28029,3252,2279,1500,1303,436,256,57
"DeSoto County, Mississippi",0500000US28033,7389,10789,10743,16701,10339,2599,2479
"Forrest County, Mississippi",0500000US28035,7347,6949,5051,4870,2242,745,803
"George County, Mississippi",0500000US28039,1858,1590,2009,2458,825,121,85
"Grenada County, Mississippi",0500000US28043,1592,2307,1548,1302,446,500,219
"Hancock County, Mississippi",0500000US28045,4501,4493,3547,4244,1333,388,611
"Harrison County, Mississippi",0500000US28047,18308,16473,15210,14863,6659,2286,1467
"Hinds County, Mississippi",0500000US28049,19295,21371,16539,18822,9075,3388,2575
"Itawamba County, Mississippi",0500000US28057,2089,2735,1470,1284,1004,112,145
"Jackson County, Mississippi",0500000US28059,10871,8915,8481,13719,6668,1187,1796
"Jones County, Mississippi",0500000US28067,6347,5206,3892,5928,2012,797,719
"Lafayette County, Mississippi",0500000US28071,5402,3508,4191,4549,1786,868,886
"Lamar County, Mississippi",0500000US28073,2453,4884,3295,6040,2815,1061,1110
"Lauderdale County, Mississippi",0500000US28075,8406,5102,4625,6100,2718,1016,490
"Leake County, Mississippi",0500000US28079,2956,2017,731,1181,1153,262,234
"Lee County, Mississippi",0500000US28081,7786,7809,5167,7320,3213,1282,632
"Leflore County, Mississippi",0500000US28083,4131,2047,1438,1365,549,464,126
"Lincoln County, Mississippi",0500000US28085,3074,3715,1901,1857,1759,129,382
"Lowndes County, Mississippi",0500000US28087,4982,3946,4619,4706,2183,584,471
"Madison County, Mississippi",0500000US28089,6053,5576,6155,8489,5487,3565,2926
"Marion County, Mississippi",0500000US28091,3015,2237,1579,1275,452,176,98
"Marshall County, Mississippi",0500000US28093,4046,3375,2369,3459,691,155,91
"Monroe County, Mississippi",0500000US28095,3714,3572,2702,2341,967,241,155
"Neshoba County, Mississippi",0500000US28099,3256,2097,1865,1679,787,119,253
"Newton County, Mississippi",0500000US28101,2111,2542,1181,1482,706,246,109
"Oktibbeha County, Mississippi",0500000US28105,6827,2847,2008,2555,2216,801,433
"Panola County, Mississippi",0500000US28107,2284,4242,1361,2680,1507,368,115
"Pearl River County, Mississippi",0500000US28109,4788,4295,3209,4587,1958,1006,423
"Pike County, Mississippi",0500000US28113,4653,3519,2389,2646,643,89,231
"Pontotoc County, Mississippi",0500000US28115,2121,3616,2037,1931,655,326,89
"Prentiss County, Mississippi",0500000US28117,3879,2140,1916,1099,1010,0,0
"Rankin County, Mississippi",0500000US28121,5490,10802,10630,15017,9169,3249,1996
"Scott County, Mississippi",0500000US28123,2608,3013,1402,1665,580,69,318
"Simpson County, Mississippi",0500000US28127,2429,1808,1812,1221,1262,139,440
"Sunflower County, Mississippi",0500000US28133,2703,2993,1112,1025,437,124,232
"Tate County, Mississippi",0500000US28137,1574,1734,1250,2681,801,297,120
"Tippah County, Mississippi",0500000US28139,2561,2135,1763,997,106,14,598
"Union County, Mississippi",0500000US28145,1819,2274,1720,2299,924,285,100
"Warren County, Mississippi",0500000US28149,6138,4134,3381,3687,1818,469,186
"Washington County, Mississippi",0500000US28151,6289,4358,2359,2559,1087,488,367
"Wayne County, Mississippi",0500000US28153,2539,2102,1175,1464,709,144,246
"Yazoo County, Mississippi",0500000US28163,3090,2763,968,1543,665,223,151
"Adair County, Missouri",0500000US29001,3075,1767,1246,1515,824,240,52
"Audrain County, Missouri",0500000US29007,1714,2230,2254,1923,815,75,70
"Barry County, Missouri",0500000US29009,3266,3588,2074,2639,1067,141,111
"Boone County, Missouri",0500000US29019,13242,13923,10118,16949,8866,2811,2939
"Buchanan County, Missouri",0500000US29021,7362,7057,6045,8079,3864,731,833
"Butler County, Missouri",0500000US29023,4914,4206,3535,2542,646,130,862
"Callaway County, Missouri",0500000US29027,2490,2511,3385,5003,2015,581,168
"Camden County, Missouri",0500000US29029,2758,2764,1833,3163,2110,466,578
"Worcester County, Massachusetts",0500000US25027,42208,50652,42486,65063,56093,24531,23800
"Allegan County, Michigan",0500000US26005,4729,8079,8947,11963,5487,1568,1222
"Alpena County, Michigan",0500000US26007,3170,2620,2426,2615,1125,330,86
"Antrim County, Michigan",0500000US26009,1400,2127,2428,2543,1021,313,497
"Barry County, Michigan",0500000US26015,3009,4078,4181,7365,3028,769,594
"Bay County, Michigan",0500000US26017,8751,11523,7120,8847,6075,733,827
"Berrien County, Michigan",0500000US26021,11817,14987,11062,12188,7692,2284,2508
"Branch County, Michigan",0500000US26023,2592,4355,3047,3910,1431,381,197
"Calhoun County, Michigan",0500000US26025,10791,12024,9243,11675,6252,1509,1394
"Cass County, Michigan",0500000US26027,3022,4474,3837,5284,1746,1006,819
"Charlevoix County, Michigan",0500000US26029,1678,2211,2348,2912,1190,460,413
"Cheboygan County, Michigan",0500000US26031,2475,2703,2356,2247,744,244,120
"Chippewa County, Michigan",0500000US26033,2401,4043,2973,3023,1168,296,237
"Clare County, Michigan",0500000US26035,3426,2767,2005,2520,1181,154,148
"Clinton County, Michigan",0500000US26037,3205,4868,4884,7612,4971,1558,1846
"Delta County, Michigan",0500000US26041,4381,3407,2804,2714,1778,468,254
"Dickinson County, Michigan",0500000US26043,2548,2541,2924,1838,1436,475,147
"Eaton County, Michigan",0500000US26045,6405,8011,9212,11767,6582,1656,1033
"Emmet County, Michigan",0500000US26047,2573,3299,2486,3062,1663,456,458
"Genesee County, Michigan",0500000US26049,37330,37267,34103,32364,15817,5434,4856
"Gladwin County, Michigan",0500000US26051,2302,2873,2273,2017,784,218,163
"Grand Traverse County, Michigan",0500000US26055,4818,7719,6412,9553,5048,1382,2320
"Gratiot County, Michigan",0500000US26057,3770,3391,2600,2844,1186,291,358
"Hillsdale County, Michigan",0500000US26059,3215,3790,4249,4027,1577,487,534
"Houghton County, Michigan",0500000US26061,3577,2703,1979,2289,646,210,265
"Huron County, Michigan",0500000US26063,2451,3828,2627,2996,1127,338,341
"Ingham County, Michigan",0500000US26065,21560,24827,20424,22239,14282,4401,4046
"Ionia County, Michigan",0500000US26067,3991,4667,4646,5485,2478,700,411
"Iosco County, Michigan",0500000US26069,2399,3471,2536,2311,736,286,72
"Isabella County, Michigan",0500000US26073,6138,5320,4624,4555,1827,861,595
"Jackson County, Michigan",0500000US26075,9900,13898,11831,14292,5974,2596,1502
"Kalamazoo County, Michigan",0500000US26077,17581,20223,18665,23994,12295,4894,4684
"Kent County, Michigan",0500000US26081,33148,45914,40871,61031,33346,12764,11398
"Lapeer County, Michigan",0500000US26087,5131,6822,6040,8406,4326,1458,995
"Leelanau County, Michigan",0500000US26089,1020,1551,1774,2359,721,522,621
"Lenawee County, Michigan",0500000US26091,6241,7643,7400,8855,5443,1264,935
"Livingston County, Michigan",0500000US26093,6141,9521,10208,18097,14244,7109,5467
"Macomb County, Michigan",0500000US26099,44929,68225,57513,84629,55469,18009,13481
"Manistee County, Michigan",0500000US26101,1702,2218,2078,2141,1054,344,212
"Marquette County, Michigan",0500000US26103,4635,5648,4598,5827,3597,1171,346
"Mason County, Michigan",0500000US26105,2152,2789,2477,3015,1144,496,267
"Mecosta County, Michigan",0500000US26107,4055,3742,2777,3428,1067,424,337
"Menominee County, Michigan",0500000US26109,1955,2920,2154,1744,719,357,154
"Midland County, Michigan",0500000US26111,4671,6953,6172,8616,4578,1156,2235
"Monroe County, Michigan",0500000US26115,8371,9822,10806,15441,9307,3395,1647
"Montcalm County, Michigan",0500000US26117,4681,5012,4669,5295,2449,525,238
"Muskegon County, Michigan",0500000US26121,13131,16432,13387,12618,7066,1866,937
"Newaygo County, Michigan",0500000US26123,3826,4282,3303,4517,1835,369,264
"Oakland County, Michigan",0500000US26125,59801,78392,72610,113047,86282,41073,49545
"Oceana County, Michigan",0500000US26127,2244,2667,2123,2266,809,230,126
"Ogemaw County, Michigan",0500000US26129,1728,2499,1700,1419,465,125,139
"Osceola County, Michigan",0500000US26133,2261,2327,1988,1733,734,215,77
"Otsego County, Michigan",0500000US26137,1397,1846,2110,2189,1121,82,136
"Ottawa County, Michigan",0500000US26139,10680,17626,17669,27748,17669,5340,3693
"Roscommon County, Michigan",0500000US26143,2621,3065,2507,1626,544,206,143
"Saginaw County, Michigan",0500000US26145,16471,18533,14192,17381,7948,1896,2073
"St. Clair County, Michigan",0500000US26147,10749,14610,12012,15477,9129,2092,1612
"St. Joseph County, Michigan",0500000US26149,3835,5978,4396,5727,2251,618,577
"Sanilac County, Michigan",0500000US26151,3279,4655,3631,3713,1608,341,311
"Shiawassee County, Michigan",0500000US26155,4178,6576,5341,7003,3237,1207,529
"Tuscola County, Michigan",0500000US26157,3470,5532,4381,5598,1875,582,169
"Van Buren County, Michigan",0500000US26159,4943,7363,5339,6345,3566,832,949
"Washtenaw County, Michigan",0500000US26161,20828,23428,20503,29026,21682,11356,13256
"Wayne County, Michigan",0500000US26163,167252,147150,109077,130241,72698,25071,25719
"Wexford County, Michigan",0500000US26165,2728,3907,2315,2554,856,171,235
"Anoka County, Minnesota",0500000US27003,10413,19183,18826,34070,27186,10031,6768
"Becker County, Minnesota",0500000US27005,1940,2633,2395,3235,2107,469,410
"Beltrami County, Minnesota",0500000US27007,3196,4035,3196,3773,1464,543,331
"Benton County, Minnesota",0500000US27009,1982,3837,3247,3667,2150,915,380
"Blue Earth County, Minnesota",0500000US27013,4045,5036,4889,5929,3854,897,1037
"Brown County, Minnesota",0500000US27015,1163,2206,2061,3209,1248,199,190
"Carlton County, Minnesota",0500000US27017,1518,2591,2577,3711,1922,592,421
"Carver County, Minnesota",0500000US27019,2721,3762,4401,9163,7163,3919,5655
"Cass County, Minnesota",0500000US27021,2376,2551,2389,2647,1554,321,613
"Chisago County, Minnesota",0500000US27025,1656,2820,2741,5544,4505,1876,805
"Clay County, Minnesota",0500000US27027,3489,4656,3474,6773,3393,973,1004
"Crow Wing County, Minnesota",0500000US27035,3616,5815,4101,5280,3386,1508,877
"Dakota County, Minnesota",0500000US27037,12792,22605,24080,40761,30596,15969,12962
"Dodge County, Minnesota",0500000US27039,1103,1021,1407,1955,1217,598,286
"Douglas County, Minnesota",0500000US27041,2208,3574,3215,4360,2076,871,648
"Fillmore County, Minnesota",0500000US27045,1052,1663,1227,2497,1069,504,243
"Freeborn County, Minnesota",0500000US27047,1753,3553,2899,2936,1338,322,385
"Goodhue County, Minnesota",0500000US27049,2599,3590,2669,4840,4084,1226,596
"Hennepin County, Minnesota",0500000US27053,65478,75808,74492,109255,84459,40970,51599
"Fulton County, Georgia",0500000US13121,68688,62405,57974,81317,53816,24897,47087
"Gilmer County, Georgia",0500000US13123,1950,2843,2545,2807,1297,130,237
"Glynn County, Georgia",0500000US13127,6229,7137,5806,6806,3465,1415,899
"Gordon County, Georgia",0500000US13129,4120,4940,3632,4644,1677,248,238
"Grady County, Georgia",0500000US13131,1413,2413,1852,1787,763,93,345
"Gwinnett County, Georgia",0500000US13135,29606,50252,49888,79029,44684,18719,18227
"Habersham County, Georgia",0500000US13137,3775,2685,2929,3722,1020,306,367
"Hall County, Georgia",0500000US13139,8034,13375,12342,15177,8766,2601,1743
"Haralson County, Georgia",0500000US13143,2422,3150,1526,1751,1592,616,140
"Harris County, Georgia",0500000US13145,1290,2073,1359,2937,2741,1231,589
"Hart County, Georgia",0500000US13147,2276,2246,2197,1393,873,205,166
"Henry County, Georgia",0500000US13151,7410,11704,13446,22760,11995,3530,3628
"Houston County, Georgia",0500000US13153,8688,8473,9108,14814,9387,3229,2202
"Jackson County, Georgia",0500000US13157,3725,4177,3982,5321,2910,1099,697
"Jones County, Georgia",0500000US13169,1498,2601,1911,2689,1718,448,181
"Laurens County, Georgia",0500000US13175,4770,3838,2775,2694,1511,475,428
"Lee County, Georgia",0500000US13177,1071,2500,1507,2216,1795,357,269
"Liberty County, Georgia",0500000US13179,3615,6265,5003,5619,1396,689,365
"Long County, Georgia",0500000US13183,1256,1563,1936,1664,409,0,138
"Lowndes County, Georgia",0500000US13185,9893,9733,7081,7571,3854,1690,1013
"Lumpkin County, Georgia",0500000US13187,2217,4043,1994,1891,635,246,136
"McDuffie County, Georgia",0500000US13189,2624,1632,1795,1806,556,19,314
"Madison County, Georgia",0500000US13195,2080,2923,2164,3020,869,238,228
"Meriwether County, Georgia",0500000US13199,2133,2733,933,1030,595,72,383
"Mitchell County, Georgia",0500000US13205,2051,2593,1034,1189,402,0,97
"Monroe County, Georgia",0500000US13207,2155,2353,1659,2155,1278,377,895
"Murray County, Georgia",0500000US13213,3147,3823,2796,2941,954,119,54
"Muscogee County, Georgia",0500000US13215,18857,17625,11196,13596,6949,2704,2124
"Newton County, Georgia",0500000US13217,7660,7565,6033,8327,4024,1436,780
"Oconee County, Georgia",0500000US13219,861,2464,1649,2555,2314,1395,1909
"Paulding County, Georgia",0500000US13223,6574,9099,10730,14256,8082,3148,1360
"Peach County, Georgia",0500000US13225,2463,1790,1343,1843,964,428,104
"Pickens County, Georgia",0500000US13227,2032,1787,1983,3294,1849,641,248
"Polk County, Georgia",0500000US13233,3911,2964,3089,3034,2159,50,400
"Putnam County, Georgia",0500000US13237,1549,2556,1620,1689,1168,333,99
"Richmond County, Georgia",0500000US13245,19208,16969,14307,15532,6692,1776,1425
"Rockdale County, Georgia",0500000US13247,4599,4539,6962,7628,4365,1323,965
"Spalding County, Georgia",0500000US13255,4925,5912,4782,5432,2341,374,349
"Stephens County, Georgia",0500000US13257,3317,1882,1126,1179,953,158,0
"Sumter County, Georgia",0500000US13261,3754,2987,2038,1917,623,361,350
"Tattnall County, Georgia",0500000US13267,2454,2632,876,1760,536,44,213
"Thomas County, Georgia",0500000US13275,3901,4684,3253,2482,1355,550,406
"Tift County, Georgia",0500000US13277,3666,3863,2889,1959,1520,332,305
"Toombs County, Georgia",0500000US13279,2179,2678,1954,2007,974,97,237
"Troup County, Georgia",0500000US13285,5953,5602,4660,4630,2153,1138,357
"Union County, Georgia",0500000US13291,2424,1408,1785,2617,884,123,248
"Upson County, Georgia",0500000US13293,3776,3346,1525,1716,530,176,108
"Walker County, Georgia",0500000US13295,6159,6584,3532,6090,1476,279,990
"Walton County, Georgia",0500000US13297,4471,5348,7348,7679,3161,1438,1270
"Ware County, Georgia",0500000US13299,4130,3387,2157,2203,911,262,148
"Washington County, Georgia",0500000US13303,2077,1952,1307,1129,223,8,14
"Wayne County, Georgia",0500000US13305,2060,2258,1564,1706,945,618,22
"White County, Georgia",0500000US13311,2625,1705,2188,2059,1319,416,251
"Whitfield County, Georgia",0500000US13313,6847,9299,6832,7734,3067,1182,897
"Worth County, Georgia",0500000US13321,1209,2912,1012,2215,803,175,95
"Hawaii County, Hawaii",0500000US15001,11597,15323,10424,15771,9223,3425,4055
"Honolulu County, Hawaii",0500000US15003,32646,37118,42017,76995,61361,27824,31208
"Kauai County, Hawaii",0500000US15007,2699,3728,3251,5728,5273,932,1603
"Maui County, Hawaii",0500000US15009,6736,7109,7637,12991,9286,4976,4877
"Ada County, Idaho",0500000US16001,24110,29984,27339,42961,25671,8669,8292
"Bannock County, Idaho",0500000US16005,6219,6135,5692,6766,3671,791,832
"Bingham County, Idaho",0500000US16011,2739,2516,3051,3838,2283,373,101
"Blaine County, Idaho",0500000US16013,1950,1518,1230,1350,1535,334,226
"Bonner County, Idaho",0500000US16017,3071,3795,2759,5084,1026,758,320
"Bonneville County, Idaho",0500000US16019,5153,7232,6958,9827,6123,1480,1691
"Canyon County, Idaho",0500000US16027,12562,15673,15329,16756,6097,2486,956
"Cassia County, Idaho",0500000US16031,1395,1253,1845,2099,614,221,215
"Elmore County, Idaho",0500000US16039,1743,3001,2248,1765,637,328,90
"Jefferson County, Idaho",0500000US16051,1045,1256,1544,2319,1328,522,505
"Jerome County, Idaho",0500000US16053,1667,2002,1508,1704,1462,133,46
"Kootenai County, Idaho",0500000US16055,8958,12753,12083,13244,7148,2991,1698
"Latah County, Idaho",0500000US16057,3397,3403,2941,2597,1837,497,231
"Madison County, Idaho",0500000US16065,3388,1764,1522,1958,1200,368,328
"Minidoka County, Idaho",0500000US16067,1400,1098,1511,1806,905,272,161
"Nez Perce County, Idaho",0500000US16069,3278,3484,2977,3961,1870,538,261
"Payette County, Idaho",0500000US16075,2122,1744,1745,1832,654,125,420
"Twin Falls County, Idaho",0500000US16083,4903,6899,5337,7949,2934,1240,857
"Adams County, Illinois",0500000US17001,4349,6007,5425,6019,3532,974,1108
"Boone County, Illinois",0500000US17007,2097,4646,3206,3205,3239,1270,1011
"Bureau County, Illinois",0500000US17011,1651,3178,2594,3892,1386,560,272
"Champaign County, Illinois",0500000US17019,17929,16216,12599,16470,10981,3732,3929
"Christian County, Illinois",0500000US17021,2211,3455,3090,2998,1369,284,298
"Clinton County, Illinois",0500000US17027,2447,2662,2498,3632,2120,1075,501
"Coles County, Illinois",0500000US17029,5639,5132,2889,5329,1523,417,420
"Cook County, Illinois",0500000US17031,345229,346391,289547,421781,282071,129170,149784
"DeKalb County, Illinois",0500000US17037,5297,6887,6395,9125,5564,1971,1451
"DuPage County, Illinois",0500000US17043,32682,43846,44505,77038,67429,34298,41522
"Effingham County, Illinois",0500000US17049,2603,2659,2661,2868,1685,549,517
"Fayette County, Illinois",0500000US17051,1313,1726,1264,2515,616,223,61
"Franklin County, Illinois",0500000US17055,4209,4008,2585,3338,1097,202,237
"Fulton County, Illinois",0500000US17057,2703,2860,2410,3455,1350,510,294
"Grundy County, Illinois",0500000US17063,2621,2320,3722,4869,3609,1412,833
"Henry County, Illinois",0500000US17073,3346,4392,3180,4859,2762,642,528
"Iroquois County, Illinois",0500000US17075,2235,2680,2550,2937,954,414,413
